V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
0,1.9280829822230496,9.568265883915345,9.140475226538294,1.99283233462087,0,0,6.5382292169919385,13.085862015092808,16.57351639923149,16.585206308461455,20.605693791884253,13.64319352674521,2.605831662441371,3.9713451968750535,3.4904266658337058,0.9400949576131415,0,0,0,0,0,2.4506926574397765,4.266494095578647,1.8563112465346874
0,0,5.875887714304339,12.143794177802327,6.220383375687304,0,0,5.144299555395268,10.539034035787749,12.336505557812474,13.654751471194519,15.883444647025103,9.804914089355071,2.3931718549223193,3.0159961764025804,4.258075921868432,4.809407374488934,2.323084740639946,0,0,0,0,0.24888007737392034,0.24117425297537345,0
0,0,4.833981650789603,8.407032901529508,3.514053151800545,0,0,0,0,0,3.806836994739465,7.525247977894098,5.439616722364841,3.3921755480982694,4.601707220002148,7.6387247202644675,10.416153771451132,5.969599086764099,0.223064478854167,0,0,0,1.2172570058438896,4.93067121189293,3.8121471412512893
0.40430723037377303,1.427300203176146,5.2533035762639715,3.9195462618389465,0,0,0,0,0,0,0,2.4020552953294105,4.336630236549858,3.6088205829206816,6.094518659607727,8.96299949877419,9.509338705516896,7.670075372503513,3.668081874044347,1.1581364937990464,1.7943310801238086,3.3096269312586193,6.227025505315152,11.153224941204398,6.758157987225306
1.1905337188814527,5.235351384898579,8.156733185729973,2.854235377022427,0.48046709488521605,0,0,0,0,0,0,1.6330552193794678,3.786086187984479,4.170550385596396,4.570656418852575,6.552722968260247,7.567245601610248,8.02330539873896,8.681591361427028,4.339272191306804,5.027721964470334,10.30263513064149,10.284136472904429,10.732204113338947,8.2720858472433
0,3.938020401420288,6.724252881685995,3.3153808950832335,1.1626388432729602,0,0,0,0,0,0,0.2823164671399,2.009568028956892,3.664873905259734,2.529777461423695,3.028288343419009,4.4445115600001275,3.9298121686945455,5.479241810105548,4.454662808267241,5.008581781509143,9.451639062429248,9.999363713399251,8.21354525544923,5.3142590867936415
0,0,0.7170750021446056,0.9786045428688314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94696811047852,1.9294061982670963,2.2740786045928587,5.130109715028987,4.361759985797652,0
0,0,2.8351987941992833,4.010847653936638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4790554697225213,6.122206293793765,5.754286348320084,0,0,0,0,0,0,0,1.4550584870624388,2.26543261961764,0,0,0,0,0,0,0,0,0,0,0,0
0,3.9428666688674165,9.961025475934775,5.917901236322546,0,0,0,0,0,0,0,4.228624113654222,6.886502850183591,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.5967280751098847,2.7282469992688805,0,0,0,0,0,0,0,4.739772930877675,8.262284289145843,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.235674724656838,2.3848608655553942,0,0,0,0,0,0,0,5.282594224400083,10.066931843117985,0.2499677301939378,0,0,0,0,0.9034955364814774,3.128341807980478,3.1462333571399967,1.3944544279542912,0.9318668881912912,0,0
0,0,3.6993548389380826,7.359236335580448,0,0,0,0,0,0,0,5.818887778592313,11.917644388107032,0.4132047358249882,0,0,0,0,1.1230417416802918,3.8908668004104694,3.836364360432589,1.6085378369401973,1.0580202224058473,0,0
0,0,1.3875209166292468,2.952493889359702,0,0,0,0,0,0,0,3.019452130050651,6.464403120227149,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.40384673530083715,0.9763430944057344,0,0,0.8336698721261246,2.8745565649239495,2.275779344872421,0.4762697176542031,0,0.3222403800238969,0.7791250087388992,0,0,0,0,0,0,0,0.13389736520920215,0.32499693527431317,0,0,0
0,0,1.2674638339594924,3.8930727935395133,2.511227533273864,2.385539109175258,4.3155546164003376,9,7.671785878188014,3.9970689941030244,3.040648692141543,4.627740099287535,6.869944270242886,0.5450101267794231,0,0,0,0,0,0,1.1624904442473574,4.332751365673226,3.394644893133202,0,0
0,0,0.8739396027344357,4.732578626311003,8.522523794422911,7.920707321582874,7.877342995480356,8.365176818852516,8.257791577304303,8.076795978067958,8.038817097704861,9.138723090592762,10.899860324228051,1.4702431687322748,0,0,0,0,0,0,1.1587920179689135,4.6053867398435795,3.9072804463148145,0,0
0,0,1.0711702643177998,5.140936577619995,8.502582050691036,10.934225410721876,9.909560243480403,6.762634206206301,6.831912770665631,6.5020552470147965,6.837300974005823,5.77047579992539,3.41161267250444,1.2197966227390165,0,0,0,0,0,0,0,0.5649472368680383,2.3453621928825545,1.8076684852415084,0
0,0,1.1734284843387681,5.468842745727322,9.508957424329715,18.24161188832086,16.30126089989757,4.267178685749405,4.721179287832848,5.041063643151831,6.388808609798653,6.029868113191781,3.2189974530144148,0.4791888917376482,0,0,0,0,0,0,0.10288445394684187,1.3955110577147187,4.531924288235936,5.129324432201452,5.763901553256706
