V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
5.611557992800836,5.768803660638092,3.3640769343984096,3.4103162989372997,3.4354844596953384,3.7810145940182522,3.811283373271266,4.6464385444146235,3.2026398760698847,3.1525832557680395,2.9058136579191727,3.710266864840994,3.6866242269248852,3.008795766457188,3.0870182731222453,3.073278741741735,3.1706872592905806,4,4.081934733646505,5.015260318952726,4.9132901856896565,5.012782189534345,7.121255344914431,6.7390704389081835,6.723056716065392,7.132945340604169,5.709750494082234,5.4620879262863005,2.9158787773454242,2.0167398431357277,2.2510575664458883,4.222810107806037
4.538676914909079,7.2497776203163085,5.355988126046067,5.374241923535493,4.8277526729579865,3.73561534309118,3.770663442666664,4.260946010768209,5.379934822823403,5.386855528855016,3.8627572969141935,4.8510828560285635,4.892775241851684,5.58904124146416,3,3,3.0015165316913768,3.0331496977881973,3.125528865463816,6.845037379786263,2.0745394964634616,2.676918705882796,21.3219491479955,4.331670707998986,4.515757334364478,8.278428439279748,4,3.9910213432463473,3.789175060612812,6.597854927275216,6.669627710188395,7.213378871020321
1.7288425973385366,4.669679596716347,6.635186858921768,5.333631173102139,5.287645652965759,4.025394379088992,4.735495782427296,4.770023560391854,4.429227792110188,4.382977282021644,4.007508750879063,4.977842664990926,6.693597057548451,6.882969303024464,4.858446392700029,2.141269900476461,2.056518913421668,2.976570170429587,3.957858392002967,3.997099555767817,4.9329806588068825,4.802418027386978,3.7866463736940603,7.424817772728197,7.506194486565287,3.97875283667382,3.996207916958134,4.456039457429476,6.929693796648593,8.183983932641338,8.349797929028629,7.554500087672561
2.173674684485127,2.950298212017758,4.225943390815722,5.585181325352346,5.708308978608717,4.125489802960921,4.234762541533912,4.2340238643789085,6.924994627758265,4.9834219334731085,4.823718271380773,4.988236986170572,2.862761174865322,2.592323073497731,4.809517950059523,1.3795861466774166,1.060572523178521,3.7334248666391048,2.194003352350946,2.005210909329891,2.922909509206016,0.23638680039945517,0,1.7031341961082196,3.1648762540261846,3.3406608333156873,3.9514382239049683,6.476518109477439,6.656508785668542,4.957132592986937,5.513799676236761,5.53997484416062
2.9855120221493756,2.9999999999999996,4.749746518273471,5.8824024262740116,6,3.6176642980073015,4.556046107174292,4.76192891359273,4.863422998357096,4.275545669735986,4.180331009556921,5.624719359316671,3.242431162810105,2.877484042803389,4.7289138583017944,4.707685220285941,4.741496280316764,3.2760745269890945,2.980794464176075,2.9933390716831796,2.9686291301033414,0.43828246372570867,0.10275809414204168,0.2642066736346446,5.484132762536328,6.328481986858796,4.207884286726048,4.589057817385645,4.664632166445168,4.084575636280751,3.821479539221322,3.774051190049994
3.7992343999656097,3.6426307789955996,5.042108644298763,4.1980826514482725,3.8993434510337925,3.7411809383622114,4.168152928988028,4.242118105714722,4.03992747022,5.9600911655271736,6.4468597369797065,4.038294440969786,7.277207511436226,8.240597419194785,5.609879477168248,4.254100412178872,4.068679133670018,5.522019331400036,4.3258211131173,3.989283801131817,0.7794702438072753,1.821089121207589,2.3312519491714356,3.9325976320781613,7.993564910637398,8.789130833115632,4.17661971449038,3.1442181510337024,3.163622429768944,3.697590489981,2.986301642075885,2.7781147545467273
3.750270938425367,3.3614119281521333,4.620104674502776,3.459201682602261,3,4.8705122195185835,4.9042497348565846,4.753835077705903,4.773072067433026,5.878934130477745,6.188428962961595,4.3760630209814355,4.539368792176401,4.65309016738255,4.215771861067681,4.021626767590111,4,2.6350644755735937,3.559532281853544,4,5.513924202558022,8.160385006785743,8.740412578927529,8.101301710108604,7.344296533782381,6.8173173281413995,4.724978562362727,4.140157559287591,4.1595611461474755,3.284683446121914,2.2419390798207477,2
4.446726144679824,4.269091134483976,4.33533692159619,3.857503311408082,3.692129531213298,4.332164226003886,5.392644328776672,5.7497884638546,6.319261673285676,5.0370260280983405,4.384955270914449,2.918264266987289,4.722902265702707,5.730662465495637,6.399665328917236,4.780488829248769,4,5.258939315512437,3.850746390327733,3.018826130690859,3.0008722065295577,3.0115438312971925,3,5.708825349987714,8.84385897113669,6.683308345196691,4.773348170652177,4.319514145608268,4.222499670506574,2.9614461279170996,1.8491053159885924,1.5724825461853862
4.796144407275527,4.369496734822035,4.982164033258087,5.78275730928208,6.064255527844822,4.242463683644683,4.6011032497494515,5.25425794727579,5.390801127423126,3.9639756577782213,3.19652610510302,2.398690615624793,2.974078654305509,3.4161578942977067,4.599188778822601,5.002198781547368,4.919162473141096,6.2551605058251605,4.98427175716512,3.9771192080664775,4.650955519650374,3.70364440344052,2.9999999999999996,3.5838614848287547,12.53559434902024,16.880909200779772,5.985065520817666,0.13734912375909486,0,0,0,0
4.676005649585611,4.626461165612825,4.2883889411084315,4.618200445366481,4.947876930066842,4.164165823188355,5.386397759329068,6.483391688615139,7.450432293451402,4.998923537585802,3,2.391397517102096,2.0985375194430675,2.1427696260678077,3.3375651553181584,4.647514750475092,5.000000000000001,4.513652031724222,4.054828381714325,4,6.401770840412496,4.9951639613266785,3.093283136409049,2.518682481992179,4.336598738782112,5.732403097331294,4.002632168001859,1.1483721822211215,0,0,0,0
