V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
8.579094178666177,8.641109972443164,10.081623197754336,10.089392976926584,10.06730410978186,7.802944896597804,6.745469802307548,4.165755098949893,4.3096990840449845,4.337788276838714,6.79737841978682,8.541165965173883,8.64598152392947,6.503419417955097,6.364878780113228,6.022694487984671,10.578534918305673,10.856311521336774,6.6473722613249375,6.022597555550593,5.431810021018467,5.373467235468648,5.322227714585852,0.6763422802878873,2.4066528504035065,2.551109391544185,4.599068638483964,4.691237724598566,3.92267972715585,5.171696997957388,5.264590688637842,3.027842723623187,2.928135344769527,3.445868200528863
4.343996329055616,3.8730364804143558,5.809305695502703,7.821117698516007,8,8.342293249756118,5.914927522338052,6.5630710150161375,4.238929163136424,3.9981872272538794,6.159753635306226,8.499351996819122,8.700334376001525,7.791700212378837,7.72205417821686,6.474054809460235,11.882135765122076,12.396394757469785,8.475378151234665,7.958378455428376,7.968998033383848,4.2867465018865145,4.047880504403804,5.031322082920817,8.645226672156088,8.949316791449736,7.387184505681771,7.32399752732279,8.019521699682105,8.421024505007356,8.449063180426482,5.988647555309425,4.979007243522409,4.931597825324601
6.034792769807727,5.712836769546291,5.446427830410283,7.7233497074467135,8,6.828633705995996,5.737889116408205,7.470136586211417,3.1632439369436556,2.6601741373857886,7.458573833276949,8.263801772336976,8.268419681769108,7.973806755086654,7.928473314393143,5.776769198533315,13.81432830914246,14.63827444709776,10.085964440286219,10.173994518282619,10.220106272859589,8.940673620072532,8.79719530102791,10.061557630464463,10.121599466834715,10.077659560176262,10.425284634041553,10.428726534650064,9.083212963991162,6.174809599315649,5.883541290662012,6.581493574196843,5.632292781763391,5.53805650161315
5.761458633959076,6.133257857622796,4.521078693055771,7.799121302420713,8.299350056138632,6.816304933402476,7.498969667164886,7.630915896847599,4.717711957078268,4.326236710185601,6.095984981065602,4.8587984096706,4.657534896935922,5.536802937450213,5.646675801605204,4.254118098146363,7.800231073267254,8.260653817183599,8.58317839452965,10.989869694974539,11.316565705717567,8.170476489415577,7.7941638254655565,7.07454072709897,8.290625853790337,8.481741630349115,9.035114886745271,9.123457831464663,8.514781683961228,3.0524518174903816,2.441353757600141,4.341932392367177,5.362528501032022,5.458088248084428
8.724508523437137,8.441068276026146,6.219357436357248,8.55918279007059,9,9.175123223249805,9.031130847132586,9,6.368007562389563,5.967159546158989,6.862607677407503,3.8261101426036923,3.322771387605672,5.3727606216476955,5.698945997328951,5.96196607011918,7.496583672849214,7.731642570310608,7.319833974842917,12.037303971178144,12.706548787050384,8.447218384813805,7.820312731064592,6.21917920818343,9.134721160542714,9.541378990285816,8.779059020851532,8.633298248568424,13.218301654882369,5.8215676190255845,4.749997168299558,7.217123649104925,5.790392422407209,5.54576683828078
6.656034508726979,6.724382576809768,9.687350460408638,9.44493793851679,9.291651825126745,10.8255549234019,8.559713371195173,8.07672443313972,8.00933007960864,8,8.525209844753803,4.40508954538894,3.67381836537042,7.372214815744925,8.036865888141401,6.006014168654573,7.896447932184799,8.276060714607247,7.272261564494414,7.7704215184624355,7.864831148398336,5.6084427539343675,5.221247139196799,7.106108198941726,7.572844776183127,7.623667581572505,5.217755795563889,4.8339680708897586,9.590471649123923,8.560249162082451,8.300934971439073,12.258320470555608,7.220534976218435,6.351134718024094
7.385009182281099,7.0870765921483985,12.380749056061026,9.207668011447579,8.273182269203808,7.1723434013496785,4.675705212172829,4.176545671490243,7.083185810560677,7.685313383073819,9.937832894488523,7.029030105659078,6.33817359256735,7.98484533536309,8.29114454735777,5.252105159493699,6.31693602927716,6.641881835954255,8.309057727630464,7.355421045433371,7.123612588217867,5.781569292137713,5.542095740065984,4.761680278307269,7.807515772913662,8.391744854392162,6.373466796461548,6,6.43212844190457,10.53837687982841,11.289372558508102,12.480440404852445,9.089359402300108,8.446523480922211
12.170939810128678,8.955074109931129,6.32775776766157,3.462376920030002,2.864183004813836,1.6925425262256883,0.268080833734425,0,6.4235853921384845,7.932510739795915,6.406275857382579,4.407765603572309,4.0188113057142845,5.08660876777957,6.440700890205774,6.180598317506899,6.58714852521484,6.7085336983924915,6.589773313521789,7.658014731788501,7.887943183698074,7.050472588701023,6.85498518955202,5.777677477388588,6.247375337571389,6.398210841269224,6.736691641977119,7.156371873291247,9.178203040663544,10.669841584500812,10.870315604459478,8.82839257525989,6.719389246576378,6.343986681186458
13.936091357394751,5.246920987352607,2.19177221233558,1.7589174290831182,1.6806342367955678,1.2605985739922136,1.6244531282274313,1.777263664789593,7.5956318259037605,9.079037879976699,4.040717258661273,3.160709220754242,3.292851024929244,4.932489445662095,7.725423068334402,8.302447870737138,6.6754793826412815,6.2479215092247955,5.011594347284164,5.4572821146484785,5.6331661546867355,5.12339658750985,5,5.871928199176516,6.503164431662903,6.605641939954946,8.697802306681364,7.076955718767369,6.5341861780540365,7.039774088492457,7.155833861307919,6.099680922375975,4.5955321106582225,4.3164433680089624
7.962935361833496,3.448246701798962,1.858928962483427,6.956256292323145,8.486315944221086,6.984856016386873,7.6888091819718,8.046531440474384,7.241876153716408,7,3.9533098958034634,6.101406239268838,6.958088334346515,4.906785993170796,4.079605060389671,3.993020470537152,3.479409914902783,3.3465647109102887,5.151505495382189,4.8580510699210535,4.63701775098939,4.921078231468384,5,2.5295115727178685,3.9053073119603066,4.4379782291569505,10.549872445392463,7.154311269063725,5.849810157489314,5.323706299818759,5.163541152994597,7.624575937049915,7.494827802709908,7.30488056847512
