V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
6.5266843178707425,6.85607087905154,7.555133553252054,9.316943768973788,8.294681998920096,6.249179279890821,7.422146213801721,7.3862703554465465,7.2379835687656255,7.388379753593076,7.675378797744583,6.095813929307903,2.124314634429112,2.4685001439862417,3.681965959019904,4.33795956530897,3.4541660455002456,1.281091015791226,2.794896198887609,6.932655533056945,7.930790077829687,8.837659042710719,4.854405341120095,6.330905000587604,10.271774039158977,9.779535082978958,8.370760078202663,6.845871641782524,2.5437485450771744,1.9078943382355285,0,0,0,0,0,0,0,0
8.017999146172649,6,5.8598687301563,5.298101839198139,4.915351991041129,5.0095837329121435,7.5560896636221875,7.334531026312925,6.834088455819559,6.084756196145285,3.739878078907222,2.886609248949134,0.06456120725812206,0.30058798040540763,0.3973465616610538,0.6723968862491284,0.5119853852575686,0,2.301422394251045,10.381724005055021,10.302697844079638,9.873588236937191,9.379151757062433,10.45014079518159,13.899090078306449,13.40410514499806,11.523273683582723,10.200218115154954,5.503937801296048,4.322748081574933,0,0,0,0,0,0,0,0
6.207263389616865,6.671670884691633,5.8714887767521695,1.6618572605165776,0.8254052556863656,1.021024548418127,2,2.400567316719299,4.3702873655882675,4.32488016844451,3.7659593414283035,3.1481976423651714,0.12373993369682061,0.7042157514887786,0.572335456505528,0,0.40105292369384643,2.2706470869496407,3.2545249100242737,12.130751247730732,12.245129471834183,12.357056482952853,11.07690186516233,11.36428163498545,13.221058201186732,12.73179943558864,10.528084341908432,9.851195524941925,5.925767525173482,2.4453212454559763,0,0,0,0,0,0,0.38895343163096535,2.091417942721348
7.5775708055230995,10.740926054653471,9.514792840038856,1.0511068132134809,0.3395919137288591,0.7272054911258177,3.3767112644912634,3.9427778866535874,7.2113573994161495,6.883033282059354,5.248446544089403,4.612341838849816,0.34404963718267406,0.8729420864412698,0.804879545933432,0,0.6682234475788809,5.389517828995318,4.724545835890623,12.667599275841088,10.772716741810031,9.167311188614812,5.761668684380597,5.78808887506556,6.509974099188089,9.124292289236369,8.598684462930485,8.276421005693486,5.3431072345256725,0,0,0,0,0,0,0,0.36237364927538446,3.0238629363150276
7.868116837730087,9,8.619407446554666,4.025418109500494,4.969952263987118,5.584413728144621,10.534986976379864,10.051165042926009,2.3126776075653908,2.4675624981983604,3.6431737051913116,5.750331401148167,4.495830100096471,3.85853196393904,3.7000325162623997,0.9395678034612591,1.0479008165882318,1.9793057429819736,2.451022298354463,9.674015004238054,6.380851279316944,6.146919773149228,2.3681242331418546,2.1723567026770305,0.23949271306798303,3.859085521680381,3.763935845214579,3.6070795951603114,2.4038446387648773,0,0,0,0,0,0,0,0.3207605349042891,5.967604809940468
6.388416980284688,9.461672850302042,8.708965562153315,13.810835665895329,20.160198917682386,20.062737462643028,14.193891726259313,13.86627168153902,7.000000000000001,6.97019918688519,5.355598170462668,12.219245883359399,12.028836539707553,5.71862587402682,5.667748938652429,3,2.990583080574489,2.3479826871844915,2.502096309972186,7.642361266284426,8.128133083752376,8.090514842329037,0,0,0,0,0,0,0,0,0,0,0,0,0,5.674744880907774e-4,0.5949810283452256,3.7466770862106533
8.796513092093573,12.312524072778228,6.322864557011193,6.141975036843437,18.413447312091574,18.636326158086295,4.139221705127574,3.76150571971522,6.68923593833437,6.777357927600015,6.255209386504206,6.972377120930672,7,5.608221796894034,5.58014449073416,3.977463129287822,3.9512915063969447,6.560683860004167,6.6558477055261065,7.670458467417395,10.259513419260063,10.384791611981516,2.3597681101347874,2.0596112140457445,1.721165968721961,1.7563323018575274,1.8106992699058106,0.0876201232204584,0,0,0,0,0,0,0,0,0.389290327389188,0.39731769589716287
6.903052509341001,7.806943292875231,7.41337094380982,7.411532474876915,6.9003945807114455,6.835964755472296,9.829809853130143,10.045384004321942,6.5336972076493725,6.217841355313276,7.142734592377171,6.575951331939759,6.4834495654355315,7.197941835769935,7.285268876908,5.8479919907991444,5.687707262297565,5.969635517697537,5.07751148930035,6.699187295754022,9.605690186030653,9.860046442553621,5.109613938052993,4.592885916815156,5.195256261124973,5.3028215437075925,9.781400390371356,1.0447093809182701,0,0,0,0,0,0,0,0,0,0
6.092151705827085,6.879398739360683,9.28493931202664,9.602859625131739,6.7393075170624615,6.318473643662928,6.047738883682729,6,7.032119572957987,7.213040816989681,7.89096287545862,6.042940752951894,5.760419267319267,7.456681893712224,7.719534312637556,5.642294196460461,5.307488485583873,6.997851764928659,3.3499354513392783,2.651920692300144,5.666411826642874,6.124111972813495,5.299073909324086,5.206918308324636,6.382764692962526,6.570535200416332,16.259968255348205,3.523492667117133,0.9405189371702682,0.9677455824275893,0.994987327227135,0.15903627606813434,0,0,0,0,0,0
6.825287801128031,6.798485009314572,7.049891749879118,7.127582936827623,7.951926048157777,8.15443857771212,7.092468285844616,6.906622089622921,7.488271957385795,7.751644045185803,7.778290198272834,7.764813304139299,7.7513288602633,6.933341355380165,6.724337323326887,5.907772425663872,5.697315587592515,7.876353289622439,4.585003765307835,3.7163681926659176,4.298282053475271,4.481483483244911,6.808582574110095,7.397498301493306,7.269405734556624,7.273967791458921,11.629107035254375,6.3288492518331925,4.7926939731552904,6.39374198433078,6.926821197446982,1.4732122708580937,0,0,0,0,0,0
