V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
8.350152389634449,10.146632281513607,7.133692241254384,4.141127363956172,4,3.815097848250947,4.022038614370532,6.081262671791394,7.6351558028252695,6.96842849785002,4.928193309684089,3.5939084292706625,2.9691880168913953,2.662006192344233,2.894538366716664,2.9631422824060287,3,2.471510145976929,2,2.2729678678885517,2.5294151242208116,3.5575204448228788,6.450309952261995,8.281533806694434,5.76477471286783,3.41405852166063,3.0070863881213654,6.951001471569308,9.675376387708063,5.533590845191782,2.6657049164144078,3.404817151423159,4.078609572302316,3.4568484435826545,3.6963862926012743,4.467118264993239
4.497288080059985,5.091717963206769,5.715339188594756,5.297020143981327,4.6856619510962645,7.951787745632049,10.435260215418225,8.300237854562454,6.7388818964774915,6.680387240646186,5.452451509444291,4.589313261405116,3.092011484038813,2,2.3161267260462575,2.80310395136609,2.6993079098415667,3.087028943490748,3.4800331001424594,3.4389965857446754,3.397983324482629,5.09478282946349,7.149924363498545,7.700110746157794,7.032142834103896,6.602244727977359,5.499776517507728,4.776916828117186,2.8211550665396548,1.7256413168603035,2,1.6314242089180293,1.3949080354405838,3.341860240039209,3.3955462285490716,2.476283461927432
3.90020793105012,4,4.984782445577105,5.230354827678758,4.999999999999999,6.034467422813437,6.81152890036806,5.9631674775050225,5.374037518383801,4.483020814613492,3.8798551290439542,3.8305634512691613,3.4101566951510263,3.114521778584984,2.011573172973276,1.4104964795899173,1.7953337452818956,3.5662859397116584,4.511246936784007,6.612673268930248,7.768425126534514,8.164896706568545,8.053961919836615,7.897804973791358,5.704140143478382,4.4273294499795215,2.0485221215999143,0.6340727269099793,1.0562719939101304,2.1777532346973714,2.6502497157556832,1.5561635854620115,0.8938860066317361,3.023699063023747,2.8862900539540592,1.5403209011179313
4.491236216009989,4.717870141288863,5.376017101175507,5.690258804759807,3.8566601230042874,2.558040072913089,2.35110007343277,3.711726614804141,4.378633907674357,3.189407754564477,2.467275187813142,2.4198765318770756,2.726260637459002,2.894665726186962,1.6762946445252438,1.0504836142129195,1.3377393213000366,3.8653226378076706,4.968323880643304,7.450539683246981,8.715929427145106,8.930454310773111,7.452843124992254,4.970997592560472,3.524478526563924,3.165740550151137,2.0210947544547397,1.4453634579816583,1.1545224221843537,2.8140207990554784,3.6794599846074743,3.0122355085161985,2.7066217976987916,4.083087184224004,4.7337526082779355,2.873394877698918
3.6724684977991457,3.573459542102131,5.332343819674156,6,2.140676189847321,1.6347406585101907,2,2.078377056038513,2.149690348245292,2.776344298654558,1.8496448085166786,1.4244711573653432,2.25210286226391,2.548073565246125,2.146991030447525,2,1.6423050852727146,4.048062604235839,5.040858004080983,5.068212530279213,5.095551556249141,6.984702540015619,7.7252746608049225,5.794940915741171,4.996764828325118,5,4.27171294123085,4,2.7709259239910975,3.061772961705939,3.3159553531242674,2.351993569179392,2,3.0586220713288785,3.4766703733813475,2.586013251769021
3.0635672982254913,3.0000000000000004,3.1701360010267248,3.275754877508752,3.335106311648427,2.7933842201252634,2.639705577099594,1.3697336968786695,1,1.1582824935873517,0.6036119700164777,1.7540439151351133,4.955564607361433,5.717400871556542,4.054108231845641,3.5481708490665476,2.7286117764761824,3.2812918965034097,3.525019763763004,4.969766870638191,5.3429035291577165,5.843674239482351,6,5.974085610420557,5.536264059511106,5.379405816257618,4.872779622717893,4.704337176588002,2.8702483205505183,3.36991260874564,3.68862912888396,1.913052800603057,1.431577713990562,2.3022237142637234,2.514164830055396,2.317358289159611
3,3,2.1788680244282954,2,3.3758170250837116,3.6583934536796785,3.6351086738158385,5.042105259050813,5.253046068270067,1.8917210323542597,1.1601566864342567,3.135688966106726,5.849146234764192,6.3833391075863535,5.683722847986175,5.511464792011115,3.4392618389064586,3,3,7.429321795307766,8.32913493426425,6.754194432385855,6.415731299358621,4.2569667041264125,5.613038724231921,6,6.5969827533396685,6.695165441345738,5.012642842795133,3.5554046362326583,4.068221686190243,3.1459964071473605,2.7962788362476196,4.2102736660879145,4.505000393711386,1.1638792465601373
2.2867132491105133,2.3005284215472104,2.040596309374231,2,2.2978916883649747,2.665677252733425,2.7389760971122405,5.715914890599294,6.191052968058259,3.5689368426686103,3.1509674657398024,4.378384976701814,3.9859548212489395,3.93141213067723,3.9229058390698555,3.9725087399074193,3.9915301711442415,3.958965384248576,5.966802259180121,12.678393399646179,13.507645016084897,10.032112714075108,9.466857979349577,7.635307385797236,6.498736736562634,6.370232170658681,6.85872796817604,6.971008899785368,7.258890356982583,7.157928936066845,7.532341694116101,9.447744287467051,9.72495519557395,7.148131415158463,6.743754476508854,2.5770596647596014
1.8869822845992044,2,0.7460688317756707,0.6654672957694551,2.498351677180975,2.639691308638621,2.0493326772580662,1.9440412285653048,2.0080657045427888,2.2328361897173963,2.287332089997401,3.2505191252303662,2.527678383171458,2.4702989140537213,2.0375293730327226,2,4.768372725850275,5.4383047142334995,8.373814775220188,12.738094807734754,13.227468979353997,12.640731998540673,12.593445125774359,9.306995732635489,7.159575025855521,7,6.127349853237111,6.015234579298184,11.294046447628851,11.82154098509837,10.04424649332156,8.01223052593615,7.918152378337009,8.210235641334542,8.269991097284963,2.4663749378847326
1.2570744256001594,1.309726616430864,0.6956992998582285,0.6626684046727094,2.300955243062525,2.3649055805282995,2.0110637143620678,0.058175390872874724,0,5.477719683543785,2.7801369244454195,1.4820100591201784,2.508191557023177,2.525108417963912,1.517407438257656,1.502310596983762,3.020863232391684,3.6337941293566027,5.133305565337918,6.089774970861752,6.14144506719575,10.628501012927996,10.794099202939218,5.374324102966137,5.85920530230637,8.025523596187293,6.986390762023367,6.9985214006447904,6.6891891505519805,6.693375851931863,10.435785338657238,7.322237011609685,7.127033492578931,7.501286282830762,7.432527738672078,3.671217795147932
