V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
1.5431079086472979,0,0,0,0,0,0,0,0,0.8225492429726392,1.5430267488693115,0.9092431538768802,1.3128760798479258,1.9283052299076031,1.5712048298363288,1.0014928597586281,0.6424921052860229,0.09309996688536856,0.08295011041309194,0,0,0.34480913144046305,1.1736306287550646,0.9818408977839845,0,0,0
1.4717073050153966,0,0,0,0,0,0,0,0.9168657185545868,1.7434232174972069,0.19109167245055764,0.09387985287028047,0.43214017061022847,1.3909844221832939,2.3410801541785484,2.9952405652679763,2.6294733487061057,2,1.3362706126132533,0.17851770919496143,0.2243802561409267,0.22261490362842312,0.10249289668931473,0,0,0,0
2.229715981403834,0,0,0,0,0,0,0,0.15770920707725963,0.29255382122897,0,0,0.023261271436353502,0.6607961578696894,2.3118181264548143,2.6908571188372967,2.104341348848517,2.1670806366835684,2,1.947118534205225,1.7818794814101655,1.5517526785763778,0.8037576684036478,0,0,0,0
3.897753675847863,1.8291252268191185,1.580790215578799,2.151907029659845,1.6115788701332217,0,0,0,0,0,0,0,0,0.5307700257239888,2.2644045196337217,4.303471902491126,7.885890296261071,6.192231303966258,1.8798402922013522,1.358105007110607,0,0.4486453127293503,1.2612204454176588,0.04465867177352832,0.19773591430559867,0.1647504318614462,0
3.5447549719085605,2.7701210610731852,2.0706359714107796,2.285813765945315,1.9167276907862925,0.5881153345669836,0,0,0,0,0,0,0,0.43598359916087737,2.0075172049831775,1.5975452160266936,0,0,0,0.016931585320367922,0.1028011539288179,0.09933724626035502,0.06213925831292604,0.4441538657106905,0.8053966838251212,0.6212986479633326,0.09858894788359865
1.8325699393853634,2.2733720256158074,2,1.9999999999999998,1.8203062309693456,0.9565177108225027,0.6409687721575941,0,0,0,0.15120464913989068,1.0478976788467795,1.832978284031204,1.7391497787425672,1.2009471179736657,1.6628654813526562,0,0,0.01781665794642862,0.2927263402767447,1,0.837563071246096,0.27583390844994615,1.396267900550687,0,0,0.23989955173278804
1.223890055353524,2.572627503168603,2.0921627294990426,2.7079546465196724,2.5982768988847242,1.8525890558481004,2.5235262696656564,2.0872690888195016,0,0,0.23590071023154394,1.9042251366520027,2.0000000000000004,2.2228549930021257,3.6479567761730243,1.7577135821488483,0,0,0.23605950256730154,1.8916227247789776,1.0741549635632528,0.7793444408958653,0,0,0,0,0
2.9176630692924483,2.969895171642007,2.709822568809429,2.939184950965797,2.2491550825483246,2.2105732748521625,4.417858288343505,2.9497566612298676,2.456599161331259,2.3230265129330587,0.08967449195872171,1.0434614857182212,0.1795122503115589,0.14392441875394898,0.31244681209154296,1.8525567077970826,0.00339166616136965,0.02466037236764002,0.19874732988168736,2.252558345678493,1.6890837838958142,0,0,0,0,0,0
2.717686194457845,2.424909146909351,4.276142507813023,2.314042002984741,2.724511260154196,2.830568362160296,4.900552194810625,2.151825829857387,0.5527583836417428,0.46842529065186567,0.0043856840797983215,0.11219580312123956,0,0,0.002580766098145301,0.09856677366033617,1.9720729335008194,1.0430682553165753,1.2001904213244647,5.736211200353492,0,0,0,0,0.003023795847081298,0.20504404708428045,0.22472915337166666
4.523016770628836,4.612246547100972,4.326841790669318,2.0186961285463223,4.420317760839988,4.4883812969243015,4.994708358837283,0.47733201497817423,0.0050648132815723675,0,0,0,0,0,0,2.8562483951387443,2.021905185739079,3.0139491529154556,3.0826315441891174,3.9151957577339256,0.27367554285801116,0.00609330368904513,0,0,0,0.7724924343941569,0.7751114088028488
2.3348022810246696,2.1003098856995397,3.253335292446241,2.729186442218053,3.515759038384834,3.5178515271301234,6.3486768291897295,0.3924674393382942,0,0,0,0,0.8421307306741844,2.648707280416955,2.839840472779961,4.799842142774552,4.97768243108162,5.0064869357654995,4.999999999999999,3.089290467360877,2.0678563064299498,0.3482284233456917,0.25980645299620386,0.023670146154085872,0,0,0
3.1084402324871436,3.234176390937076,4.840388831287503,5.698534740824206,3.9375053776983817,3.7379580347116503,5.296643823193586,4.079922261048356,0.43581607320069815,0,0,0,1.6841281887213528,2.0613313862203286,2.05650976506753,4.656079809575641,10.240704352905768,5.721315753059967,5.035062763539835,2.4193318601384433,2.00983612728697,2.0910911620800317,2.1267736798743333,0.6617084662327904,0.06533466103494122,0,0
4.889069395785457,5,5.283955688787991,5.5749486648735616,3.633074249021379,3.2651579567202056,4.730892946162457,6.320153225656013,4.418810808763775,1.3432716353917284,0.8489361884322418,3.0718471781683516,3.00400692704076,6.766098597755666,7.6422031368394165,7.871728790905525,11.32360153126969,6.981861284266241,6,3.640714627013608,2.208530899821825,2.746207543320426,2.6714478710851792,2.5602212748696185,0.4327185554643754,0,0
