V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
8.64351401703982,18,16.454657974156277,6.178464156919554,6.334448844281799,6.173888359937931,5,5.349817427404268,7.589801997981701,7.599918148558184,7.700698782662005,7.233584851766917,6.934041723912488,5,5.315003093642471,7.271672541079914,7.461502760017481,8.58152410394759,8.244954082953837,6.247499767889127,7.3194534008928995,7.327169568850694,7.354476087029833,7.18972889882548,6,5.9068287378011055,5.1732179500214786,4,4.3271683015647175,6.217815318747221,6.0840806348867345,5.149517885721286,5.110355963161671,5.000000000000001,5.5036372714072375,8.028411231434902,7
9.934899602189772,16.521794087611855,15.65195722467433,8.328720201505268,7.837292735546234,7.60493799351611,5.544885773747193,5.6337582846276835,6.200580361319272,6.225924956898361,6.485202156050893,7.7709349025513506,7.505610819525592,5.248092975419638,5.539564618178423,8,8.121929572996294,9.141279818933446,8.635071795856867,4.873692017238021,7.055209140255455,7.206976960946632,8.772299395148478,9.182275828811097,5.2934190577773945,5.354423046981451,5.81897963696013,4.382140521318293,4.709890000846072,7.1971761175889695,6.768701356055058,3.579286196549124,3.7843540900939114,5.54221847265594,6.34917102833989,6.4512706459797755,7
10.204657190738093,7,7.44282067050926,14.052604361368493,6.683619456071184,6.724967943821355,7.645778283294395,7.57670855104676,6.803938113115533,6.644336574774105,4.580006623955101,6.775454491578734,6.807452731101082,7.461435851245248,7.584137217948292,8.525260434310558,8.476615838909817,7.524897650217725,6.951045789056272,6.210107537742669,5.000000000000001,4.957350325581633,4.496477825721985,6.170182456961398,4.697532042703119,4.784979871825465,5.7219299200756355,6.888074713565264,6.777255379527901,4.809343174438211,4.7371596499412485,4.248560146577973,4.47946041827435,6.925890270265852,7.554804546902586,7.464690503872269,6.535427337303653
5.919369133961825,7.615987785515766,7.1156394278421,6.268953950133935,5.461020333739149,5.517407196731256,6.690373162674562,6.709765412895893,5.999999999999999,6.000000000000001,6,6,6.119265242906304,10.087580210698908,9.98127342068307,8.967562786995808,8.906530353182019,8.157673133479554,7.86025487092169,7.793125423512769,5,4.949136528191449,3.6003834055424258,3.736222676907199,5.311516525675941,5.294578359888132,5.455943559988099,7.761462821716978,7.520538793733933,3.0000000000000004,3.10446375924912,5.588340206671112,5.696594939551302,8.407026095070812,7.881334791690251,7.7791673432000525,5.079912305450552
5.334229670953354,11.426919099865906,8.048551407092143,8,7.410953276010334,7.3655498786609686,10.467832215336879,10.532640568020732,7.15727221761205,7.179069728151076,6.419402122534951,6.644721117567697,6.675047530989372,5.18354843833385,5.220283539383608,5.491501796174012,5.473743976904524,7.354516614767162,8.584110441451744,8.54103979642242,5.009766720971124,5,8.353680550820728,8.339765433031594,3.6618891852974045,3.651300181354261,5.997616884734382,3.2628714351581634,3.2454771920156693,4.163500320765971,4.199062544517107,6.221399110750604,6.262826945300435,9.006565353901745,10.308418513370114,10.305764060785334,5.366545593279821
8.213789740392079,9.226510985884364,8.427594454124488,8.405577551250964,4.491721243527975,4.308191326671092,11.4963490950182,11.788795262902859,10.942941910945159,10.848040370888578,9.857653268775664,8.032380995083287,7.897518107392306,8.509950462064095,8.520927004453943,4.667626306948744,4.517214110442755,8.934148522900724,5.4309995967256155,5.287269962884985,5.011695425683108,5.000000000000001,6.923537778119833,7,4.116569214046011,2.705516261382777,4.512801935974693,2.441031726694441,2.3736695980346383,5.506235542854169,5.6070467792232215,6.7527472615619555,6.7631981567649895,7.293845540083142,10.179730058176359,10.234818232811957,5.7840747428807475
9.488099924033575,16.84393291018875,11.110004078115384,10.477293780452209,6.377269203550982,6,6.291412347591687,6.337023611194885,6.355979283220075,6.030804480483253,14.112607483766606,4.869371292502015,4,6.552799336135308,6.764983546968157,5.834241563946952,5.745913735642205,4.621178549778284,5.635784511334895,5.717251949454116,5.323885494329893,5.301893954080084,6.0090909779957755,6.036789116885425,6.000589551156787,3.554353755235031,3.39956749402595,4.032347294222134,4.1074329159128204,4.9386593835911565,5,5.370243938995664,5.40774047818318,5.028730161526335,7.397229817632997,7.563232496819424,5.071686316165428
5.391461300865648,5.929941444535753,6.877810456029693,7,5.8827459527451325,5.709875150167752,7.586845532462062,7.836005471778398,7.826528006585209,6.537778864548685,6.3848995017498025,4.6386368655624075,4.422915888623134,5.428245264136834,5.5390068526506955,5.272285793287469,5.2495656388782095,6.833503775972291,8.33148537769492,8.61694194826296,6.564064091414677,6.297371458144834,4.257335647981801,4,6.069111809444136,5.73809519941024,5.654632500333186,5.645010465485063,5.635380821784255,5.401388153750415,5.3839012920106795,5.583699820531438,6.677812098689546,6.300765699680102,5.788694957005269,5.703280808866385,6.75774831630015
8.626596798479937,6.670416583342448,6.895011536501851,7,4.9136474095435645,4.562184214126901,6.878198453136103,7.318954832273294,7.052449233451302,7.543623126266708,7.624136949084146,6.246714503692276,6,4.121991851135888,3.7740231402842195,5.2613232933040095,7.79786666495684,10.823642517855646,16.77234501032131,17.726295277629387,10.285966651661585,9.0499438945588615,7.33447061576107,7.120239675611884,7.580384048620756,4.260094296767689,3.636626834009493,4.49631713984747,4.639905783159325,5.485525674444145,5.620624423709074,6.087136042948517,6.716847097835697,6.774935962526973,8.334741191483252,8.704833357829378,6.612307656694533
5.108275558627099,8.100794600987443,7.52033632329152,7.234259318422627,7.855579440408423,8,8.45509430697561,8.660336124231565,8.117679361306848,6.390284979974563,6,6.625010950169637,6.809680686005961,4.586862617412905,4.107286555847761,4.216678930304838,12.785378855548345,14.749929916618216,15.522343917142368,15.654083467220325,13.163614584461053,12.55836518511093,12.753289194308154,12.769995789782744,8.39242808560312,3.235041107225928,2.345276995995697,5.1189826533388585,5.7778471059669485,5.44889095385035,5.374850026270309,6.897381774182502,5.721702162157802,5.403827995392567,10.226926500890311,11.19133785885235,5.267204529036422
