V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
5.963006593944548,5.45293580176527,4.010187504656189,4.003672691725112,4.287741793425037,5.015070713662116,4.494453484005886,3.057107435112825,3.327214510526262,4.28540833941774,4.951161736929965,4.163830485015179,2.5296016756297552,4,3.7357970596647445,3,4.581619913640187,7.445578148621617,3.1032826158442743,2.293092552473107,0,0.032455783682557866,1.7921770221150854,6.449717976055911,6.163920168062558,5.517495854797078,5.683521395531144,4.974852949234233,3,3.0737650507566956,3.0934376971692226,2.6143052020524045,3.3763775772476885,5.62024002056833,5.641124955376458
9.910411539771285,8.959049642232273,5.982010675657643,6.240708735739098,6.75222846390741,6.011169054874703,5.786191238903757,5.062435411049985,4.937190365939145,4.689074565910779,3.955064649916938,3.4617770267084236,2.4842081125880644,4.195873560890435,4.043862529032047,3.552312387557903,4.90482978289193,7.704153600373277,3.6024892772096795,2.714768907384326,0,0.21121337045126948,1.2917669522185848,2.5990071080091406,3.605447092818335,6.1473221675192065,4,3.723604607977975,2.83184896407666,2.1959700410211123,0.4190253085668687,1.1889391372316571,2.9429913797972547,8.608513686636936,8.283262433082204
7.078892085000478,7.7026090868956425,9.948418373708126,9.0854163030482,6.225103679155035,7,7.433810189525366,7.598647840478733,3,2.9923896798405494,2.958967397340862,2.5834647716921486,2.557393496091657,6.877224633033821,7.524707657673935,9.850004478670337,9.544826014592408,6.611034467931605,0,0.06709799174398323,0.35131374824421274,0.46408041325513844,0.46480822351998347,0.38927476314254117,0.3210352191032781,0.8348303120339753,3.8495744846679485,3.4450897614556215,2,1.748142390431861,1.1130675849870728,2.1850310413104093,3.789122314849461,9.692483755634097,8.785107409182933
6.030197442849506,6.037834105635488,6.0671839420479206,6.633719027215117,8.587574271216704,6.989901298741982,6.570875072577411,4.58778807290801,3.023600492769793,2.848285902773822,2.1485200830498226,3.138433889371603,6.591510993250228,4.9425156544055975,5.441745723583554,7.431248661723528,6.496084618637459,2.3734890922545904,0.18313661473102527,0.7671379778904054,3.280784003414199,4.000000000000001,3.7813339797187284,2.8741476228408085,2.4124892771477833,0.9785585102404808,2.7069622589976254,2.5590211773215064,2,1.614512803242659,0.577080417766968,3,3.3357211066715284,4.9760507316665326,5.7980182935907125
3.1022920758801096,3.789174155305541,6.979303600968814,7.528798589019295,8.914804627000109,4.001604785745826,4.012403139612846,4.023570487396567,4.019698578919592,4.369353816915036,5.933544791156677,6.090613302315581,6.35253480349356,4,3.29389604054479,0,0.35144026827006236,2.0283421383924884,2.1753277383459535,2.5710086374764862,4.352474259661497,4.108209535049948,3.8083726095654855,2.3658399969314963,2.6870004164885106,3.666204643438222,1.427837174301755,1.491778766709647,1.6871408764135791,1.3881028521997094,0.4521864734867979,2.6455693060958416,3.5712194494882783,7.684711930389809,5.198073167444295
3.9620028910230674,4.143878360803574,5.049193294175223,5.35720822331432,6.8657526949999745,5.991128149121094,5.995762857568917,5.834783240626461,5,4.836182328914972,3.9413492927264864,3.9334247515247096,3.957114108180453,3.950321833429359,3.3862057264690972,0.3797203641384794,0.7065666172526794,2.5553823194470797,3.9162404033777234,4.477814404805199,7.139293482706306,4.478477502773781,4.511377606946629,4.881958880136581,4.875078564389555,4.698562473309044,3.7225878437251874,3.177845353688141,0.15252273533432173,0.1594430694170022,0.4123675832079052,1.8665387425033637,2.7583095213653523,7.469630702520241,6.1941647943574925
4,4.004877488007815,3.8943190220345016,3.0495674500067538,3.193339605583063,4.01667351363972,4.139297746736885,4.989713514523599,4.976209504426829,4.562842941152894,2,2.138372520106713,3.038983302953975,3.0457753254427296,3.4157801421696865,5.778172377500522,5.867601172643133,5.479138489669062,3,3.1304201888264074,3.5166167621818545,0.3011988886190241,0.7964625149552228,4.000000000000001,3.9689875874314517,3.4888419984178514,1.73040013884832,1.6796449748280957,1.4458482239385706,1.466608455132352,1.9920563921438614,5.491799052325062,4.995102465425455,2.2079059990434056,6.238973651490424
4,3.6627697362340803,1.4316210672454202,3.974315091276702,4.096594353983385,4.987762577305487,4.767174730736906,2.998757923772018,2.9920061694747333,2.873739660289568,2,2.214914094578899,3.902597346224193,3.958127350093482,3.7459381848698827,2.3254463076470997,4.062295979621936,3.9522207073407287,3.0000000000000004,3.0724871716907294,3.6109210748432488,3.3859797013329596,3.564574095892768,4.88184420360105,4.675319192877016,2.2719561334322567,0.3926818463765796,0.8170265852311007,4.319525382143006,4.606517599244537,4.514839295007233,3.496479147310537,3.2638881041826684,1.2899774322344983,3.1863485457540004
0.19878146994919887,0.1596919906051501,0.5954061536076585,5.940830180622911,5.681141143887833,3.0322758461841275,2.9250292160412887,2.002658924762159,1.995907421223136,1.9881561022199996,1.9647608108511951,1.8652337460470751,1.1769605778716827,2.9620298600379926,3.0321653075058483,3.886614258655207,4.824821866442637,4.646736755950722,3.0000000000000004,2.7682303462771474,0.9584656630031885,7.555542320912663,7.911132408626099,11.255721662279202,10.742746281186603,5.429878617760268,3.126988132772141,3.3696633258975304,6.105947311079716,7.261385931373924,7.065295535940848,5.192070259354453,5.157352402799383,5.005908475132753,3.635118659453755
0,0.1407393357375883,2.2187266077780086,5.999999999999999,5.923879189045298,4.959923484032279,4.831945066736166,2.853027616676417,1.0001914925557003,0.9397577117446893,0.08230803603534749,0.19151264796302406,1.2224048202538738,2.0340677956163598,1.9206277165882155,0.4030698187990096,2.0544896084129625,2.126677787513018,3.068144163045547,3.1344608396081597,4.52170566211315,12.11313985989389,11.590861740621904,4.795158812147019,4.671620136658736,3.0539919684134462,3.8769175174699915,3.9588423464394054,5.161503815060832,2.7123672131225964,2.5993131124846327,1,1.0094371782465001,1.1991311001890028,1.642934078687777
