V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
8.24189596681225,8.219658092011391,7.113498663984747,0.7320760701143312,1.104616265461196,0.8523214834797248,1.0175982306790323,5.455194243110699,6.24721955806183,6.684174822840407,7.349039995886086,7.022843806361433,5.377256691257435,6.06899081918908,9.548975731821248,21.414224306928514,21.644469219437248,24.734089458201574,35.1528665256224,28.94497902944984,14.633742782608177,7.692505972490392,12.807593874015039,12.909672657528724
11.985646993477303,11.911809284468411,9.838000853400292,0,0,0,0.8066425255285875,11.248724056049795,7,6.942445620552543,6.1829648162497906,6.150618713743345,5.843428099954353,5.939260501879769,5.334398183106245,7.504687705027097,7.193561072440977,5.246016278585231,14.111388800163995,35.31811630525562,31.27666788050338,11.592935247566814,13.000000000000002,13.006821507292125
11.508949972222924,11.694605104159331,14.178944010122578,0,0,0,0.1613479854512277,2.9215799740547688,6.999999999999999,6.8923787880509,5.183854036769091,5.226270034190772,5.949770653951202,5.15261831269782,4.948346695964414,4.148225045631454,4.1149110685305645,3.6289510753544554,3.3735562130508128,24.551255989933257,36.378756929182124,16.694014866140613,6.685914056452631,6.926972804449331
13.576195890913064,5.043015436072281,5.9259821205026695,1.4610285040962179,0,0,0,0.4060459308613199,8.60213054986425,8.44301544191714,5.000000000000001,5.088494576748247,6.7806032589488225,5.836608077416107,5.7524470126443585,4,3.9139360623848805,2.205533725205169,1.1361249592209715,4.841715763551545,29.42661055999435,33.94741738041028,15.011202073558938,14.917049491565184
9.565573640226509,3.0000000000000004,2.991716581134542,2.66943263016904,0,0,0,0.26496755075393563,7.3996462006922235,7.181361346328265,1.8917945971268983,5.865039064387754,6.962731053810094,6.000000000000001,5.892317920321434,3.150005476506442,3.098870778023101,1.9612105988535318,1.034067975317305,2.976931156572004,30.023447691544373,35.87423490637348,30.403652959350076,29.619725700476813
7.8892972150565335,3.0000000000000004,3,2.9661055188196928,1.6678728503466238,6.837247296311936,0,0.15022360475619922,6.200711302805917,6.124856820960408,3.484223208257723,5.183963920908047,5.318932904035893,4.330342005251925,4.259446429860887,2.1508954326482472,2.1628550577499897,2.836303688535926,1.874127631361498,2.094771632373568,5.339966368916966,9.85415774131121,31.10066341453992,30.53201277832343
8.736116269137788,8.243018812074013,8.2496747041335,4.479383011754493,0.478776429521501,2.0375469551754035,4.6860490298480615,3.181123844383221,4.403198664908905,4.373229680284735,3.200903940895205,4.1803013806823355,4.159135067679735,3.178008233292275,4.007641021056449,4.5446443522140605,4.568287302786879,4.736236588312728,5.465103767888026,4.588557316791797,2.0362839266724495,4.6160606385616605,28.304664898297073,27.974006660003365
9.002786979974822,7.75624449514899,7.734556904570862,3.475429599830279,0,0.0017044220322900332,2.866870582108975,3.2095692720724194,3.2024871892845574,3.1964015111353112,3.8089559043200296,2.365946365708143,3.999575015918723,3.8380083868238897,5.678348253783688,5,5.005968218501767,6.720552137263583,5.999473145448807,5.866892126749061,3.759365858164471,2.304544277484733,19.912937196597426,18.038489434191387
9.030705861162673,7.02386656211184,7,5.303512693556289,2.3385699274280887,0.02540774525129967,0.4304177921535314,3.754445622737422,2.2195747372179255,2.1962845478233692,4.785472233915936,2.8367543923445373,3.989229541170787,0.7010355910115814,0.9614472044000495,5.804969548053902,5.853585505177729,3.5752774716617024,2.536033342470213,6.84258457014711,3.144764284093527,2.0077011084138086,4.635653980662582,22.308005657945287
8.95991202107985,6.317887970531497,6.246624514015195,8.234469430153176,2.3701490706095454,0.04992405417401173,0,4.683510415885703,4.396085965826594,4.4084830741132714,4.195166587771153,3.8247215897614377,3.996346849667409,4.153153058533334,4.192027228109326,5.135855679102925,5.147304011222138,3.8849474097092767,2.886386442042041,5.2061231929581195,6.501168323563488,1.213028782803998,2.9650529168159783,18.203235489334368
10.164497444238279,7.595447830736165,7.504979277764984,8.215660365702409,6.655283859766159,0.9728142016858413,0.7806960987393697,1.0519982365488136,6.4045798978369275,6.603880206742152,3.303458416397071,3.9733911463779656,4,6.575200258322134,5.864265121012705,4.208922388048845,5.798149320334248,5.72233981474869,3.0848528151071206,4.938327449236553,5.231704595303159,2.849814106494731,2.1257816179921463,3.522568755100189
11.191647451087704,6.043056717284063,5.745188106300758,6.4479127851985805,9.391524547442758,0.6507904599414887,0.22019056856805042,0.009597135510644646,1.377612754742843,1.392631182543003,2.926419848922614,3.9558044292482366,4,4.489118561721745,3.533688089041569,1.5554240477282646,2.5467381362225137,2.5677000814868207,3.8085519935000565,2.446123068725696,0.676481757150408,3.7468904784240706,1.222894188843943,1.9624020724556361
2.9768757378187907,1.385172259195815,1.246407685041219,6.439633544061115,8.372904399236933,0.4816801745155032,0,0,0,0,0.5458407093843198,2.2700417411054565,3.1328467780494202,3.171392338086587,3.009068059537663,0.3135127601672163,1.8985832941255119,2,4.708433175538314,1.3315053755619346,0.8918201846651387,1.3177195832631172,1.8623796748243622,1.994668654435225
0,0,0,6.51814883562577,2.239563490756238,0.12545095821135654,0,0,0,0,0,1.8652423450139088,2.9328017321213187,4.544494861428724,4.669702241810153,2.669823477842056,2.82908139850669,2.8562966529425142,4.052359174176804,1.2063633791481085,0.17991241622235404,1.7689156635381458,2.8267969837447313,3.740160133691564
0,0,0,1.570911378688677,0.13294483262795403,0,0,0,0,0,0,1.093636464807373,2.8566016975803357,4.080914445024022,4.934558515136929,4.707090325756679,3.914532917704607,3.8554077489024756,2.3983943386480933,0.2956582514984903,0.00953576493973767,1.8453635390241845,2.9228449637712224,5.581701810673323
6.662898096466186,5.39200194111489,5.236440964293306,0.48520350306174337,0,0,0,0,0,0,0,0.1712408756672428,4.23474764510664,13.075622532293265,14.148784640010794,13.477722748535587,14.1059646974092,14.25422821268609,21.93399241499695,4.415484220609764,1.0323188054724886,1.9005551747643368,3.722374520070675,13.17517046218889
10.961426567157336,8.127475635897714,7.747178184390406,6.211407199363299,0.6280865061021564,0,0.6956310692751139,1.4845353292300074,1.5790597513599958,0.8782146690032058,0.8037150229417429,0.08282483808917493,9.631422483300486,12.503734537087801,3.7009392822192417,2.4264268107106495,2.4408361960033504,2.3419126494942115,11.989138710673174,7.909810601571807,0.856543369518169,1.0168848330941995,3.7091987751818576,17.927551810621935
17.343921934831446,15.028400358813393,9.432173492163987,8.753330690049268,7.063121280798754,1.4703787529070564,0.9742088226104857,3.9625853791422205,3.6672845318033254,4.115506388071973,4.2113135791681104,1.917846626077499,3.5800992955905575,2.297038874130804,0.22949453689168361,11.152409678085567,9.684044069592169,9.380162813695025,14.6403120135276,7.288403442865185,3.031462212238556,1.184993418500669,2.874075802051663,3.788097139068754
5.202769695013766,4.546781562796643,7.10726111975319,7.49510804540307,6.153603114559085,4.971466680084849,4.191819140854044,6.254634219647503,5.012413145089784,9.14455552859134,9.811651636678521,7.230261443515981,2.6131759041589984,4.571922115486382,10.795397666134342,13.858140607157607,17.308114946269068,17.814830890908254,16.985207858210025,7.352252619690141,1.0786741245752838,4.004965238025223,3.9700870276009956,2.235001988301127
