V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
7.867155025442542,8.078740735493525,9.144916833079563,10.51058568909457,9.836322772403328,8.581104710557176,8.753158634998387,9.000000000000002,9.454433181291463,9.256399331758816,7.130916768288246,7.964269615254024,9.585098832405285,10.54189971959172,12.40324120936483,12.45800432450607,12.159993053771139,11.463745475893454,10.962901831888917,10.485223458795765,10.991347630374841,9.417159563578137,7.58583158617923,7.4581431116736825,7.297712825922144,7.387480938014637,7.556580988851137,7.537182027271124,7.4401886709854494,7.246077109753116,7.394087962464424,7.340058439263524,6.559579081047914,5.96912505197713,4.803651071799505,5.133019360196393
6,6.363806835090114,7.7090742386713424,9.004802613469794,8.301216412385104,6.958901628707954,8.04058597345384,9.919466444138589,10.342107749478208,9.067492633477872,5.569784745254895,6.84680429376226,9,10.040255908850003,11.292142437591771,10.381174432701957,11.866769942587977,14.361612630729123,13.337434757448708,11.657918012952146,11.288854424579021,11.732417226373355,13.502755548249867,11.485904231802728,8.293391695962054,8.771395010954448,9.547940214042125,9.528541994086602,10.273121232077989,11.489792292289732,10.117398611289785,7.307388548431801,6.129240389152173,6.663216447885656,7.999999999999999,6.767381054368161
7.573653436682906,6.916260094717636,5.590873693197344,5.010258531018965,6.0262215538956845,7.52487726058792,8.179904858130808,9.178376396203062,9.533355975324195,8.155617440516872,5.42588906211243,6.531579626556149,8.187499768870836,9.097434352803027,11.108915605675657,12.130550344853678,12.235766563693385,12.49897657426186,11.640014995001117,10.324481672360962,11.172941271200163,14.20575313586309,16.840340833471338,13.6411479358244,9,9.944665295788866,11.381580599221863,11.519902297213665,12.020699783642652,12.759422961562395,12.223023945540115,11.442468171744723,10.407787683633387,8.410830970527671,7.615443844533187,6.258289830565598
9.000000000000002,7.484977066859667,5.283236600516759,4.981084146332702,5.431021824472555,6.058410333859924,6.682689537279572,7.451078748386056,7.98271534595082,8.464853538663586,8.107815189860869,8.861517141429369,9.813473895415385,10.645220078470441,12.41486807419516,13.254948068872011,11.41851568404801,9.058896977864507,9.321600118222609,9.666873017809092,9.64736723441266,10.266443510846962,11.08739639732939,10.959999935981415,10.708499644086874,10.885767812510538,12.011437297207342,13,12.54917612627305,12,12.554511481095314,13.21691588576089,11.487872701640347,8.481844031497992,7.315726892257276,6.598850425202877
9.000000000000002,7.117140996290906,5.0078029880960475,5.027572838901057,5.025033403555704,5,5.985431030707026,7.106496471197513,6.859622953794539,8.266432072269673,10.165525635294028,11.417050076913267,12.807200787895866,11.806136287759154,10.435391204942121,11.03809317683391,11.521897890201677,11,10.675164818216825,10.341771955322507,10.20783282584625,9.70480229870818,9.299879831960949,11.484050798306654,13.878282738358138,11.801709795090156,10.952839154811459,12.862766128300825,12.756379816625072,12.231939327361541,12.870790614229463,13.574804292504172,12.724964423046139,12.655267080609587,13.550932178636927,9.606428014693304
9.511562263783848,7.738527084662849,5.967079216357425,8.120225791297205,8.01434323485793,5.9242790525286,6.870639282828497,7.7696997960651455,7.510409966874808,8.149562707396957,9,10.842449437298956,12.573099203990655,10.881251704581146,9.242015560239507,11.185472882046662,12.186239739446641,11.344319361315534,10.306595560222448,9.32479170407915,8.637651100739808,9.503649777039303,10.886675893970708,10.783420678836002,10.723891141682936,11.009562026109549,11.25669023914003,12.034989453275358,12.663777067319641,12.544758551928577,11.929798875389139,11.375160030585647,12.555299259446953,14.19972882409569,14.744708882580596,11.600273878827299
6.449369182156932,7.586418742334872,8.48744127089105,11.01985163502563,10.883803410013831,8.831248503173772,9.446973138921201,10.000000000000002,10.154718202447697,9.117447563834538,8.182828046630034,11.037426430648397,13.444199867664441,13.633497432688635,13.738690483243941,13.829739529413505,12.116365930304799,10.64001414035889,10.487678218984705,10.320469554168726,9.894491013853592,10.931316082790651,12.126287203173234,10.967027631871737,10,10.815322980143916,11.49525861471318,9.988395615746313,10.004248195588957,11,9.88968086797448,9,8.227586165948969,8.598747854891037,9.350021426916408,11.004426443502553
5.011615411629012,7.570635942224142,9.483112906414359,9.473229114613098,11.149978663468067,12.360454681810292,12.265783346811498,12.168859119656684,11.560141536558927,9.476203409901935,8.681159443614462,10.147928845056953,11,12.670163526391242,13.904935825082568,13.635605068255668,11.253608010096727,9.678368684163543,10.809242847841166,11.632295145186307,11.886291562603272,11.222922187932902,10.573833469662663,10.229561484749095,10,9.848713278556277,9.751948685675927,8.86600077251087,9.994112722576544,10.703058847427789,10.426955338904452,10.397513363197255,7.660679182440924,8.668420887090079,10.658611415090414,12.358843383612584
6.501425099441462,8.639227204778605,10,10.286446370950541,11.220686970812045,11.754210846457056,13.760744600503681,15.000000000000004,12.705686696747742,11.229293042223897,11.691291930045704,10.90571981276728,10.23939799459009,10.646557817398289,10.917906869747167,13.19730421647277,13.62626584176558,13,13,12.614256786051541,11.473762332173658,11.753781249376086,12.107393907486689,10.928386614968808,10.263148496480145,10.261978346938982,10.218660521053316,9.733184207112801,10.898136799501835,9.827087979476293,12.454933396265272,14.828035560902622,9.172794469590498,8.755804422579132,10.497402355368763,10.976136034489585
6,8.892848932036708,10.474456683489729,10.510343540088092,10.722095350633591,10.779323744521612,11.526586447175564,12.024164387429785,11.873393287171483,13.098651905268442,12.114924833368542,10.78330052991911,10.50390696104512,10.702867159872211,10.781870985001724,10.880993478526879,11.860943632754791,12.345942428234673,12.57256003647543,11.787847990307675,12.410400229789499,13,12.891886301814669,11.447041243063879,10.741171287682107,11.901637799906936,12.563521626309821,10.952958363765546,10.987631916440993,11.42069598386443,10.611041372528277,10.19101021493843,9.402669535329494,13.917165153435281,16.96933327490723,14.337909041712003
7.783461131975077,8.88210975875528,9.589613524831655,9.251644712084783,10.529899882108086,11.237983159477661,10.510341916099026,10.103967003512732,9.455845581053705,11.244748124168641,10.714442301707425,11.792221037693796,12.628347353754435,13.323433839405329,13.647949147698604,10.931598706647717,10.581537468446669,11,11.042054029366575,11.090452086459344,12.009920671323606,12.43262027914976,13.830323210851777,11.752603180110263,10.509018192766124,9.108781993615619,8.47018837703137,8.2269603270505,11.930352501750642,13.618090687618887,11.795959838227652,11,10.349705226499655,10.004323810826692,12.7237220757226,12.57652094317154
8.80761316599867,8.489527815828511,8.465801135301142,7.476364729411479,7.504856571677994,7.378747237494374,10.775744083457385,12.16706480633847,9.18012361995117,8,9.716021842110056,11.001916213107089,11.265342558483843,12.26250279776896,12.65227232390513,12.194747399667794,11.747776999336025,11.636769016816206,10.17306907431792,9.597722659250074,11.23298340568571,11.83810789192588,13.061143807577166,12.231141758548397,11.749810351288545,9.961095538352712,9.307673551090216,11.109034833079594,14.386040187853187,15.39486209609149,12.208088323291214,11,13.659536044448055,14.673857631209257,17.383767614872433,13.741399505872543
8,8.042986288289349,8.07705277149309,7.539345377530225,7.325152783893902,6.2188145590636275,10.040621431776703,11.412141961487215,10.65787367526945,10.354782822277084,11.115075437513745,11.743320070416495,11.815024818600207,10.076198348286361,9.596167321836013,11.680181773009393,11.869628607680287,12.218857205574746,12.489846389558105,12.472700948618574,14.265006251326538,14.825146707452024,13.743618494357897,11.20755253435895,10.508259261479795,8.924851684198995,8.358741673737622,10.35248079825644,11.418640523099238,11.618233542547413,11.163759472759878,11,12.524040128145662,13,14.411821346653422,12.890370403954574
8.4769326697967191,7.681345929887228,7.457146261905894,10.075103894789219,10.74956398972239,7.453687684314264,11.505694903940846,12.815632989544342,12.803930965621351,12.835582732526026,10.989270463146525,12.893168029540965,13.565274499245008,7.635856489184959,6.017245486961546,9.40978713402145,10.278053706609462,9.370812302920989,12.6824946383704,13.678246254684762,15.437030237479759,15.91708529610899,10.234268475879299,8.74873072203701,8.758448741949511,11.207387119000693,11.889307117519,10.855068877617036,7.425835097405505,7.193416691121817,10.532268525671906,11.347486259009507,12.26746915925429,12.536681638897573,13.016394557185489,13.620109290174103
10.417814189440474,9.567292578670946,9.358457234710922,10.525241654804253,10.834677155636388,6.869080648010897,11.219240823574072,12.386035213515331,13.844048343667883,14.070516345108233,9.056966814351632,9.271562733764448,9.58256817942915,9.705052831473639,9.673795790322668,12.141743260906946,12.684808496292858,8.358164181183973,8.378104735490039,8.571796829894213,12.914302003272379,13.799225853152688,8.996048802791583,7.795600974093409,7.76276768494603,7.960942023496498,7.999999999999999,9.691632707960288,9.992197895878576,12.949085180130012,13.537269778424282,13.5082803350864,10.85483398378431,10.300247680830648,8.501706133232746,10.804253856977162
14.273809692645129,11.474129685491857,11.000000000000002,9.181784911691501,8.857476617901025,7.482586623435861,7.851100947000917,8.00416966464991,14.104661704908454,15.205098343240529,7.764074382213348,6.010869723244576,5.94989588929717,11.427741222506263,12.339126688745715,12.601710884713862,12.621739498379753,13.462684394541775,10.749565615005777,10.281577780078983,14.737529478760985,15.475822544376905,9.034842355909497,7.137774613264813,7,8.055392111849804,8.213502342767404,11.976446506156723,12.641143989569432,14.755577310221257,14.824026466222167,14.844225832473136,12.393460499843737,12,9.639290348891453,7.302432917601022
13.22990003317233,10.043977465102772,9.667504348915525,10.741597087209257,10.848824435456857,8.827516343839655,7.1926407927533225,6.974205530736862,9.121460858501415,9.375165956791733,4.898440614838995,4.3555219475569755,4.036682800927508,12.361511350573377,13.282800251424256,13.634230292239046,13.69345183693524,15.129745779326075,12.219247069779954,11.831771940658617,13.5317088811492,13.742230993809754,9.707192842422685,7.653683223590594,7.457189867729871,8.643130414208954,8.790815521777356,8.079515008593738,7.949025817087306,11.170396640015129,9.867313150524552,9.643178321747348,11.35073613001235,11.575520645795354,10.823371321776454,7.7056719430688
10.872489845657093,8.622994805463378,8.439838539438128,9.746086014999022,9.899568524433198,7.761673610334644,9.825638244708593,10,9.646805021006301,9.6291580835785755,6.673249928126781,6.404794632030054,4.168610352935589,17.313356643030858,18.32179215606489,13.66494215016898,13.302226745367602,14.722345819838502,15.112490487080265,15.091748061503743,13.387428999911183,13.253449452889472,12.336069763386613,9.444549545942596,9.851029003833395,9.526289801017183,9.434067473086415,10.002042113501469,10.145117922423003,11.451392248912226,12.911093510863342,13,9.951523847058033,9.685890044853906,9.1612517524737,9.941924062927066
9.851755760902787,9.46227080187499,9.435512030584036,7.092743570463235,7,6.60946365731912,9.109892660782984,9.22761661996861,7.92221491460595,7.9004458661330315,6.555726606060388,6.571871241045886,4.096244450448394,16.563882806144733,17.095179046187948,12.333105093931511,12.212567023710385,10.342058533035491,14.775568869204923,15.045214259127658,13.790267803553487,13.75086993212659,10.822861668896971,10.689023165372006,12.92046946878331,15.541893031846293,15.601647761145298,2.821697265546465,2.3623428405934104,2.233164216313672,12.95654306037632,13.304326109782394,12.873653647264295,12.937095456454458,10.215337107242592,10.11359421971943
