V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
41.00298904014131,38.85743611923954,29.731910834709595,29.660939771074972,29.553738784803194,28.257447608628198,21.266464195079482,18.654092690049453,20.239078313025423,24.76190755507099,23.268149514903094,14.035415244774615,15.145513528847605,26.50009393023754,22.769584503996676,25.926309117948797,25.53091961941778,24.388271024334657,16.991221704096006,14.638570249408883,14.185653546283183,10.123877897303156,21.22328519265391,19.111237513211428,21.669984240235788
37.74558716627743,39.22695291887428,40.43129186908173,40.273097467294875,37.633286877267246,26.161299349743345,20.58056988799833,19.046592873630342,15.717900625847102,18.24786389412094,18.204873055371557,18.382207338501946,21.662069087416693,27.1408175980559,22.040541871005104,25.40563361111937,19.79094578685199,19.76789392869727,19.718601925782266,19.891335228265785,17.154495180940984,18.474511894408483,19.752008873446222,22.778417471692684,20.492575656120607
36.01181418650876,39.292116355793624,42.521876935370514,43.273253873440396,39.77689165773474,31.802559631076573,22.259807469658906,18.592969784777697,17.16189435041218,20.482304070967867,20.127568133250175,18.971615812421206,22.607470032163135,26.07132322241823,17.493235115492794,25.60257022606302,18.791760370973357,19.054945023365917,20.0609525273961,18.492663955497086,19.817345245306647,18.24336053103302,18.278207975235787,26.660789796873484,24.143630035500596
38.645435606611855,39.740515368929834,39.8343210836278,40.479503998709276,39.509119491268116,34.44737023503306,30.258849292295068,21.930324481698804,18.835876069081284,25.246237291417913,24.41954791727257,20.348699349470017,20.39470123702408,22.49547551410117,18.78576723608375,21.860033972614954,18.414849746881014,17.64645059076476,14.69070077267768,18.055376822668812,17.31707802920749,15.36113059714222,21.95767482247561,18.870308621405787,27.459337437028903
39.640273663913874,42.26435670517304,40.68331324183248,34.50511897900976,38.346692743360336,34.45355521455696,35.61919874607826,32.80393287453458,20.759472546107247,27.472542397559316,26.45216728547972,21.455705266470538,19.150661479168402,19.624434826974042,19.33571740979101,21.627578236028242,22.479319356589368,21.217134551254215,15.65290454265991,17.387388158422635,26.74867237146521,22.38116494947652,18.432819003567563,14.841190087452524,16.16486140036581
41.315123454835906,37.4230766025879,36.55874700953068,34.25343055561489,38.84960935428021,34.12227229432987,39.92956088421794,38.797977124526575,31.072437727810456,33.467660017908536,31.393323146299092,22.040527308905673,20.86430914071389,26.637637530317306,22.014578876710885,24.349856969354896,30.147846369327826,28.90604188486614,22.005626478631342,18.693407553228212,29.199985333559596,28.488343270660668,26.074655103864146,23.3337422588955,24.799490153549087
36.48681477366509,33.98645459511522,33.99397633682833,35.036010927378385,39.04146188529036,37.07489155074394,39.14763172076511,38.95085272138153,36.14748188687862,37.756203898371666,36.16711103730213,27.915576729913383,22.97490952985796,29.14675155066328,20.83629311057481,22.831393773485637,23,23.477662263196006,21.375190933165644,9.545067155267269,28.56314880040116,33.43311461887149,32.29005471104759,20.662991128042147,23.34400922056053
30.43634732049242,27.56581591491046,28.421132379381984,32.537142978489186,37.14396552707578,39.99775944391348,38.2215265822818,37.976597184001285,36.849384042419885,36.27105391360005,37.55881009940149,39.039770316550815,25.52658729911829,22.252734795762017,18.321707781280445,22.120890256224154,22.591671727275205,23.724954853278717,27.603428759200437,27.86326923878145,33.82973744887722,33.65374236563036,33.02741648789321,23.67013808556855,23.7568731181376
23.15711328114077,23.141927642779855,24.871261323934107,32.30287122000084,36.40306426461831,35.4535229993141,36.1124714704421,36.29174870812209,35.109208434104204,33.757832215442996,34.020522046586514,34.80760393537975,33.43520528776252,26.818892556186128,15.915152544191217,19.33912781347381,19.57656033608352,21.704518339872084,28.189373049936712,26.387217307548788,34.54293887944472,34.11849722161887,30.30863083786026,21.835886039093985,21.293380240533253
24.429419257720983,22.996478748049753,23.520021022625603,26.783300469834213,29.974820919385266,26.77416941654017,33.76673357913576,36.90520500025128,36.33827733641739,32.49441863577168,34.26062185183457,37.89176329225972,37.55023473640177,30.725931082898793,14.847725332889805,10.386709031636213,14.405065477954942,15.521951955857752,21.309153742010636,29.713359389762033,35.74545681325757,35.72126586652226,29.075001688203443,21.326593586177143,21.315315509494287
