V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
13.474186529617342,12.478402150404879,13.481059951779631,12.528167228309032,11.556222678415882,12.499844549497128,12.501814329997835,12.002350709183306,11.993935472456766,11.98875429732828,12.01578535902143,12.02146328456284,12,12.486374717106115,13.000000000000002,13.886891365694675,13.942058205735224,13.861552449559872,14.405277625975355,14.47625435510002,19.719676796725913
13.40746513465061,12.181137019062994,13.07151518307243,13.553464928553911,13.51496572934049,12.516217991649123,12.518563690893746,12.998702329252183,12.988779462497346,13.967678095354172,13.931197151984053,12.958971042306407,12.949021628988865,13.905481508686439,15.319705316221317,15.382459123396027,13.56474142344481,13.0841846652743,14.927917858123616,14.529395051346999,13.961869808327068
13.56436018165528,14.46766732489478,14.424835855744016,14.506327245753262,14.460602579751619,14,13.482958910346058,12.999999999999998,13.513466891612108,14.000687246783865,13.499146163494572,13.98640259791789,14.413607102510564,14.00124726564744,14.10540642994806,13.652595331490804,13.043449701069857,13.454206143019707,14.110234771845166,13.619299515600217,13.433990144678582
14.17205788542156,13.610667126875892,13.718746277310846,14.118058578627448,14.061013097845958,14.041205397283315,14.021384422139366,13.469988014979672,13.00485546983369,14.05703173218369,14.443572647751566,14.002006541796154,14.52173452844527,14.941132954765564,14.446245322320332,15.393696675676294,15.70187513111062,15.783101533325038,14.840917760684329,14.412698465523322,14.789461219301387
16.45205195717807,16.06121712593331,17.156537342100513,16.893867232700423,15.985783301347777,15.988148810086905,15.98186712680285,16.54172265973076,15.890936135471623,14.983437893701536,15.509220411440863,14.889427893993537,13.004793822001254,14.1876643954906,16.392754430472692,15.91093985892055,14.116514408914012,14.251125898161773,15.92771640429103,14.863260280144313,12.337432884153449
16.45471957290265,16.875488325521335,17.99476201935233,16.764450197883683,15.62242631199696,15.450372101569585,14.548867252147707,15.13636405322325,18.75304414566349,26.877988995021752,22.4355015760134,14.466850238448421,14.471090271323519,14.953757918776207,16.62848999739696,15.833909724094472,15.476520840957232,15.254579757907537,13.74072300601873,11.79436262644116,12.113206515022082
14.926826952481958,14.936705590252288,15.523058483104995,17.056124380892413,17.34521036079267,15.863646043451741,22.896613768872268,23.290217206873336,18.998993126127626,19.131229961904793,16.344667902250627,13.474092352673717,14.67487645701829,14.88954060311985,14.695792445998855,17.111721350676653,16.689300131969652,13.53551613037741,14.121796370076286,14.492256450116837,12.815751749706141
13.912185512125475,13.985208124790137,14.67488510337026,15.089109522003831,15.089590468720399,16.212423607686045,17.006203646334868,16.41686737806874,16.590774866425726,16.46147229309225,14.319809301160808,13.568632588359185,12.939029450596692,14.313630411101062,18.035717974678555,16.12179843479732,12.798636263728834,12.634404192386869,13.634249025258127,15.093614044174496,14.632544307895074
12.824043412992921,13.97594390352894,16.23388747927193,17.00900171202068,17.654108872207537,18.020862041100415,17.415556837234472,15.828502599429697,14.418028393962887,13.452696552500855,12.456122579605028,12.619566047156722,15.785659712489089,24.4179598407093,18.921946070942685,12.437410598473818,12.9516961205587,12.960316235136768,14.089339116758842,14.508807258046872,18.110624504778134
13.424594740965295,16.44038437878455,16.753543762148492,17.27827540119545,19.224457768025466,18.807165137000794,17.97235203591775,17.984710596930565,14.384334273677307,12.611276379377436,14.157775689552714,14.921313957041441,13.90047140339805,13.63911365580808,13.359148800216502,13.489051682209272,12.835384668795022,13.693552349429272,13.862508864845845,17.830605428111706,22.614878082960043
