V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
31.16119594280011,30.56443524201113,33.708041520210536,32.86131743376862,25.095292001996874,24.29394756690557,26.566548245510795,30.851894106159808,31.050970524164633,26.203283766580306,25.010610868435297,28.385285972615332,31.442211476161006,28.887635562466194,26.01689241155571,26.0855048832014,25.179922871441164,24.804051927228326,24.928355519877627,27.112507940632458
29.96169613754359,32.383100751292034,32.90752538955583,29.391730223632322,24.798668562690857,24.05123997281273,26.464854009819163,29.32478885073204,28.48467361987609,25.766185112780462,25.698001069896883,27.222362971458033,28.695552369732358,28.49914773307057,26.65374857576174,27.026185730954083,26.128940243764852,25.368568984421245,27.999601267558532,28.82533937205662
27.61015438201615,27.548369141402407,29.006094047020788,30.270781526616634,30.14667349322683,29.616733816763855,30.086309392227278,28.49521162953858,29.087009656414278,27.160384422019405,24.86800380387404,26.09775943861712,28.03117593978876,27.310795674297026,26.68357256034428,31.254360038753255,34.114981475065576,31.05715476854089,32.73222067630732,32.769702491633325
27.55167728549441,25.293460868767966,25.378818129532625,29.185333327688596,32.47847725641623,33.126478588914694,31.857864142974375,27.17009563756526,28.191168800826944,29.182787690069162,24.96420859087692,25.957246429744117,28.335764105194954,26.22669074183984,25.73361084782499,32.611428901105356,38.23737476720255,32.54892272720811,31.754533432274155,35.34790437382051
31.51553968206708,26.1689160177701,28.82359434312903,29.19874742074312,31.30938808626292,33.040986654002864,30.72575426218267,30.755051801503203,28.335433935623335,29.57488275839774,28.547045654526826,27.897525186543113,28.613667361920655,27.252738535685808,28.221698998996278,31.798186497206196,36.401536201334594,33.26278353349165,31.739404670161917,33.01754919577695
35.495247182240135,34.61466033388065,32.924323442742114,30.432866136045845,32.07531221085112,32.00614365262491,28.47943857504873,31.221537766604197,33.715702171903445,33.86030743760075,27.85263025689136,25.512408175860614,27.257583061019748,30.50253109473416,32.04421914484594,29.09786163643001,28.34055809178296,29.66376925717467,31.963955374141296,33.05978046377909
33.29884176740384,30.21375493055026,25.65685495005738,25.178912757396738,28.876748579860347,30.319531136385535,30.837560261676252,34.30928988145949,33.54805818767875,33.30609454585476,31.534244123976016,29.265352122661806,29.916891482066447,29.594314839562777,28.137087405918273,26.189363917018685,24.049379032329938,24.296558306281206,27.039260634328016,33.38845524172333
33.15215118537188,28.939557627261006,22.76822767701384,23.902653585816253,24.9237657969448,25.672150396721843,28.81448367194656,33.56523466288877,35.95723169527415,34.88563464764195,31.40254184447509,30.457391662808497,32.72048575208361,30.271372403819086,28.324000449457998,27.108081184481538,23.378898474440522,20.636617640987613,19.338924861018025,26.424003768735755
38.7036292314821,30.309814430392144,26.679298239947492,25.654619934407282,23.899868925133934,25.025367664302998,26.78932573549508,28.717902061420112,32.43581199356876,35.254879310069164,33.3284301194568,33.109977355723174,36.02026297156157,33.395770426488376,29.74259647577668,25.063011757444997,20.948756574269343,18.26971488829899,18.557989352916426,24.21065783141816
35.82680879980025,28.749776057078144,23.537653229241805,22.12630978110998,20.86391096859075,21.52240377441121,23.931574275532817,28.825216673268862,34.46233983259442,37.93981069337202,45.456328240433464,44.690122567272894,41.64814899496774,34.38301654639763,27.30932326856847,21.93671134510442,21.034865351405056,18.28461440266586,19.535842450756416,25.190569420695297
34.07588700145578,26.99103974194349,22.377364458874435,20.373696210129633,22.13789183940898,27.17616042322819,27.834842249597333,27.86778584630192,32.48122276913,35.15030703724214,40.72374687423587,41.852652009972545,38.96864811141555,36.10259196075001,29.51173573236527,20.78873679151036,17.900398380131726,18.421877726488976,18.965490821906144,25.335036236512828
26.965047439979532,24.531407564421976,24.861917410309577,23.391446478732284,22.20663624928602,23.953405104590665,25.768694768815795,25.946635611163057,28.379272355601366,31.455702759584156,38.260962700927976,35.04200509324443,32.08913722056724,34.58739842336355,29.58448955654867,22.80506540434976,23.614123917905797,27.865343792856052,26.56000238400136,28.09409269406241
28.010388718141577,27.274941539996128,26.262794093144887,23.441899876446286,21.756948275112066,22.8998417341402,22.375074561780167,25.795394246118033,29.82147024204146,33.22780590698623,39.83385219632136,33.59225337450054,31.970900094251206,31.19635589398373,26.270071402561605,25.07315283737375,26.278455239718056,29.86317102997528,34.1403615089969,31.34704762002788
31.51391965875052,30.009379142877087,27.099442685570946,25.582518879098135,23.395644911474903,26.356585200498866,26.363244074900997,24.87606451957514,26.755332453860056,33.667757353395466,39.84637896351025,34.93275366128679,28.920757964852093,28.620855074197365,28.62526887246595,31.083537765841573,29.459060238110396,27.80609690214289,31.82107873886418,36.583343760817186
37.580146464148385,31.549231877030024,29.348892245883068,26.280115739529542,26.336384297867383,28.618142694209183,31.229430473715468,27.68346134719666,26.535081991569896,29.018352807068744,33.19133263621764,35.93182387112787,27.813878533879816,27.195926280957906,29.64223329169002,30.886952470301626,30.544147809298217,31.066044438080258,33.22736400102755,38.41506821279689
43.26041504206209,41.59385489300794,40.72239922634572,36.18332037750041,32.53520917358222,29.70238746243382,27.767334041961064,25.428353738163587,25.421728364323513,26.780974833413214,31.067942839773846,33.72657422704969,30.624815124218543,29.318337571653082,28.10199222875599,28.796081420617426,32.96648789956862,36.28591025975047,36.672175863748734,34.87121063386681
42.027486852300484,43.51813557988474,39.625835479123836,37.36297751109294,36.73020716880437,36.286823842648026,32.03848387038156,29.328482422328438,28.97972110651639,29.390083112039257,29.704966415126737,34.50444407211472,34.956203865973016,33.15771841078147,27.510948995059508,28.915295690739427,33.6631214083836,36.59854252004446,37.58411310049712,36.36716895468257
33.99157698990801,32.598869143623475,34.949320024093424,36.895714733387145,39.90817805011727,39.136501325572056,37.84404825212486,37.996499640994024,36.54807550497554,33.73331737613822,30.89545677593782,35.141326809007886,34.370431832040836,34.24464393401161,33.735148565875,34.115459062739674,38.17550912356612,38.401474551910425,36.22947964738566,36.53740886492912
40.317931381579925,40.69044287561411,40.93715583040101,42.49455105453637,39.479100169742495,36.22822766985984,35.54235059513752,38.703926759444734,38.68413885888489,40.310965113963576,34.979767708197436,34.50488851808288,36.96736565959435,37.87291035163103,36.97873664224821,34.787867618401904,35.38811771417964,37.05865512501124,37.18489865858219,37.57460215050446
