V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
4.21909988148534,3.8889142673536736,2.2341155850809344,2.167477590630287,2.341373583741152,2.335322067977179,2.0935139713762436,2,4.2094646525869335,4.048333418830836,3.716829436701395,2.9913099020342298,1.4604048009417725,1,2.46801090280919,3.905570595009758,4.224665723247137,7.303370008939339,6.06297674169917,5.195300121616514,4.861062203033966,3.843203976188362,3.497577197915347,2.623904080949049,2.5057646001377174,2.545370226369083,2.5981540826838923,2.2432494300090418,2.106750593800281,2.8950718071546326,2.320157384204302,2
5.462220894018699,5,3.3138960981239167,2.1854223968335553,2,2.23852626522761,2.5738740842843804,2.6843417644395653,3.8395147956869633,3.586046683858674,3.2865200312927043,2.054477795129932,1.675061837230761,1.7426936252128922,2.1029876847669957,2.945363042848386,3.2280172663444606,4.387616832435718,3.833103092567364,3.3973054125454833,3.81665373630569,3.2950661986410337,3.0000000000000004,2.2959509456445026,2,2,2,2,2,2.070296559618928,2.6646307279506187,2.2754200467268264
5.049885770809575,5,4.059909300128216,2.9552130108679835,2.651931785662021,1.7536964909075998,2.014386100819923,2.3190064934029397,2.048133995098893,2.1730571327185766,2.2898693226222324,1.4052938558498465,1.6829401205407903,2,2,2.1643513101192644,2.23136863269843,2.3724111890707165,2.2795405162217777,2.2020051141498023,2.8714504048952727,2.5036014619699936,2.1725661469301194,2.619969161462165,2.2732825527116756,1.9999999999999998,2.5863561904546124,2.876666461321833,2.886538132311986,2.896418186381969,2.3581293018497758,2.6449355127527334
4.457010781192044,5,3.921793319260487,3.1222982290743837,2.9999999999999996,1.6792995287190262,1.6598725784298065,2,1.7939894452533058,1.896527056984813,2,1.8136124230695292,2.3832423540894143,2.735993146929953,3.2349803240290758,3.0157460051986997,2.765280177712445,2.2677201637940514,1.4866343895469005,1.2053573452047215,1.848679076722326,2.064518833098896,2,2.108235181891345,2.0545042263595628,2,3.7730296700316104,4.17922295199066,3.883182760787551,3.893062464436273,2.0840570396610136,0.552312350265709
4.274108203306446,5,3.329767892109507,1.9604897001504389,1.7095242772979211,1.6677983944989334,1.4558658761152197,1.3257024792159942,1.7490134318139312,2.4388143562860827,2.7034326247124234,3.1635610589577103,2.7082905307319978,2.267356827157361,2.4199041901740617,2.3396571021560852,2.238070835119001,2.5698428593383706,2.644269859967827,2.582581201067702,2.2246143389401247,2,1.9999999999999998,2.5194935486562677,2.840393978294023,2.3193028964577227,2.2618805742253327,4.478492886506444,5.21159316979281,4.889706919434477,2.4744638440640525,1.5088978028812747
3.485112989381434,3.7741840451807946,3.443753336095133,2.654623978821881,2.2837823281198064,1.7219347609000575,1.9371244146978095,2.3418995856269116,2.555215720110472,3.2970481074920848,3.700083863376608,3.4556733111149627,1.634829261269942,0.5414132490169644,4.539733802686312,5.88587736296258,5.034313315228936,4.75007229141618,4.55628708537064,4.575877446174804,3.5152522983147234,2.8075542307460197,3.307652615036419,3.7579616484552565,3.335857341357746,2.9084035820975545,2.8567396894757975,3.185239296460338,4.342726029173167,4.999999999999999,4.219066624087891,2.6959322555729632
2.605749374777883,3.6095624846620034,3.117816633942036,2.525482729556117,2.361455356666934,2.319518818415468,2.331120384621907,2.332397758549822,2.716450663666939,3.1817843397722534,3.3032647212874746,3.123368938439744,3.3364942173536867,3.6297187741680843,5.904124517587887,6.637557226228436,6,5.42358071384086,5.000000000000001,4.548614609501819,3.96925584840901,4.265982761968811,5.201700178526937,5.6477003484893995,4.14017571124009,3.4824936314977895,3.8533855486443493,3.3704371383818525,2.646769029283207,2.351010918997383,2.2603783531292696,1.5705101747796248
1.8344075152632726,2.787565663128541,2.3388754051196736,1.650741193576122,1.3648017008008226,1.9123334122716587,2.5175092594426847,2.6642548667156607,2.8550760301828646,2.6206069223530957,2.3066131292869856,2.2968856976779755,2.999237862320255,3.55481137820483,4.6394785163938685,5.373553141106193,5.248122813045768,6.36473983510193,6.466054737881138,4.373874232960012,3.2089616341086655,4.186142166010257,5.1036574653988875,5.179502742124937,4.437934853904747,3.0103270894455183,2.299936830500724,2.2039107803759945,2.0593846603971735,1.9999999999999998,1.5171059710379338,1.5337786387141357
4.265053459051626,5.617232172384687,4.3687721370625665,2.7117633817213314,2.26370426324485,2.473559151160435,3.1820521041681347,3.6609076686027406,3.3154159919505553,2.1109983867229105,1.309961360621926,1.6696289156764035,4.023744099788294,5.876980174647741,5.817612008268189,5.738757887209485,4.962701707680543,4.621872750840816,7.500591383514231,6.285383236642916,3,3.2113847607876034,3.8062472937865217,4.182855481636621,4.083026014122974,3.3956901927876393,2.846677797734366,1.5246218721492082,2.9585832793620876,5.505146036210023,4.570434124381377,4.666426560811991
3.654729751268773,4.402837606588129,3.860740445326379,3.501632493710557,3.6285061406386214,3.3154873979951125,2.1962511857082765,1.3697574114970326,1.4994880555503936,2.0022634765480163,2.373381169444059,3.244384075809644,5.563131305963723,7,6.862790239593122,7.470089791564259,5.378950422432391,2.4900924385200347,2.5289198197980323,3.5084648105737033,4.568670306608184,3.40709269614892,3.8855153507973488,5.627583911419294,4.426810402674381,3.495537037962053,3.8433241876558313,2.3769992500613744,1.6909937468673606,2.508272604518085,2.7865928020903725,2.3382595880199806
2.8698556359969447,3.192364557869994,2.8178222947080016,2.8656419736776377,3.3748396737808832,3.1899330682696263,1.871172847093379,0.6542138022416916,1.1418802529836563,2.949824980048903,4.3666854134467865,4.348431027593467,4.91390850978586,6.251514539051655,7,6.560477150128807,4.1257741702962525,2,1.77494927329575,3.8970781999306805,6.56196762446588,4.4298054969367255,2.7495631990352773,3.568681290215425,2.9033221708852794,2.6369648217581303,3.160029245507453,1.7527914541484086,0.6054459427839403,1.130422634367649,1.5843885845712342,1.5961892894786947
3.724096404733678,4.592837668836999,3.6903751613151745,2.510003075527357,2.378185311607439,2.9420182939357375,3.6064976104573487,3.603468536031552,2.8997662123294927,3.354389781201429,4.386909948955819,3.4808871187761965,4.693217608573186,6.36112867970005,6.281050504254446,6.354583624665313,4.476461655018362,1.9999999999999998,2,2.5164054199171058,3.111836759972928,2.9406652167287755,2.887045710374854,3,2.558472911882443,2.076372077144351,2.1633825017554873,1.9510918600332376,1.7757356354891671,1.8662230593882592,1.9303130082702402,2.337247070751545
5.10231019020957,5.589493235267489,4.996287920986289,3.2647639539962396,2,4.201852751247515,6.252983483696774,4.723535753576234,3.904421026949151,3.1914334795427513,2.4077417319575396,1.627253624964084,2.7123245554550253,3.7537290407588713,3.137597641846046,3.2143230491612895,2.4576855961421824,1.255096585990999,0.9287574869935034,1.1113149149505712,2,1.4355718898382492,0.9490982286760149,1.3925293420214513,1.9712265991908327,3.5062501358785694,4.499793256778162,4.877800467704487,4.356219940331602,2.862868930088067,2.872753860697542,2.5685010464699896
5.53183307284381,4.827702043518418,4.644845970396888,4.405564790571837,4.460495769843979,6.059449361801961,6.503193315608511,3.3105119024733933,2.6922509016500706,2.4038785090982664,1.8696363129793914,1.6830254946138856,1.9370919255465746,1.621742851087376,0.5754962797931455,1.4126619611337576,2.3369762894043373,1.74155364532845,1.6535171140201794,1.4109787734865153,1.2290691499903754,1.3531573070046432,1.6629130683338553,1.8003834738389746,3.5343159993346367,5.464446645523884,4.170088483477155,3.572265452770055,3.739993541146642,5.578544933324241,4.604429606192871,2.6158635671982586
4.0929204299770205,2.8343902045291625,3.488596127778819,5.358539495994275,6.842720157842338,7.528156242315513,6.357107040498844,3.2655060046812174,2.6505280667877624,2.9070809535552002,2.8399230090702026,2,2,1.2580634379043278,0,1.1085373614415168,3.437114245540626,4.214612160259711,3.6944548131003794,2.3911857955613165,1.76758021624136,1.858671271438263,2.2868572865122445,2.7970317955466264,3.7430163588549275,4.575797261493723,3.1734412089794373,2.442122731006053,3.203006415228744,6.856161202405327,6.411473204645226,4.329840982018118
4.834456436376155,4.317843975120086,4.791857632108058,5.248452432129453,4.489982725502892,4.291350210738368,3.7117852756476712,2.8211373882187614,2.9999999999999996,2.89080078038791,2.4352358454949043,2,2.0000000000000004,1.7900941675575988,1.4111098627691743,1.7240116514126689,2.4633876247422095,2.7954360850854516,3.354147597931781,3.654566263888326,2,2,2.0731107651413296,2.2063197058662825,3.1405361205800806,4.054763266076041,2.176793757530658,2.3338996606082523,4.125534023634995,7,6.954387161929134,6.125258501161153
5.247119364849284,5.036900988646195,5.414233818989922,4.813414185294628,3.2790938188389305,2.61476320018974,2.624445631609575,2.752563606369779,3,2.6778461074135413,2.2131608213221905,2.672983476039502,2.4643546942578807,1.5581145056712895,0.5955865357267602,2.384606332757923,4.958726037474937,2,2.4782974343772293,3.0268765765850962,2,2.2411302400332804,2.53690878705755,2.0000000000000004,2.4346617996932625,2.701605544898592,1.1801461291737905,1.9899422092999222,4.294959594118524,5.301091634831733,6.858372936621103,9.601564915800179
3.5703312380741483,3.157067066486981,3.8351554241316617,3.8712802904214128,4.783791461503459,6.668509672529961,5.9845860688703905,3.697882905635093,2.3595103204938503,2.4388087346709724,2.955416741473105,3.6696364899011473,3.1857721595515205,2.01973567895336,2.096576128896026,2.5988497190796513,3.6161670932820456,3.4563126768244854,3.5516517381579678,3.459381765247888,2.7575293759410346,2.3939830937733455,1.8264278971865975,2.7869778219390553,3.3077388113764568,3.817472371648318,1.8165016761126518,1.9732326332249588,2.6086938219315203,3.3077981237209557,4.247424074516082,5.83441637896893
2.7222534371602842,2.434633392487919,3.5790785714153976,3.8640514916678628,4.9853422879846985,5.959632330326589,5.493994308209785,3.897766029552319,2.637143903705609,2.9172914221266195,3.395110163260126,2.6674206391166235,2.474307353132537,2.267178909771833,3,2.7344553498615163,2.1508764411093484,2.550385092730619,2.5308205190234574,2.44419801119083,2.2458205504956927,2.1129897546413305,2.092377135769772,3.0000000000000004,3.5163246970627386,4.641423678300905,3.626299316600041,3.4355788736605644,2.4509253418926127,1.3145042587223803,1.6225859875494222,2.6635093531329517
