V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
0,0,0,0,2.148086495650222,2.5215255158242753,2.586263497005822,2.823659197393552,3.641453843124131,3.748973958568342,1.7080398855351575,4.590239771262262,5.226831043330373,11.593750940223511,7.561390544018457,5.40923227114326,5.094652065470449,3.307216235573473,8.231933763765184,8.41677169135453,6.691165336005115,4.81948812179861,3.2700206744998046,2.9308110239523852,4.813009027751167,6.435251694223982,6.702715434366656,3.5897306970787835,1.491416061759238
0,0,0,0,0.4997829907853996,4.164668286821662,5,5.80532553255682,3.9538016788544956,3.495159219226138,4.498695140129976,6.6693670941473595,6.846527350504552,6.71265442834572,5.579187475450491,2.64809966472741,2,2.8018171722957463,9.957643520177932,11.184918068010687,7.859955602135912,5.740886032802968,2.2681442309517523,1.5242279825068918,4.606409060327081,5.708628862565837,5.7435425661169,4.003743933510193,2.8036777132128794
0,0.2931036323223346,0.45806891589801535,0.6334239569179572,3.6898191069332205,5.182672715687565,5.377064747020398,5.859877322005255,5.067975666082779,4.755866622664657,4.177152847510975,4.5457971672044755,4.168750956635124,4,4.255508532254062,3.378766716910474,3.122503602544526,3.638076389520273,5.293161459597605,6.57984231818125,6.897322229234964,5.571618906878262,3.87030238398857,3.504620692236132,3.1284879071889753,3.7540775465760996,3.57743709703496,3.420647015619675,5.80104336464797
0,3.2073126512909145,4.316031849680318,4.884005263363536,6.981865204212612,6.710830823770181,6.259646893460572,5.615058017501057,4.537830944242215,4.2406873445984825,4.259237441867812,4.079229141648623,5.058613373488021,5.574694786132585,4.001154883653113,3.239420065743443,3.1464134628966227,3.0533641742768065,3.4101221257441274,5.812838626511573,6.664376117213047,4.702881505447782,4.332654820704791,4.501165590245251,3.810208745542022,3.8658097015579127,3.686136354125161,3.5758952804725537,7.000652509182297
0.35510403833054643,6.122592221540086,6.980671511616913,6.126124080508164,6.047279834222507,3.981971710925163,3,3.13448580764586,4.121069525551172,5.1623184094597665,5.511581925656745,5.981727498043384,9.692401168039996,11.491924310642956,3.8531660915608676,0,0,0,2.271897733904007,4.192567309680005,4.558244992939321,5.152910322868767,5.160174793095868,5,5.365064062888525,5.249696434800087,5.107486398980907,5.144875553156713,5.874739955865424
4.756567129929524,6.512496078479221,6.895806732682648,6.877317684417761,6.230160293106972,4.256570544890386,3.3564013624835196,3.8974084723015454,3.858212585077581,5.475091206201576,6.495310633311759,9.4170178351694,12.08593931956624,12.379365198225031,4.545438006577076,0,0,0,1.4916814323951089,3.104650132641093,3.5616977469731097,4.501746041116267,4.723230701657956,4.505744014046742,6.362990484133208,6.912083669400155,5.528287658474453,4.862039054618859,4.569750397296123
2.608486115134009,4.938406450478647,5.562682695610512,5.28455549993425,4.669804474461261,4.218784156665656,4.1262140863083525,4.82224317555923,6.006074938673708,5.610567591785628,5,6.391893595057839,5.046188091206759,3.5229715051297092,2.081685928986593,1.0253023431347459,1.4982808913252943,1.894873697387287,1.9879559486394076,3.332744270548381,4.304549096461369,5.198453441923527,5.888569410368721,7.093228160200531,9.2042396404541,8.020368192931004,5.35854599590709,4.565523368830683,2.909647979223783
0.43065583939819296,1.9942072884892972,1.9213311062594136,0.5789969191864837,0.5989821644312845,0.5287876348725109,0.5139416510909345,3.6229935209252058,6.59239881426625,5.740850688866202,5.545416984901259,4.963655957761595,4.477207820719419,4.891974628876913,3.305796195544509,3.4320816676047317,4.327693778985871,3.8734270087362286,4.448055702292397,5.312836595223323,5.568602655558622,6.13486004761916,6.842938881918343,7.5963975121305705,7.951886411540716,6.29149952733765,5.5344251001854605,6.1241329299830625,6.281424010323434
0,0.18729962285631524,2.6716896029610724,4.887641782960234,4.503387193310587,3.5065900997682915,2.9981326751771835,3.1863920449031156,3.407163374530877,4.1633501237216075,6.965790273234149,7.891335736883185,4.706808967172319,2.976988617860565,2.542256007250192,4.78063990376142,5.228566403401812,2.7441482422415775,4.056047698149307,4.210827206855434,2.8602740505159225,2.767070246683322,4.518338361791274,5.511906939708385,4.50255944619994,4.0156580556072,4.128772582676168,4.765560955479433,5.787261900608316
0,2.1648993013583273,4.399323128324376,4,4.451001160079716,3.8457199597548866,3.0972950653305866,3.8170515000476417,4.515543207044255,5.5910757367452035,5.8071921945246014,6.276891327401405,8.160733124136744,9.574394191709507,8.148742856222704,6.813001169398316,5.042627476556711,2.5255035537244397,2.994945275483505,3.243978152361395,2.971452646307392,3.1019334287091405,4.692682726893245,5.849141061697662,5,4.8034064212326495,4.845219980150522,5.220613029301199,5.48229911385918
0.1000891958103921,1.0092940353694575,2.9859450730526733,3.894523518419736,4.2322161775548395,5.0043207091255955,4.7371672739407895,3.718020617969323,3.631934554441271,3.0291960020008997,2.470232558859486,3.210900796787633,5.955361843460977,8.600821334705218,8.928151815936742,8.32032231185364,4.4065023148728795,0,0,2.6296238288480307,6.746545884849082,7,6.6030583627433215,4.658229576771662,2.5217472936248035,4.043555348141886,5.875732832297588,6.533049080281629,9.28158464245832
2.139817877329765,3.579491837496698,4.97086670501456,3.204071825822258,3.2410592685853867,4.734302353413022,6.964970851607859,6.471813974495371,6.116553670762741,5.126730853639034,4.231671197341082,4.6085546056281395,6.080501494486687,8.69564124016177,10.69406372908013,9.260473719777947,4.881115368313507,1.8086234584823861,1.227687680948733,1.8408099407420255,5.518117105950311,6.1275425217523045,6.218657909304544,6.028869568112718,5.4141602758624945,5.566232286442687,4.752916299059873,5.193752369545136,8.165302970924396
4.870497441142532,5.154268165186651,5.597507556333141,5.2241472507024245,5.58544310570098,5.0005105028632215,3.5426855181771115,3.3095237520800107,4.437121725445179,6.336973542470884,5,5.313783077584405,6.773409297762653,8.567291843867288,8.790044788601515,7.346883796548461,4.439362056862023,4.641724718624037,3.7748561665087963,2.4805146676874053,4.1500053407853645,5.432776734965485,5.233621535049466,5.588391292572891,7.578802947425079,6.239169352819982,3.794865938695057,4.821965362444151,5.436517148963603
1.9602707205742624,2.556137076847391,4.737026060752268,7.191034267437304,10.11364780739248,9.133522932250932,4.655982417741641,0,0.7113189898685695,3.1283792798230365,4.671744043763397,5.20372381113909,6.006748148297179,6.451490635121575,5.700958465543681,5.500282240145436,4.733751763033293,4,4.0670892119562945,3.583323494562281,2.5594495033733025,4.712025207989135,3.723233536626971,1.590785111748992,3.029422633245765,2.9941450411740917,3.1124223352834717,4.359632697858138,7.2401059852282375
1.0725824770450054,2.4817062553239047,6.938368549251961,7.297415460018038,10.338756841788687,8.635910246553484,2.7117331989474343,0.828668837045445,1.0226119139065244,1.7658083966113995,3.450624444547987,5,5.339906803146777,6.144862752436316,4.704405534274361,4.406545651912756,3.3357567265544836,3.141949646948479,2.3812175638221835,1.5165325664782172,0.8861097428264122,2.5741266737903916,1.998748033105279,0.23323063733320312,1.036329738814865,1.8635304407616085,4.6377983369024305,3.3083604684433205,3.9908669256783447
3.098560190728358,4.067168784180425,6.570074276664283,0.8443289713011465,4.466166109586304,4.373667709888167,4.386557540958854,4.837708580668924,4.619658556824423,3.68889868722579,3.697660017012225,5.945774988201481,6.375460691970446,7.088722331295074,2.8314096133983258,2.267404931771839,0.5870375117872217,3.039072861434858,1.4661554670750472,1.715664778319499,3.0007757850386505,4.956953451234531,4.28320326160744,0.5389966163443131,1.2855001583397896,3.5848544501570188,6.324502907653789,4.6515885299169755,0
6.037815949786094,6.549638580083909,7.745360329932426,0.18162065092802507,0.30997968756214733,0.4504764707621963,1.5417951880445877,4.136889993551897,4.388355004051413,6.473774554740888,4.934934937203671,8.06800393239452,7.723002046309158,5.19991164964164,1.154803708893986,1.2291411894778388,1.7093598326812565,4.195698384337613,3.6369103924922994,3.6988751103711968,4.6141749634316636,7.324117132603607,6.728325429924181,3.292503332279016,3.8121330489079024,6.493598327055678,6.637926875054421,6.58976352979275,0
7.087919467108995,8.733344578002,7.98530626892068,2.177868493633395,3.0998865463706355,3.571518137353944,7.63145186290886,5.328709311343259,4.153835968689606,5.668445536772918,6.003067947858531,3.8522275682115272,3.4195539768552243,0.263200617703818,2.858982170019967,2.838346472739118,3.1768989083415637,1.4556957515762243,2.6403594519833047,2.654133295086872,3.068751983968525,3.753440864173684,3.8536506066231127,5.539363213296925,5.597109044522244,7.000000000000001,6.834104786303865,4.489857019369729,0.5462030776830138
2.978679928362791,2.9999999999999996,2.99686006578662,2.970084109748985,3.807106540806628,3.910617289636678,6.516227045621324,7.254770236700007,4.681955674149477,4.809294839056506,5.482719908821656,0,0,0,0,0.061221634463305044,1.3620342550881017,1.3534260308661328,1.9999999999999998,2.0716259282511786,3.6833241245583404,1.175862186275066,1.2048674379664448,2.8255363057568084,4.598322780011028,4.566543394574425,4.3478434769479435,0.9351126048941317,0.45725227690683307
