V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.628910907995274,4.535015022679099,2.2807722350982336,0.2718614873760705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.914351882512712,22.468482859522737,25.109125025732766,18.22586043969422,10.052630353515559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.497402969433935,31.092669395539183,33.06305055958525,22.832598986522054,16.083416366272196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3978612439041105,16.119114721586822,28.452011972289274,32,16.027981866418923,8.520696454640694
0,0,0,0,0,0,0,1.1525017055061086,11.943677643296967,19.010912349700337,9.036547253474136,0.814779552377219,0,0,0,0,0,0,0,9.420847120208931,27.645460238977805,38.10814368696792,39.72129231247657,20.235736994574566,5.256187493840937
0,0,0,0,0,0,0,15.990221449894346,35.189705903108965,40.77999461094732,36.63057871770548,33.438267555458836,27.499074108932106,11.598006637478107,1.343910927496497,0,0,0,6.8176588744343025,25.608279752816713,37.06812119857015,37.079284102667486,36.291957316165806,34.419662369254105,26.32472743502235
0,0,0,0,0,0,8.485828866743876,27.911826808015185,45.72704118203299,51.57337832285397,53.32982496856672,57.82765149253748,57.40577804276208,38.02414663286923,11.375824021728825,1.29514318099957,0.532939847054441,0,11.341586941776704,32.30384349256243,39.160629924430864,34.294007305012265,32,36.46730075581953,42.27823288448642
0,0,0,0,0,0,4.470686890829935,22.414685230136776,42.95878947855972,50.08658671336868,51.09308766516507,58.81342587321376,64.67360554495055,55.136103791566875,23.17556703386106,5.878805470488232,2.41088827543836,0,7.616308252492191,27.372690890916687,36.84286414362301,36.46608937565894,36.48090394429471,38.83310363076733,43.666709593804825
9.456974736670803,4.851397207775708,0,0,0,0,10.440952008333475,25.921704668798778,40.159747087192564,46.04660547850007,49.71534534856353,52.46301768815344,53.04456558201733,54.49922546565581,29.629316743304305,11.872182430075298,4.852171668817257,4.184170657701158,13.148077678739687,26.094751447440004,31.564155884235234,33.52487853310857,35.165846908804994,36.7809549380316,38.655020840774945
18.63003170885977,7.325671788090705,0,0,0,0,13.29829810123128,28.492924606137898,42.28816312129182,48.90016583133704,53.84494107535518,48.09636873922203,41.05596981195665,40.12819236926665,23.005980941462553,11.422959718941325,8.848392362832872,12.824475987565302,20.251197825655865,28.520616060007256,30.828863223670016,31.63064310233714,33,34.18511531172889,27.891835824118235
23.043247912725274,13.065223472688587,2.658296244968084,0,0,0,11.505416344745985,19.338202037740952,21.939271855981346,23.745194436996087,21.994017584003522,16.631555888674285,13.385076345240424,11.86742703289013,6.590722228672847,3.5684342578596375,3.7903701716490392,8.531816902534633,9.652266813456034,17.107823893553658,26.079279294570725,27.21717951222776,26.63181208195184,24.05077847602864,12.304262013043973
34.706219987625836,19.500918373446552,3.5055903077145913,0,0,0,3.9567485569426606,5.191746113041566,3.586023850599184,3.16961624341506,1.2834805381360574,0,0,0,0,0,0,1.500687747295845,1.0206277531798469,3.662338528537994,12.499431653587404,15.948640893051483,20.67217997674594,16.480758129015314,4.528929761002521
28.504857801979256,15.222581736726594,1.1121495611839591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388795237886192,4.009584427160919,10.483988319491875,7.956168625629113,1.3316547188366101
18.865042566905572,8.071552832113259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9744376168681714,1.327381847888509,0
18.585275034428438,11.709334949813604,2.074759347446673,0,0,0,0,0,0,0,0,0,3.856300803377415,2.556378863294878,0,0,0,0,0,0,0,0,0,0,0
14.248424172061235,13.971935654435415,3.6850128347277766,0,0,0,0,0,0,0,0,0,2.1668199347764903,1.432514092954393,0,0,0,0,0,0,0,0,0,0.3792096697719026,1.0081941219898305
