V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
20.883561543614785,10.828107400322237,0.4201330223020673,5.358757012528877,23.04398673653132,39.3509509197999,35.021603012261146,26.24178115734324,31.008142644564195,36.17098192468338,33.90432453572097,35.84464204829744,34.167810335389134,30.49474186256741,28.15855988422576,32.60818128713678,30.675507741353933,33.81763493760289,40.3165154362976,37.07470428760068,26.049636861738243,22.955974283803553,25.64718234182568,28.800745023876917,24.31141136189465,20.54306885979316,21.199629351782548
28.353008439990422,21.85594799890388,7.145109901252715,9.992715769825784,22.41277239085052,33.084852185995466,32.37206561402876,37.928506653703586,39.36787394075478,37.40073157326133,31.653368803375447,32.01564558475575,28.346598826687192,29.914645090013405,35.30044032165952,41.521569171447894,44.469609009101866,46.09881167159091,46.92589742753039,39.777696359219,32.5043640915244,31.88446101908139,38.36715007027279,44.00492691756506,36.785512595588195,36.852515407839704,34.87572863664465
35.852917369445876,37.29509653124591,37.41325990673873,28.17043289727299,13.730475785560744,18.203022162907647,25.826530330040377,38.084251235673285,40.16756405593251,40.83911635217395,33.65421359243354,29.095147479624917,27.059595988354445,30.26286684028335,38.41246595146127,47.84961467340203,56.52341675145988,59.47368397661029,60.53922067737788,46.098250543800525,34.441337065979305,36.92665637719482,35.17740011404791,37.96745497649326,46.50767878269132,36.895068229865934,24.96821437371306
33.25631282909906,35.65200138010853,31.215684247346466,30.991902482912767,27.49220841870777,17.365099324204852,13.975475558840463,21.54943515568665,29.089286439068182,41.55485994752351,42.57933227352075,47.880525271202885,44.832918726791675,47.456994486177514,50.563409970272005,45.27811566949874,47.5568732424656,59.995012494669766,51.00615455292416,33.98117463201043,32.67906472810054,32.08249804553545,34.17647929587998,36.56251218442365,35.101403755667526,31.57696424557881,22.12268839360698
21.84889648515451,25.969894847535173,31.775311539143047,30.98315365479163,29.025501583410513,18.943873312346327,4.90930676598527,12.703264405268033,14.578232420910512,26.87550932968141,48.7240491645094,61.55058910772666,67.54514657950062,62.261121502328045,47.69592069610158,34.01574501628247,31.688327883549572,46.5373699637952,43.80483139656121,34.43603734934384,27.180387994276202,29.054990954575498,30.10675490287571,32.7351173692014,34.35430623548896,35.36004993407468,36.02772752048624
32.605384839155725,32.00358822284803,32.88582846427718,33.371788936602606,33.18583017487865,20.573092613733294,0.9799703536264688,2.897361950773279,18.840511574500987,51.71144865026173,50.53028791542647,47.1560363446341,51.23658626303876,48.26965784212315,42.31004103925797,37.412300063238504,27.14413203274441,23.924908518372018,28.305353203818733,30.670636654584218,17.564174028982137,16.262091073226035,20.579840782890038,30.728264237026007,35.70412289684786,39.342456147016875,39.96429664662184
29.918400896104824,30.71223768941819,27.695991993893745,34.025096776200755,51.40481998528237,55.84446470723294,45.61440073989746,41.062740944653925,31.782065514304268,28.153806618100724,56.05599650501959,45.93244453210515,51.86617539385313,53.24636186399858,54.91094929238778,46.30357874785706,38.98962705816992,49.822793664738775,46.32879049422419,33.627829406601045,20.918862241713033,16.978008790087067,19.661701946877596,24.411653456662847,25.06729115935011,30.34766122164391,32.9803844790124
20.788230329314963,23.367727238916263,21.706953721327345,31.586028998891578,57.55589919018252,67.38705780939246,65.3091798947735,56.78590455004799,47.79307365517259,26.72252786399352,23.17552615370949,22.83072594392128,23.130969239205715,29.60785816563638,47.035977277104884,51.5145808070624,40.87333329851231,29.009069282188992,29.05212179971177,23.909324959862968,19.732130070241787,35.54739354129141,38.215080159899394,36.743346996909445,18.50885538522368,16.21922404082659,27.02157305158449
22.810000556060302,21.68850064995776,23.245279770753598,39.850173270407794,45.82825296788614,58.5916394944048,69.43096125833887,67.95258466491417,66.40340492183239,47.58120766680461,9.292816057946325,5.268034374290475,13.564555263211462,12.532649497619735,14.37633197021102,24.826038028399005,25.008266780537053,20.365615169219463,24.49837485549838,32.43659693689669,30.5801618700923,33.07695419921596,30.976432351311043,24.944149733529773,25.67611597637924,36.39308942935226,41.99410993326421
22.16944645282615,22.722991401415488,27.36515562877728,35.69965996018361,43.59101879273612,64.33333269728557,67.90948696835333,67.19409403748233,67.10263320462097,55.25892710796579,26.22100619430464,26.924149101555354,36.19005757003326,36.491182692299354,36.48542595125896,33.85640711313471,28.376147879363522,22.85740688195025,27.359840122276953,35.49118292454091,27.117749768717918,20.357256008881077,21.129663218653764,24.51652921886422,33.95192772606407,49.11979976305233,51.977766298052295
25.712558584054136,28.19256602188329,34.480084381757436,38.52625364386074,41.99812910697415,52.274787127299916,54.532402612286376,49.87861143761117,43.83011823268889,26.989062176434825,24.855369299935404,32.406822853747464,37.07422581106325,38.96571323986371,43.08298037070074,39.65585216610283,34.93042019467701,35.358319907601505,33.39734640000826,29.977640878948336,29.82639553108161,20.000000000000004,19.166375494877805,18.86479160249876,26.33074337213369,37.62704640274961,46.02432336244534
21.238997027113975,30.575570022664948,38.619782624392975,34.601315046723265,35.86476554688974,43.310003105433395,51.68582533949868,45.302104134704855,39.93386523147034,28.34862580653795,37.290399124121294,46.2960001471922,52.70708625833873,51.11989131919049,39.735178582158,22.27457837511,27.009178156282154,33.153566398233274,35.97807908767261,42.8717514433694,40.754599397368835,35.40495746366281,27.76904284887363,25.313578632761516,17.721084066123222,18.18225374422401,28.10591635260473
36.72882248013106,51.24277109715112,49.0010762686109,56.82567938874259,51.697192254713116,40.65148711675417,53.01948841979915,60.25701898674555,58.88366790144519,53.585308052007015,51.84656961468397,54.846268739268105,46.62305210024184,46.69534525779356,45.25207490948999,35.88370498272673,23.707501848508837,25.42413933014096,19.082954401589458,12.249984833892,39.783752214672234,34.42960409102104,22.167616041126205,23.147513868098944,24.77722183010515,25.188697123400473,33.95371351386347
48.55532967350564,62.930315207004725,60.05086742962165,60,54.12493759729594,39.872629321308324,48.09798523599824,47.66968057872001,51.192496863774316,53.292908751863614,36.14243153180207,54.78789173062937,50.6014544992652,51.124936340501854,50.801440677889275,43.476824097257364,34.93168073612166,28.78061656923405,23.26705835358035,14.602345256224984,37.74799806588878,40.69825884961896,21.029765309534135,22.07675209660842,25.257166672039688,26.76763848208375,29.04772205709004
47.76755091325455,59.695268732275395,59.59141885984582,52.13167096232693,49.02587670598746,39.31306469008071,41.89508193248574,53.15054718369064,52.92360300742346,47.640612049832285,41.01616114209205,56.83141675951462,42.73382861091483,43.41825555547191,42.20158087081604,30.465520035726527,24.017116590079496,18.623415360036947,18.772333981181205,26.223013287005173,45.8808698494993,41.46515688966816,33.58927232268186,30.231349765868135,21.105375098277605,25.793722812642557,30.97725153406304
46.183268013501824,47.57375211018649,45.06779631586886,37.91350405320791,38.76576499424493,42.516275728361265,44.80788620446971,44.188087917851746,44.27384691908174,43.8832611369031,39.784361145167345,36.40598983959486,42,40.28905069265196,32.11415120523356,24.568889456576745,30.183178963495426,37.771453502889194,35.38755697912086,26.317613501143292,22.330630234381523,26.485402512449244,37.86630644624754,42.51858169391289,51.66164691212353,32.19451073799017,24.092427153152833
45.697769503836184,38.35870676645696,21.845955366021112,4.658129291803712,10.015866603051013,32.70462865727696,47.735120783659085,51.246910317461015,43.023954986889066,40.378965205941824,31.337633680064712,32.2067345774057,32.851908104441655,32.86628646140494,33.949787322991405,36.38302417567222,31.46881674736613,21.14627245525381,23.099854238673007,32.24254705715425,38.994611528884995,35.36263229106901,35.10575649405146,41.346206083256114,57.432445905789535,38.65642434578172,24.984966650421935
31.920362975577905,29.12785809714941,21.951758802247028,5.212692909428872,10.542068019616853,30.903266616558746,38.324644838716225,48.4889785670627,47.46625440351784,44.05270125192189,31.05616246088945,28.567377499913984,29.26105308914117,30.680420193266094,33.409323577400706,26.192614786397996,30.11275649422012,29.378421311616734,29.55532132196217,33.07842686661689,43.80609869495265,41.3036784770024,33.07416153090777,30.22628736375146,24.840996321565818,38.10279139991098,27.949412066088474
35.701268416184966,32.64119301245412,34.77931820801876,25.073053094479807,27.08858974088237,34.30372139718577,38.022468947052374,50.91220865336801,41.760026065839114,41.56593806249003,37.52647007486948,24.966063647182345,27.177688813780968,29.801240929618213,38.90123608621212,38.67685142611825,47.832213423059095,44.976233071914805,47.0539630979984,52.74582269782429,47.31955554769232,53.520784430299884,57.02727023165702,52.712959560226544,36.201064063566996,34.657537351706424,29.744883397283886
