V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
48.512672544152586,58.18056262236411,63.5460885511899,66.0355364362415,71.56666926558931,73.40811680848664,50.90436864775051,43.50348831807656,57.33953669146687,64.885217035409,69.32724137165869,71.49101403200189,71.40315938065493,69.27395665970081,52.232227765580554,36.906161729332226,37.405555862972385,20.091478291918783,2.7582078341678318,0,0,0,0,0
48.65340821907741,51.36089986519127,53.00000000000001,60.52840724279402,63.0956963908537,58.12050251523158,53.81149261019059,55.097709546965916,48.861456433453654,51.785004478798726,62.670250767909245,66.03272931888364,65.7752507711905,59.91368768469175,54.769789772018115,46.98107188305175,63.54028172994968,47.89182533294527,34.69320940316155,16.30170572500536,0,0,0,0
50.46525242101649,46.65265826501478,49.16415044450085,49.57375313797249,51.645243504111136,52.629797239728205,65.01193284088517,76.58382940719568,66.78841875457964,67.06755081469876,64.12392911379668,57.02314401213859,61.82627313710927,62.35526414156082,57.987798257361845,50.73057277472329,64.73997613759934,62.03057489846294,57.10120949782422,49.18012753909924,41.05094712211327,17.59339107654086,0,0
42.52264596980923,47.668882668245004,52.906825013606,51.17215236108204,59.328308130603666,73.05176072122428,78.89283925629294,61.556106457812064,64.96503681249175,78.36139420383414,65.67293321191686,56.411320678465344,63.066783459925155,60.279819480895846,52.03543922656111,45.51300132661805,51.46264247736278,58.32901708121304,56.066991529103774,53.921347414332814,52.77092022710867,22.810262344550402,0,0
45.31989746207208,72.30694084564152,75.84476103869329,74.09068735972734,64.94231652898873,68.86420897490714,62.08181671491596,21.706249034064474,41.36082395716626,77.04132576621046,78.22923138895293,78.43119202664752,78.4415725999171,61.47454941194502,46.504842827297495,41.27528183523278,39.64651407453265,48.06037256974057,55.102295229091965,42.76506440516778,31.57475290924198,14.304169339824966,0,0
74.97359385028787,78.31854973156648,78,78,78.52727336597434,79,53.297853070727896,14.69172601978356,22.2068976427768,60.70194228010561,78.30657068208674,78.56949263368861,78.5591124324059,65.3653882386744,48.52166852661563,40.226540138018855,38.92030196737472,43.739085243034665,45.138183698071515,34.5384705271409,26.185014974976227,12.210513017489216,0,0
77.66521898075834,78,77.31179987801266,76.61166129573408,64.83785227892366,51.951416387334305,50.00615676939458,23.877704588854765,0,25.505620062004166,63.89540230348605,78.00000000000001,78.00000000000001,70.66731096929581,59.83354425128163,56.32708297623216,43.38137108165433,45.57427553698149,41.74747484198605,16.73129089646073,9.52916457451682,4.519516330712139,0,0
78,73.4868633467435,68.93835260541397,69.15035342472747,37.372028164170274,3.495289324535538,0.9418138373630545,0,0.19751732082517534,2.8487927789811076,41.78639331086018,78.43184990795962,78.00000000000001,64.35313277458756,64.34758836852079,78.70715530414564,45.60717267218819,25.878858202926487,22.219371510554165,2.689824805027647,0,0,21.71205282270681,43.785946480637875
78.47898660126343,61.64922305020256,53.062545054883046,63.80294365524601,33.27397278637112,0,0,0,0.28938911070107887,3.441688421081196,41.721661488365854,78.8159491459349,78,53.40298240289384,52.34995831748982,79.27475277596325,43.948993798781615,6.617677882567619,6.292872853823731,2.9138154659781477,9.070814364149788,19.174348272305267,37.203456067201884,57.88654212293211
79.36849618759487,63.526738448125386,58.6984836921918,73.4152880293037,52.43952193746145,28.718655139248483,29.67696580048452,16.5655990398743,0,8.753396582896734,37.718611406293824,59.02645939735843,58.721436597204054,54.51971208051964,58.408304102275224,72.50985796263325,58.73302066857051,38.13561818639642,37.733802401877554,29.413843151719487,32.96009441422091,43.97899625777385,43.88277131281478,45.053438253019266
54.23542627371791,53.69938952097419,53.42915466517958,52.091470198411955,50.62438325766761,50.04476255949015,57.89630435901526,37.77143387905218,0,6.122023967704106,20.256162926629717,30.247298746954016,32.25013999646268,40.45137653838715,56.87654546998124,70.97842777706488,71.43431662640536,67.46657313065826,60.353324064321214,52.712386314098936,63.48065203521122,65.3436299972154,65.4196113448625,65.10431798115752
21.232042879126546,23.777305809431493,25.100599581818663,25.18898123962364,25.647521622583795,28.326345207816203,30.247988496907297,17.465434552865926,0,0,6.061818498285926,15.255413645552247,16.89656980468542,21.802065033019304,49.945904866587824,78.00000000000001,75.07944000900314,74.24865815441545,53.50010022841308,45.66938376330855,77.70565688743424,78.00000000000001,78,78.19488942937402
71.15117869951436,71.88859542819932,70.26950147001011,71.31891160315914,74.32996926777807,75.24707399412728,42.135610317825716,0,0,0,0,0,0,8.055416880982882,43.75774282435162,73.90597782893241,71.93716473930424,77.70182051698498,49.18449205016201,29.5306623860425,60.153087659822916,63.16361150009361,55.18795882404695,40.16363059179337
73.3268383105326,64.92371755945054,57.08798546288759,51.299128736614264,50.49491132005654,47.43030375973788,26.08482560728688,0,0,0,0,0,0,3.554500464222751,24.96459448939436,44.48568742961874,42.90081386719513,61.272173705104045,64.18492870678163,38.26348855662638,27.701125436630015,23.54079956709223,16.72543685834986,4.303519379813356
57.270475597541605,29.11563493988996,10.306253453904793,4.19361718478056,11.262362675099954,11.987952450349102,7.839694155236868,0,0,0,0,0,0,0,6.47500876110561,27.85888473159987,46.660653036301326,56.709641574516574,72.92276478085506,66.86860362121817,35.039700771931265,10.569943450632438,6.620202780935445,0
49.15220311004034,0,2.066062569312574,19.441769820622817,43.2405919375222,33.99963510707599,11.068033598329547,0,0,0,0,0,0.16000140886924646,0.44443158323916676,17.192563454863873,58.26066842744032,75.31608610646238,66.3323884810997,66.77815451763965,77.50180706528711,67.52277452174528,35.731550730903074,5.820992535816646,0
50.34092190161013,0,4.005193351708703,24.634598319053914,48.92470157737839,34.79326461775583,6.111482582235852,0,0,0,0,0,2.9500829463099545,8.543717386728314,33.15956623188824,78.1889376517434,75.35706035107481,69.38361469444031,72.1291451961634,77.8255947998159,78.22327256591467,51.42320675047923,0,0
36.286769407251576,0,0,4.656934240300946,13.651924740945596,8.92153447245357,1.3697367094276067,4.317764941322494,3.116327661680712,0,0,0.2841687503488315,6.631670371965613,18,38.353901157059425,78.46385793875731,66.03083222169752,42.82250340189153,56.99137160035545,78.17040519282524,65.09919455416218,25.109285420800752,0,0
0,0,0,0,0.8938391006628469,2.876364022169327,9.7945795865135,23.425147407269034,14.263706857067335,0,0,11.178172837625155,38.331488712482184,44.542895832994084,55.86876099183951,78.83388621298008,53.982940977617915,2.317516189071336,29.834879333940968,78.32093467829995,53.64120894918089,0,0,0
