V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0,0,0,12.697990295352337,32.44933956655645,63.1796974923325,79.21398088783519,79.22160837570414,77.84253300883981,78.38944628949359,75.35100662111537,55.97213806270159,50.645589316966614,54.1855877419612,55.08165290107794,48.55737658473873,38.753041794116,26.171200400137216,19.941531392469386,18.96897397284946,14.871729376553699,10.701324328237193
0,0,4.786743142339173,30.17371291513902,53.13060049703066,70.20278757785027,77.30037709917869,76.1955522517651,78.00106322600718,78.97568008218997,79.34655796544955,59.728256080830434,60.79290271598903,69.62972468409595,70.319687558295,67.17038130792824,64.32117016988829,59.69871686298802,56.72019847291432,45.76038050328602,31.256321100807256,24.510557457990622
0,0,10.52303222472868,35.75835371098585,65.69913387026938,77.4734302529713,75.99592265176108,75.03450106772455,77.99356204383808,76.74455455107132,75.03255444809157,57.01316939939722,60.074388526764906,67.4863257266186,67.37426270228738,69.49151933338771,73.34005212233674,73.87487787397,70.60232488241681,54.58411048436096,35.5564882193991,25.406681010083474
0,0,10.04761417353506,41.98021270204459,71.02626654781942,78.1325355128201,76.3216351355489,76.69112498815747,78.42420183715454,76.22454616995677,69.88846742223492,52.19381568060275,58.133393093158006,67.16194640937829,68.41287513188402,71.1232568640749,74.33689950934571,76.045083399829,72.02026718711053,53.44609547651395,33.3126885449542,23.888362681109133
0,0,11.271142300852624,50.40697030826266,77.40547490106324,77.90999747979617,76.00000000000001,77.14669721046339,85.1891127560614,84.110157593722093,67.90409391502115,46.194914552876185,54.04883924702507,67.5374233418623,69.5197112121038,72.17856324983435,75.395886296794,76.27571573860378,72.80624550858917,51.595639364969145,30.644036185642918,26.07230388219086
0,0,14.940127936461332,54.880883532091175,79.5406695868414,76.78000632155835,74.9459788328426,77.05668999887176,82.98461870317323,82.47215461193798,63.045119724968444,40.79601412296585,44.445041000485,62.31586067100589,70.15566563730118,73.5228742544295,76.8437915517103,75.80904591215052,66.72931399703066,48.09473009841652,31.260529000031543,27.35417867617459
0,0,16.064487612351584,54.54407213627748,78.49914431907689,76.35954780614149,74.1343902705505,75.45086000043563,75.15943117644191,75.1712145807816,62.33161819085059,44.740176086590544,42.7326957707337,52.56556812390658,62.16456813937873,71.42804285000585,76.58511112658883,72.15314892993514,56.12231830160061,39.80260596079957,29.58953333010153,27.32052522866698
0,6.392572092887768,25.308230110029687,59.094830195979895,84.83723148503034,83.02825967174311,75.18509654707657,75.913884801874,77.69941901533184,75.49536622688433,66.90087939316055,67.36207232449695,69.50525033476035,66.39152723487045,69.61502020075329,73.32060095394974,72.49264250110664,62.77602433015837,46.73044056747316,33.9256688985989,26.68664665117526,24.63785382489405
0,17.80385284608726,44.82075226382372,73.26582859864952,95.7280867354642,94.02467937208657,80.58380375307343,75.50007887077619,77.82595662219543,72.25409600734375,67.58531208337565,83.67600276675404,94.81017240316675,91.3167373632385,91.37748131912115,90.61549704738204,88.82219670939853,78.05074974552443,54.59107084791368,38.17240946250766,33.98716131319247,34.07784575298964
4.366793544013801,32.52099333898001,68.48211633571557,90.48031973671559,100,99.74768150993552,86.27575252210013,72.46486844117791,70.50085409652898,66.06930484030396,67.9270990106111,86.38879521121251,100,100,100,100,100,96.16676856180042,67.8362159008749,40.67666336567854,39.33587525307716,44.096988880331345
