V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
0,0,0,0,0,0,1.629570071362589,11.338073061923073,19.38090867880064,21.75887063483642,21.072434524126894,9.003236131808272,0.05649886426330261,2.4951198095831386,17.280441642464986,27.821864435531065,26.08805399919381,16.230300956105275,3.2263389904730357,0,0,0.6218524050283363,3.8675569240453616,19.53979127894302,32.603467194925,32.568175747898295,23.84118400041244,18.158351590323083,21.343752903293158
0,0,0.009378528660851175,0.011335196505459522,0,0,5.088214348595755,19.04016392637112,27.960043888242915,27.033556704644173,13.21625526998012,0.6680038315635217,1.3789191057871628,17.88189573898439,28.650759127186227,11.786295485265386,0.9315552420007251,0.47108255829723344,0,0,0,6.287753663436605,6.924216249473964,6.049993057729933,11.389945902171439,23.22110768450621,24.604768896604735,17.894580180197863,22.541208440195547
0.024735206708764758,0,0.47914838455772485,0.5026618182726017,0,0,9.436581930329346,23.34989668410485,27.526248951427426,27.74190875410035,14.700126438965693,4.304723972600325,8.05176391123997,19.512059101792115,29.707207880655638,14.354821358484585,0.19823062503251054,0.10776601708148795,0,0,0,0,0.5094589445508435,7.905291230879908,15.190235182881722,14.088555534310196,6.6711554398171105,4.847230614209402,10.011391907805436
2.7855919380762653,0,0,0,0,0,15.024835005047725,35.503792798710634,39.978547971761486,32.83299151616437,21.098296076409397,13.874868326234026,10.77828103939732,18.162373480733656,31.650256040185635,21.607850500872928,4.019346654413543,2.583133832359335,0.8239357171456877,0.49336459905308905,0.3126395782997662,0.24935331086977439,5.8771181234136245,14.343019176475131,16.721753356176173,14.5194066408713,6.78391237065193,1.341331466137135,1.7850477485732847
28.53306641705972,0.04192294428151898,0.03129565334478293,0,0,0,4.589531399103312,10.620822538858622,11.60572883427849,8.467371374691844,18.56521532874113,38.11231496399856,42.88366558406447,35.38225127326275,29.6766955529431,26.492378986186743,19.552074676217117,17.271621733835666,12.37544531147936,7.554161357639413,5.061086057105072,4.250755860707696,8.861793677429747,15.619331571397892,16.16912828037088,14.999998510591698,11.81105794777703,5.8974973225966,1.4714991450942925
38.19578341534155,5.078247689203085,2.7440884978955813,0,0,0,0,0,0,14.202205889480947,29.0835139831188,14.615688212954945,0,4.416938954616393,17.450878256011485,27.30776759046568,28.05897426934486,26.104198420735383,22.17272652302802,19.32651908302855,18.220272005305727,18.195743914526183,22.71972874054617,32.367376175876956,37.38391612130611,29.860760698689717,19.874658384021302,16.747563148069325,14.71916748265101
45.68091720447559,18.10961072923808,9.893939799551273,0,0,0,0,0,0.20483868853070336,10.19881368852121,15.759065299768094,4.716712016560852,0.08459218315421926,0.5456387004113129,10.059837726325785,24.51616805573128,28.94339291810114,25.480443274999647,22.416943128326476,22.55626037934161,21.142112632430585,20.798803260602558,24.137293076263735,29.50064461379351,30.48613723447454,35.253542360542426,36.61960816801488,25.655058376398735,18.892240168934315
63.91886750428003,48.02061604441952,26.502859298965863,0.04539098616414949,0,0,0,0,7.171532258724457,16.029287418218367,19.073380363541624,13.665724651705368,2.359366141863088,2.604714211630559,9.609017005548539,22.568199616396335,28.271200341620734,27.270563265201332,23.468470604635684,21.51397526562497,23,23.887692688022675,25.03369533797074,25.15020070870046,25.249827339299543,32.13263918771332,32.24490498374987,11.98883162287649,0
66.7773422295365,63.98277581404,40.16995701846436,5.735116442709685,0.18052975332556148,0.3341869941833316,0.4613095732241598,0.34489837942178697,7.465926743906527,16.97307856132499,17.51573876665426,15.15096509669435,11.225379349625477,6.623955199376348,8.154124968597326,24.5382091935318,33.46685905771539,30.342702394901405,25.93603520531161,24.519150029325047,23.26528586726278,24.15157497218994,25.665851047592845,26.621554630478798,27.19092060806956,26.970424581445684,17.86114125463064,3.597319191859414,0
47.56843872241387,48.05506163508655,46.263998801694925,31.000616132150284,19.351393687337637,26.346104830924318,28.697833094571365,18.51283075901127,7.898521758058948,16.663002090881214,20.43526559959696,21.66299847579677,16.82401473793126,16.605967717674503,13.524237289224246,23.123288480999705,40.6138162401249,36.20224029402599,31.363572323426798,30.083965191059804,26.74418278809567,27.527622934406956,27.749089159354348,22.336580617038457,16.586275094143303,14.562479436619718,6.817498789417236,0,0
63.76640480376752,41.04064213284556,40.16166752008337,33.85965255334605,40.569611396959765,59.081228782430586,66.30182394824541,70.07205595202103,53.77140409527715,42.534009976108464,39.212134649492974,25.11614861401989,11.814411685228684,6.676081105169131,2.8380121627828303,9.887849421801974,14.282840425524974,17.14661939365547,22.953232717147124,24.66452682557034,23.492698504183974,23.056156014677697,16.505819770204827,4.847642688608836,0,0,0,0,0
62.341425616924155,41.99182948807243,31.155298634736525,9.336017307093895,28.80630946256364,68.76968379346086,72.44340241286778,71.07311185083054,45.33419336961214,22.356841776587174,24.24739501765852,20.102486942480027,6.236963266146266,0,0.09351081873202548,8.597664274632491,20.44773752888556,21.19054688119892,20.68455698315243,23.55380432651542,30.644677018011784,23.722921436650687,8.15914895027225,0,0,0.06361158862848881,0.36201558036861414,0.81774752567388,1.062343735852906
24.827074966506853,9.347649424848747,5.891822775359735,0.6209552128023572,11.902847412316646,28.949103411316848,38.693950423203525,51.11172570595749,45.1667090457445,40.03491851802779,31.531048096887513,11.383290629887258,0,0,2.540132947770052,15.95896115842169,30.127222826247163,28.478661324847497,26.799583087507003,26.70081062687621,24.943146145141316,20.127314166387258,8.013695825806252,0.5422339453199453,0.5715065290215925,1.6476784583355857,5.831624282407198,11.173121914627298,13.378575876199054
14.484499725441585,3.0773938581799203,1.8269793988824252,0.003552868007464223,5.653259883931422,14.002056961007156,18.828873709051877,27.19176331485204,34.141089206453344,41.84905851251821,36.45452393398151,17.310473902896277,0.35537145250292157,0,5.367982592964642,21.144498035313568,32.63962525373691,30.377688515680745,26.565239624952266,25.124799063270554,23.94551261335925,26.01414165292107,20.901237271298406,7.951401755027037,7.447429238594724,11.420003260969608,22.147135225810185,29.004301291876388,28.670348110621642
14.867252207562958,1.0305258957275851,0.6183314806775586,12.158733992506532,24.97917123604406,15.997328057817867,19.954135896120786,25.58807106188315,27.718991522908375,31.974541575378446,39.42729335146335,40.11837981287088,14.454132892240649,0.700247653250176,11.063091766716456,25.896501921644536,24.03125477983863,25.079655951258925,25.844732281923918,24.063739728384554,23.677574200102796,26.936170883558916,24.269891852114775,7.513802473393128,0.333522740689394,4.934404971146124,19.741972005868483,33.051552776042556,35.18573790692771
21.906430973154283,18.68271858035284,11.466202571203361,11.640571352093627,28.426728422217344,25.96299751185574,25.225765120094906,22.463046753402473,23.8798286374953,29.98963555024818,37.26642004546483,45.093902071097745,34.074191595970625,26.122836749453114,27.236201481373747,27.851887515781662,24.83968734075139,22.96109154864154,26.024945590317966,32.76426564091582,35.6019602246478,34.05247626554889,24.22174398773229,9.361363790601121,4.678310374784969,8.289277584779617,19.42265319128642,27.24500067514071,26
5.863296196634751,3.319845910306031,2.021595593715021,11.782968218176094,30.22356722601939,28.981806941828605,27.100690845580576,24.761050392525636,27.14078254720153,29.03199944411336,33.891977970723914,41.52167803218934,37.175017055048,30.91119091355356,30.2140081725003,27.9635099982214,24.601232664021516,22.109628636197073,25.421936357285684,29.853427533707638,28,26.549415463436986,15.148202632129289,0,0,1.384079423566046,12.599722005590275,27.15793433032529,26.230076366413922
0.14207455925270454,0.06706145825047931,4.062099297171164,18.346285758232145,34.668381954773736,40.89886060668548,37.2377799853519,29.139987717599105,28.56993777185839,32.92673919952391,32.92140778385557,34.794146986875575,33.842988000707564,26.960325265606564,28.79913576787009,30.921536216347143,27.644990796667557,25.10253244001856,26.844599360676096,29.119283882098863,27.864930241544442,27.143402912638145,16.68639969482826,0.3918767759309477,0,0,8.780434779208463,26.012670689589093,29.074325339467713
0,0,10.459518886925693,27.734284361264997,28.279378735150335,32.09712835100279,32.76089275136767,27.833155375727923,18.090399137089943,19.973830358610023,24.29203173053194,30.887348015318572,27.606557387284262,25.139781093224915,27.44727984765923,32.061666964328495,31.134322574458697,27.999999999999996,27.335314120768302,25.98019814095397,25.80126004176497,25.414837231290377,19.72516977225191,7.524654116942325,0.572390992869162,0.7169392239646722,10.554017113364694,28.798908454781074,30.1439174614807
