V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26
34.86047882202936,31.109019507263408,32.27559560535515,37.97342736260718,38.54511119851084,46.79338451978036,51.070175309560014,51.2466306768175,51.92151681444054,51.644613713404915,48.54045572699134,45.928393774505516,47,47.11848923877398,48.389021205367186,50.99720067642648,47.13397058693168,49.72629955723658,49.49309897853777,46.87339765747576,37.344213519332605,31.63845204640701,49.46858469822165,48.83407288514987,44.85659018147639,39.67992767061486
27.291296252196645,37.73324943597271,37.836811589980655,37.27339374667852,33.76156319946315,40.364770578956865,54.89689878244272,54.19973573733069,50.103201969747396,54.21188638851927,51.4780929745378,53.06264750380401,46.5156882629409,46.148600224474094,43.9357588543025,41.97885873410357,43.88228694005676,47.59476937761419,47.17510089138884,43.640814349481644,36.8415648744238,39.476738951940135,43.00000000000001,43.5660658994364,46.878603387313355,45.85565067697988
5.925066119351074,24.558242023784164,26.264946365782414,35.59776013390797,11.785928173939656,13.811178840014684,48.04601786858501,56.52865745048599,55.49704347287825,49.765397649074544,49.31212348097012,42.42691823965759,40.763158018590225,40.369247259744256,36.980723528679796,31.559623295947226,35.50873241735235,42.86714067334057,42.640895037749175,42.138717252612004,41.98701734224783,41.91209468585963,43.00000000000001,43.77584080910821,48.95203650023578,45.99130165209038
18.976649339647214,18.249848737693643,19.27698859209881,26.692597611028358,13.660711552958826,13.286377715772758,32.63292539298641,38.11519125419798,38.69715758183991,42.772263946528916,39.13045509380365,38.98109125519853,39.00329076090895,38.92730940510291,35.87131360825761,23.112544548799487,12.658112655369193,28.73693855456821,29.22617566441412,33.77743748040511,33.70396710924657,38.11310978298728,46.163730263642876,46.4687446688853,48.628336797138104,55.72683305984058
58.29838477412476,43.82797586112675,44.485513073553456,48.172777093750476,44.99613183973871,47.43221014535636,32.2964483492272,43.106345899924946,43.60140896361279,49.350714279079114,58.79087866135125,52.87386900443956,50.77378416419384,50.47549245781897,46.14008279126813,30.87934008299782,27.03224081741866,29.205884615457016,30.670511004452603,44.63504852192806,40.16090654159159,45.384638026195425,62.76490647343571,63.70889875511661,73.49769893155322,79.16750989106562
71.07621880473857,41.58557372616111,60.45860858159361,60.054630734793434,50.79438865133872,49.59387038660091,57.35280594235301,48.17550261031516,48.92421210586768,58.727794087479396,63.623734517273924,53.026813488071284,48,47.70368325901419,43.78162219337216,49.56233208092573,47.515868212558985,43.74402940916815,44.094542573924464,49.071434987999815,40.93307615529856,52.57136321892681,75.59170302260245,77.64451951420669,97.3488414589607,91.15672941368828
73.21371918557844,39.595224734148616,50.39802690194402,50.542871661659724,56.01744518850739,58.01301538736257,59.01642595877828,57.14185264803203,57.603046093054346,64.72949075869538,51.54827297174393,44.18718652807308,48.287455815718275,48.28392014426203,47.316934476978346,48.25081219623167,48.267511702586255,45.02910847941872,45.216666005101125,43.65723151417004,44.848460485051966,61.90667404327745,77.76943121343811,80.96744673748444,83.64620979524963,86.47790930490403
71.1373481093033,36.346817140530646,76.93737377430375,77.3483984607561,81.33830344827983,72.96794564624348,74.75211051965023,65.09577831730873,64.75563998860287,49.054871834272184,49.518665559996066,43.94883206759149,51.43925149568155,51.317363463040216,50.04012733448941,59.91384679449239,68.58524391297479,68.61325243680258,68.58362507216634,56.433803386933725,32.57052676170628,38.68012176153021,71.70038700598597,71.03330170656926,59.94099778968847,67.77252835931496
37.26971630466912,38.072683668105114,66.47660914341498,66.45009951561548,81.14008125641999,99.65904979334374,76.97546768017703,71.0567788226522,70.99683940430582,50.540073101518054,43.45217539445924,40.06758209078792,42.49688623122131,42.27069780031015,46.33877202597506,65.63056053839715,81.56702226597636,86.14132041477731,86.05919868888256,79.69811603442467,54.88289004608183,40.00021048623361,50.22048311145342,49.68331067052711,49.60619170223711,60.248138555302056
2.745485801960066,1.9831992753026881,28.276423289870937,28.19804117437575,41.60911984985681,77.69043490954681,79.98101014949518,75.12363917257757,75.09293830357595,66.41026030962632,54.405688273314354,43.0296856310886,22.81443460613384,22.541832631792897,28.367066923308865,61.68459600770976,85.23807679638566,80.81835447292455,80.66150679721326,79.03277335470938,77.2661558433181,51.20805934018679,42.35499204098002,39.21889990488055,38.8691355224623,47.097615420771874
4.8960688775829295,0.0914222537438035,31.67166595345299,32.805086968958626,38.836538350459634,75.7214132059158,85.68978493102186,79.45713129732172,79.45079059004227,75.01200543793765,80.44702013084223,74.66467370725063,32.99222318504364,31.798474291262846,26.011410482828797,62.29313966884231,80.79136331342308,83.18457586335118,81.9243224523763,81.6178700464117,80.54218711633922,54.60707272261652,43.10081905837811,20.97643038321188,20.151232521957162,35.09902693656721
42.0044353633365,8.343963707364198,32.51884123217656,33.965748174957064,42.42780535571318,65.82111856765017,78.36013605689979,98.84832134699104,100.00000000000001,100,95.47639764572273,82.50608973952109,66.8373469554291,65.16044978678374,55.500045532296525,51.81003107173442,66.16863352196513,62.45847681506346,59.61925727285734,59.33020246798749,59.763004842614095,47.907083918251985,41.36265896554409,33.00437451188881,32.6820560836923,36.68219257599557
70.3337635133723,53.404596395567445,42.434591138767054,41.71185628770939,47.426534188493775,72.88744221381255,81.46580854212905,98.62454924882583,99.92827981341496,99.9912677300938,99.85381510687972,78.7993077834764,65.76343176358075,54.772719537891184,53.917046582989755,48.72448346558795,50.01597040555306,54.57043858043359,50.05166664191185,49.686888441585594,52.05435037378643,26.57101400091793,39.145014045741576,46.71278795955445,47.23192624354016,59.67422968203081
94.37153836043821,79.13350042841948,52.22782244567461,49.697728622426375,63.15868617008312,77.59724440625656,83.51497201883868,94.8862675129178,96.06464892818714,99.62607499811656,96.52283559565177,79.7656465531605,63.8288257824106,54.931506991429075,54.29893383764677,52.25609263124368,45.85487702627526,47.04392692677397,52.64881585928016,53.186365419956516,49.046048446885685,17.33062819996887,34.94172716493991,43.14790623877474,43.80975536613671,60.99978146394423
82.18596567108077,60.88330674708667,66.9240249992219,68.24855570958705,82.6084168556708,92.69192048190959,99.19726864261848,100,99.93635433090277,99.87395282906559,99.97897453365246,81.48864929914417,70.12432765986651,70.48184876733288,70.9059238486402,65.47832316387792,64.92527879823356,52.89595125860481,51.552200827190696,51.88118656336119,54.31227086574243,39.412240343609184,33.698730824217655,39.44658474191608,40.172934854033244,57.33836651971129
