V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
45.09894870018409,31.304016078325795,22.138003067153964,20.640085023308803,18.753213325608073,22.651054444635438,26.24420506905471,34.25397214625019,28.503713024136687,13.164253282333272,9.026546782503836,12.618070537490105,20.47785099433224,23.241657549395782,32.960629848472976,40.834983808438736,40.876383627858296,34.29492272216759,17.842333762646117,19.068072602655782,21.664035792677776,20.518011316541077,16.920249783844373,13.827268592144682,10.975644446775444,4.965396158043397,3.9100582375997193,2.2739862173676,3.586581897909033,2.5498256490928477,0.21683306290039558,0,0,0,0
50.25245381752584,57.288370985525106,54.64080146514269,50.059625277239725,34.74481887372759,27,31.80565058832586,43.8751259496149,36.56166528642755,17.38451219121274,14.997316220303219,15.709592596275076,17.40920492806422,16.60088217066248,13.806741866202902,11.791936135690957,12.277590798345544,12.742807746599441,9.527066679964726,7.976668166464462,4.062009281471788,3.109110243367274,0.5657039088057614,0,0,0,0,0,0,0,0,0,0,0,0
47.109375778893536,72.76728874921496,86.94240170491933,83.8778111184439,67.01715415463231,44.03946117968736,40.21394267902234,27.656878374081924,25.677158521826698,17.817373852732814,10.560580869773744,12.699847010849988,18.736529055850802,15.22447829076026,9.651042948522027,0,0.8085019911462833,2.975662103232927,1.716603594167217,1.8339447962371125,2.3592257817468543,1.822166354772595,0,0,0,0,0,0,0,0,0,0,0,0,0
60.409246123655166,64.55123672683793,78.50929205403564,77.87440547938118,73.1468517278998,61.88906235939905,54.67531611654731,29.96870891631283,29.139561525573672,20.795160078443345,4.000000000000001,6.943431892193125,18.396467174485636,22.196058327701444,18.853932362939588,6.461789095829422,5.749307601958586,4.345176186675307,10.770289635019656,13.011985114346903,20.988605708705446,16.811097066934135,0,0,0,0,0,0,0,0,0,0,0,0,0
72.96072019555207,71.36586807811888,63.474225597929824,61.77127150624889,54.51000936883249,54.91697163615753,54.51359013120971,53.2652479304764,52.9155302985472,44.57873384581117,17.646141640961932,16.14382371652799,11.272921819853174,23.390687970485693,20.05915285795711,5.586097249535121,4.468643513371496,4.37792869327595,24.0657919109682,27.09535801777314,40.563682170686334,35.417000341130105,9.383121060898569,0,0,0,0,0,0,0,0,0,0,0,0
97.16915408278082,92.68696507682294,70.26708084051263,66.9694393122294,48.61229970237362,41.39819339967162,43.140868796611734,52.985756721528325,54.431594466270646,61.12168088384704,51.334943670801145,45.97656018838541,19.6280558820041,41.999932898755,42.13234916403872,41.37911996047646,38.974273577294426,22.725900427732554,26.88225128509814,28.202256739174985,35.599067346881974,32.8147463090857,15.179270073046897,0,0,0,0,0,0,0,0,0,0,0,0
99.3857330627445,96.97191054031703,81.8747906122762,79.13918975482102,58.03872875570883,40.676394522573375,41.23102742931939,44.32298756833771,53.07093984000519,64.3563588746289,73.91754061144592,66.71256905248954,22.786050401920534,62.4923631404165,64.2245230398259,76.42046594731936,71.06785653731363,32.59934345198704,30.439064943552797,28.521281060215294,13.449258992183161,11.125974932777376,6.111788339305029,0,0,0,0,0,0,0,0,0,0,0,0
97.32776212069582,97.03389282364175,95.20331168888224,93.35219882327766,75.36048545098566,60.28472528899744,59.31119787573603,51.80251760416574,67.652825048216,67.85529967648598,68.8690467289409,63.762434364704184,21.76571771225174,57.97081965213601,58.97749694554552,69.25226531842935,65.00538438439246,23.496881287806943,15.269670322568862,13.727656297090087,1.83203964645377,7.531352362822538,6.992214254829408,0,0,0,0,0,0,0,0,0,0,0,0
68.82312673157317,69.54294150697504,84.93571148638874,83.72540650427413,72.00551978908044,60.90616593481057,60.469543342972635,57.22411603879408,68.83168988446332,67.941234807669,56.757320913616645,54.647648437459765,28.133715941876897,51.002049610569195,50.86848507723251,49.48111829770857,47.19763036942514,16.06934586122152,7.656616123283052,8.249603504295068,15.481466751345623,9.547942933298497,8.991561990885035,0.5943439897755739,0.5712174030919296,0,0,0,0,0,0,0,0,0,0
24.888428890827505,25.67481418473664,43.162712015116355,42.21686370839767,31.235587418801096,31.293000757714776,31.860313115653977,56.54855013923082,63.65411449617561,62.886465881007084,44.52126622767549,43.81519465486665,29.61760913465319,35.11259498101984,34.90571212448349,35.99999999999999,35.83667375434031,30.543491270370627,9.656716600831636,10.1729132023575,29.619926424237406,7.571351062716547,7.486762330727207,3.9517575162646956,3.9052705534604666,0,0,0,0,0,0,0,0,0,0
