V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
60.581917577088035,63.41923106506637,67.01485645469711,67.60308173183766,68.30323082016851,68.34885707738417,66.38882984870176,63.839975325675795,62.14512990843784,60.11723709209119,53.34933429236333,42.02622962539019,37.77506827994111,41.2022936727834,46.455716569393296,42.907356012161756,38.26478065771409,28.58583250923573,36.13751540413851,61.00000000000001,67.20249678665202,74.98133632195811,74.36872234675738,64.07057699590915,52.0031797180942,52.65295476453008,53.70016354727743,54.225376915128926,55.071652478409206,57.30147670411078,60.80072087690825,61.786362974304616,58.58887511446116,54.46034014095539,55.07209293194515,53.942436130838196
52.43220081550406,53.01582834782242,56.644100533003694,58.88417074653286,61.09534808902847,61.97609681180484,64.9618400652621,67.37313148378925,63.370490905546106,59.19496876493899,55.68220211485061,51.918949106358674,45.417540804467606,38.36968033905866,38.33633282070704,41.9663283125509,45.66812417687076,41.67470925003741,48.81839014379299,61,68.72170842491452,76.95383777085294,75.05027442508377,72.58347679401285,70.49845674822342,66.18100399284431,63.20625605708647,60.46867911849213,57.59265050555168,57.81939920014398,58.66415060360427,59.27094725762601,58.80094671913695,58.21070505187952,55.76671074707684,52.57636463029594
40.342757234540215,32.11401834784753,32.25812990739229,37.82097879032879,42.82671413409874,45.61672546638308,51.16056335329797,53.9835721261486,48.73323180064105,43.916080148256675,42.381542573717695,40.914334022424086,42.05678323727149,43.4896670061089,43.89672964756049,54.888932236315966,64.85506608944885,66.04447674180793,67.56652506240562,67.96550681002019,74.20438515441053,79.91750486430179,74.77557398788133,70.1501143382665,66.16559498904705,62.35317672048339,62.16757900595512,62.83633413053372,63.36249026656909,60.99792283401461,60.298229624225755,61.58034023124698,56.69466618740945,52.29816874669298,49.702926780022516,47.292371854954766
41.85030530988087,42.247879221065176,42.183752143375656,43.9430800914204,45.390816478318676,41.14460573862768,35.66346309736084,34,34.56850064488659,35,38.15416418424924,40.487467320915016,42.2910266808279,42.49987201745776,41.62227955985318,51.53288800184829,59.361244270831406,66.05140560035062,74.37794311797992,76.91589001239264,75.29685702648635,74.19149282011702,67.00972464519857,61.49008907130019,63.39792947860866,61.6557611287541,59.26461331769628,62.443555671365885,64.88933430149515,58.62814833538239,62.28013319834909,68.84560497523282,60.70998929163883,54.33326790075655,49.19671321701408,45.1890356263122
51.44208806871009,51.35203547886819,46.945193285987656,41.5898723811497,38.25195240416935,37.895028670503024,36.083154632367524,34.903869979089556,35.723468621592886,36.19457083557772,42.26728837038452,46.23046990653512,42.392028298986446,36.73025507108115,34.513541278851,34.26313384167108,34.12089068005801,55.139710684186014,69.01389215714754,74.47781349221998,74.39434885835583,72.07266477779606,63.099553158979774,57.2354815888662,54.086709424494515,51.29183848301955,50.83357282730124,57.77863481188639,62.34523880704008,66.19250420060385,69.92834475054303,72.38360857939304,65.37366118531796,59.97343129632076,51.959284447080506,46.613106940629145
62.27095492662295,63.45760713959197,62.376470529433135,49.93373379309783,43.32723085956896,42.68996238273469,42.25853784082716,42.12206695511684,45.58067884386719,47.47562810567126,48.11880211347126,48.565586657906934,42.54834825256778,44.08668306071473,46.575629962517176,42.41990101238108,40.141565841781734,49.71476436251544,55.096392980493214,68.02744721350825,68.71769774269566,65.28524394656183,53.26555015320997,46.69614908725901,47.12744297562222,49.63773806601872,50.90296620560399,60.88113221447285,66.40253333092913,71.55714294851268,74.4323126774683,74.13948940098244,68.8921120992031,65.94696177489345,66.28848589679176,66.25142574031071
55.087673474680074,51.30007854752133,48.63618292087873,37.97297144341342,33.2617701692954,39.2950551167,42.127312435587015,47.54144248243013,50.99698653812251,51.54648077257947,46.108356788148484,43.543850543978024,43.57005258817853,55.41817920715891,60.77076669162087,52.92933096007682,49.16966202936264,55.863653991500485,58.954787667573314,73.2886711573355,70.3334051659027,65.95483429101239,51.00929866853231,60.70674208873183,74.45142258866115,72.30028632694918,69.86958752028555,72.67802385624269,74.00874485708552,72.88830051429676,72.43900359310271,71.21963304822987,68.17740808575994,67,66.96978560213056,67.01133909872851
34.84215636426339,39.49066962141436,40.2808716756782,31.64922281102152,28.856777816592363,29.73735640669332,30.84505133639501,43.60126601860587,47.782312530769346,47.51769345621518,50.53433944190947,51.572045265854534,53.16257018179465,55.933324854538995,54.052394935574526,60.89088770165845,63.93796985246989,52.38878476722574,48.17292858789145,42.35312113389674,48.55202825419008,51.74373165265814,67.2699314647237,74.12168740042179,75.84936066970938,72.55861534359865,71.10586245980464,71.3707156530415,71.51328111816031,78.70131506285215,81.34178235009081,79.77840574742005,72.17652155868429,69.44701291657225,71.00744912619686,71.55325255507115
47.278885000697116,49.13472828078657,31.697108038543973,29.523301396634146,30.220777178275114,37.39281661521876,46.15205435579842,44.184440170361874,49.983156898195546,52.18139187225392,57.85353413203112,59.58601982487531,52.0415161390912,49.81774862265026,52.949307431551674,54.74163131777712,54.99752615201045,54.971062017481486,54.859031860479455,53.821145379688275,54.484655022887,54.78400664477516,60.93981562621182,62.99492764668196,68.08439518118298,69.31537237729586,65.14946332640767,61.29404716230848,60.59280192575388,70.51217788725239,73.70675356240253,75.47801264844546,73.9570267834784,73.24503960854855,72.44141708053012,72.21108842087432
38.77748065169335,41.96466727802658,35.936315965134746,42.61263982308668,44.403125410499776,54.45184775370531,56.776844746436794,53.386172015591825,44.64334482946324,42.845120888667424,51.035300513614274,52.94528036226153,46.72026098354719,45.19218454076899,48.27729204454745,53.120946267420166,54.00194436999594,57.997693392608795,58.90177736808959,61.938094482708216,59.54181867602582,58.76634242050321,51.6257342815436,50.052325160987586,43.420259126996086,42.103522383959294,37.624093642417904,45.48942881232069,47.782904963767265,63.80249797193831,67.79785799056269,70.91769370063707,68.31190817545732,67.5452079651279,67.94367311976364,68.07749231548772
