V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
68.18153933725097,69.35444621732812,72.36160004361122,71.51850589984716,69.36030375939308,70.44262319336775,71.86814878159362,68.42753251155783,68.81968299512282,69.8210695926194,58.79285529164357,30.642797256554246,30.924741659619414,30.948708072480343,29.17827876820688,33.780098376006364,45.49816243996691,39.06870593048621,22.712670946432972,20.322450388355417,14.247742864866098,13.12823467925642,14.43407550814085,24.964236328083068,27.681864231007104,34.571801298907666,35.86615765738662,39.14467019965176,37.2424956465033,33.964691523911895,37.85327253134911,41.45937884455024,50.574201446149715,50.025179930524885,48.6372589165384,44.489476037856576,34.02969804642897
70.38955511600783,70.9813153209351,72.49622181524411,71.76301313602387,69.88725881378488,70.48225153860636,70.53033860804723,66.77765114190532,65.15146805001089,61.00366087780481,51.09718360482327,25.834272502399777,26.116238570662574,29.870596651399453,37.603961137584314,42.775844596486806,55.942173013692226,50.813986416147635,37.76862586321108,35.27694933677228,28.942291867314214,27.623630139827203,25.43619120185342,28.388555975030243,30.493131641493374,35.83402290969692,36.274392000950456,37.39052792338564,35.95872611950575,30.430902176570292,25.608057150655693,29.065159017486586,37.81889730748567,37.31298508232337,36.04152637957635,35.052262661778016,32.55907621039604
70.22947212394666,68.88661750070625,65.45992992458251,64.78870174424269,63.075992557990176,64.39821395692546,67.50914682059619,66.84639673539604,61.77365334020068,48.84681691147224,41.08395285773413,21.310007149806854,21.917352917844195,29.19130178551507,43.774051165175436,47.527668497559304,57.07928265694058,55.732031221154955,52.30484095497748,45.706163802216956,28.926662092586625,27.993286916802752,25.92407172600574,26.69441098311238,27.346547008152932,29.003217466297997,27.350499462255762,23.154986730338386,25.15428851723,24.120398391495677,8.613381483589276,10.461763505490486,15.154903630994149,18.180055251038702,25.85207677272407,30.948009025883422,43.865990923309454
68.23805417645787,66.65353622298737,62.619273497760815,60.48500551052963,55.05336375671642,56.946240053329966,62.78168755288709,65.38024342385651,58.908176700863336,42.43875955193322,35.15526922790967,16.620006295002582,16.24782175578005,19.70848574001469,30.921821070437076,35.719035033723024,47.922360220053164,46.98618240463639,44.604524692201174,36.967125183944795,17.542103663270737,15.994950738487752,12.681975461400972,14.260601472049931,13.909514353621732,13.018385182854791,12.317169115616359,10.53642438006535,11.234872748353677,9.338696057804984,0,3.9400290706146537,13.954585101122793,19.80163552289929,34.666416572609634,40.61017228218278,55.71287901025578
68.88341018638413,67.25750616884206,63.12930691219904,59.317199706306596,49.63353736710204,53.40808693547696,63.84722005670017,66,55.76067411756057,29.73862457691638,24.163002243288854,9.988754098400475,8.226987611885004,6.389922980385926,13.112497625454948,17.486912754173545,28.61095860928745,25.860626488630075,18.864391417962082,14.774844380137074,4.370902034982435,3.8422703676120715,1.7929034870154374,0,0,0,0,0,0,0,0,1.5826012494319965,5.612526004914369,13.00683794948029,31.844110162244156,36.9923248754912,50.115520256250335
70.51043474179563,67.26601989901172,59.04568121062631,57.1986897476829,52.512284323019806,55.162853299582395,62.522761758805395,64.14169058122175,50.58320899923015,16.170216060207775,11.60202680801751,0,0,0,0,2.3073149929808907,8.17347730196813,7.108966445676593,4.401126325933411,3.159494490549709,0,0,0,0,0,0,0,0,0,0,0,0,0,3.533565546228798,12.553298791847864,18.36528125437954,33.21360694768912
66.52759702568177,62.081317392037846,50.839271814987875,50.80946921526283,50.73527673271649,53.35832860052973,60.491082436678255,61.734742682665846,48.507095546083164,14.977394787407203,11.676095661397584,3.304094866358879,2.370091833500295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7742574766488097,6.31685361714206
62.180948378260545,60.58146978848843,56.54494767394454,56.07986610313129,54.90678372203431,55.21735002165449,57.06120489242208,59.732271443827074,52.828094934316034,35.347641147111595,32.92271859358783,26.77873227570644,24.334453888585,18.54771461604207,19.58708335783708,18.049406005677888,14.144912897945607,12.711729969509069,9.067169137548278,7.942320392384501,5.077993752618813,6.1005003477198,10.137119045858894,13.786833887505917,13.584379715504927,13.064920162880087,12.863005561966366,12.343627328130731,11.427795970304567,8.978252003738348,8.719318818109222,8.41569038016885,7.633800747254926,7.840242632919281,8.366343715846908,10.205292014609764,14.924992638232407
60.79760028460278,60.854706752264,61,60.1036084589978,57.84565370452989,55.437129688908044,50.47198832397823,53.282418576370965,53.16555255249244,52.86920548820736,54.32176009181753,57.99999999999999,57.05524853699543,55.385618288068756,57.22590186882843,52.48208305402227,40.43359940290553,36.78591916052396,27.508775794406695,26.024236221888078,22.243743144285247,24.15239811090767,33.36405041318151,44.453381415360916,43.99255191871994,42.81386011514435,42.656219341198124,42.25142537522828,39.52518683733528,32.15604505654403,31.180294061758374,30.542681130976185,28.902929439626842,28.962417224343653,29.11088475934983,33.646110420799914,45.31680721857681
64.00000000000001,62.63962827528429,59.22508205207934,57.94071336101484,54.70953523662715,53.16932654188808,49.75820034208586,50.93649812602301,51.63343616961812,53.39331214308356,53.79568378106511,54.811741319740975,57.12971925934794,61.697524384199404,58.396134918054244,53.34562049857394,40.52123154766301,38.51608406582048,33.4164258814064,34.227007337104205,36.291732915609515,37.171571248810714,42.986973319131984,52.103457755101516,53.116381717037385,55.70866827194036,56.66826446590418,59.126805234990606,57.136325394426564,49.57990437142986,43.290550785611146,42.215843192318346,39.45066038663874,39.10707016790269,38.22413152058839,40.46475491819336,46.246567594853104
