V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.5129222370555524,0.5105639871204655,0.006423961036881018,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.9878536910375153,1.9999999999999998,0.011512167466954963,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0017262137743939492,2,2.0006272622086843,2.495346451871745,0.7344794889549967,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.006284235484175793,0.8009947099112162,2.2584833467400944,2.3134037357805055,9.46374732252463,4.915644129205841,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03282364532234229,2.2121288309277163,2.225945480690194,2.29681573431463,6.070915121698706,9.867323695680982,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.14052171810765876,6.127134084374263,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.022289386275797855,0.8983816870062832,5.770471440085708,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.18305687939129056,5.227231191158844,11.326162928273497,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.43532548834705187,9.936676330232544,7.9694977017589785,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.2653981787643567,5.007107350201568,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.029427662399019512,0.4723495322258013,0,0,0,0,0,0,0,0,0,0,0,0
1.6643494494881172,0,0,0,0,0,0,0,0,0.36032171723784573,5.275669203669221,1.8373753844620677,0,0,0,0,0,0,0,0,0,0,0
5.844873417992861,0,0,0,0,0,0,0,0,1.2949771799315661,17.297525414039548,7.652781687623912,0,0,0,0,0,0,0,0,0,0,0
5.903498470118822,0,0,0,0,0,0,0,0,1.5327807065948096,18.60556672013494,7.3885437583084315,0,0,0,0,0,0,0,0,0,0,0
4.569776068241634,0,0,0,0,0,0,0,0,0.3850842378461633,4.442749768428982,3.45424616976305,0,0,0,0,0,0,0,0,0,0,0
4.533813932802992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.262939431629752,1.5626749046220398,0,0,0,0,0,0.10485775601127378,1.0282110092455305,0.9087008332035232,0,0,0,0,0,0,0,0,0,0,0,0,0
10.326228777980653,6.3863779605609,0,0,0,0,0.11412527224327663,2.202547282758964,11.697687886008612,10.59060376814417,2.208844060011025,0,0,0,0,0,0,0,0,0,0,0,0
