V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
42.29504181006389,28.575883967185153,16.719793190816226,17.221607157529686,19.69178589061143,16.48561491074013,15.000000000000002,14.716405285539707,13.143387233111907,14.638747301105438,18.43989401935447,19.389856841020485,23.820969170062725,14.466931185058257,8.242692823504115,8.689195173608214,12.243222656150824,19.20433376009173,19.197526709528542,21.29352102640122,34.056516452091884,31.32943637255388,30.89895333794143,29.03703519920888,27.35989343233965,17.163075774981202,14.762238215495758,0.9877065405353126,7.414228000522847
36.42262911221776,39.23896404354966,27.041567295816947,27.35480647516661,27.12089559881623,15.119819226587753,17.211892346776047,17.027165064986132,16.295362141902874,19.622465957289354,17,17.655152149372938,21.738358940659108,19.09758885336407,13.111184502078485,12.18600178358092,7.250177639393235,16.620624302769688,17.04392004501632,19.72405750594503,16.979939651141855,12.167361569433158,12.665330490585507,16.969336083412458,18.892663034234403,14.496854627246726,13.595878353297945,7.869359727151992,9.846528708699214
37.00963793544862,33.69054381510306,31.347652267262795,33.912877201831414,31.73004509835994,14.571935358826808,18.734758546200336,18.88668531307379,20.043173374939546,20.170166616699717,17.754938288082204,18.5394898670741,23.9653008641547,20.73404324339105,14.775255822442041,13.712654977110775,6.34388690360411,10.465909204978507,11.207422176075823,16.949381002507867,16.94866131790162,19.544859904248263,19.74092549798472,21.004730534293007,22.493719067756466,18.991037187508706,18.733293571238562,16.40328600150628,14.808415530804384
43.74672566348745,31.14475611984528,12.055280761372176,14.201897215579084,14.28840305169079,16.41070989000036,18.267780182236102,18.80252901307249,23.845046407126937,28.020681607704788,20.257196585670556,21.02892540676776,27.375251051999975,26.64473254277171,14.227284306289958,12.84203979779891,1.372014476049653,1.907606335254606,2.605761134955905,9.260054436988653,13.341831123672147,16.33978810041534,16.560784083289022,19.020458010358503,21.022011958849372,16.68281021602085,17.32388849823751,24.577641818198995,36.95457215173903
59.02160206908231,41.64792474469706,13.697277760500448,24.580586027552403,23.880596379581934,16.58703799558921,19.459362527271303,19.911927138069604,25.57181593487344,39.26902897232019,30.748174930175708,31.70900522937887,39.47413065438114,32.25829580687831,24.782460350608922,23.22030005474871,8.026860751380863,9.540043884440351,3.3013319732578688,5.535862428423097,17.40053534748099,46.43635968371892,46.918528184965396,50.72907152584888,59.530686784875904,58.99128782873936,59.07788908818949,58.37462441778597,66.95650010475518
60.23480886508845,48.63521100582673,24.28821753032793,36.98470045108467,35.31323693297022,17.60348223852117,19.27285711622023,19.928745681350147,29.0263085577613,50.71166362655993,45.95712851923508,45.67254903985634,41.84315585225,41.80511998706846,27.232364040700467,25.780684012290816,10.576500113176284,16.55604316515061,12.668980803285233,12.58537909311215,12.711229790477427,31.501454451300898,34.12083760776702,65.37213842591592,68.13327145380269,69.64842759751392,69.00072943586407,62.47590233536985,73.72130759909489
44.30230701922922,41.984366835541834,31.1715618239192,34.03306334678019,32.947977475717394,19.79968202944883,15.376976608803803,15.916431571196409,23.371675056727153,29.017375941995358,21.698298089891683,21.560889135351356,23.43489392123331,39.25390262639359,30.825481768033423,29.062134816494975,6.420811690757252,10.652784440820687,16.571097702093443,16.0566116758346,8.928078748955079,5.174555426362115,7.86408903124268,46.69671675861859,67.68443984249642,63.426622105736314,62.87810546881829,57.07212360398189,71.61379489976039
20.299693534571077,23.96959644230486,18.466530162127082,21.394626981689814,21.25305805550937,20.0639695552643,16.88826658788432,16.983499857189916,17.562849564961518,10.07149501726032,11.999999999999998,12.620398594456113,22.449042549225933,28.727691745847693,25.899544621937345,24.916245225432853,10.82487322757772,17.454954372382723,19.349026137507245,19.967522823007453,28.246799931380124,6.38750372320064,7.124169879407749,20.17059795423179,51.904851450646646,41.52172876938551,40.472120025762436,26.850090487085197,55.15862308142294
14.3579458338878,19.17693623463985,15.653569781748244,18.40897506203132,18.31453474072115,16.661277091804976,20.878115160044416,20.8084199545293,19.034910804932842,16.21586803428626,14.958817382784437,16.946824847985422,54.24548729704075,59.00349420682443,55.160724276253,54.21211238483189,33.62446088791114,64.96989761269536,65.26718740526083,64.51437808192274,43.42942520890736,38.24410377491819,38.07377054198854,31.69920770274247,51.55451162534187,54.148382357718134,53.13993473806867,30.083110730212713,37.616595001405535
16.827735772950867,26.64273300803917,20.451282817697166,19.701950368423514,19.569373766441004,16.68436013017381,22.71699110733066,22.670024864500874,21.454122632919155,21.36289577592413,18.948663861641975,20.851795848766294,67.13526191948456,70.64680311419961,68.02991433051172,67.3187117734961,49.41088445261928,66.72271289311266,74.88828416564387,74.84316052064068,74.29046194624897,72.18078576855729,71.57063573055709,49.742617240705975,35.58281868415313,51.48761122110533,51.20477859004735,44.048549725790785,35.30246836591054
