V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
14.045761253376538,0,0,0,0,0,0,2.6393372733617215,6.908763515444992,4.536834969374955,0.8514865844732855,0,0,0,0,0,0,0,0,0,0
25.633664985055358,0,0,0,0,0,3.5322326928146386,8.31788389708585,4.163849328456177,0.8661007073803073,0.24158762652209229,0.42506843586284443,0,0,0,0,0,0,0,0,0
23.166978033943202,0,0,0,0,1.8483435758357525,7.078961136061515,8.702631666319272,3.607330834647309,0,0.12010823607918397,0.21199272098630148,0,0,0,0,0,0,0,0,0
7.791648468729648,0,0,0,0,2.3739170654146053,5.553547431627068,3.0718382061734335,1.5482656844824896,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.740018629454573,1.488213575464797,0.22492933174982813,0,0,0,0,0,0,0.47685579453697924,9.054709034998153,23.335935456599344,15.012277598248232,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21523940946404072,4.489148907498098,18.571783024875778,20.767580256632357,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20821803234874564,3.5850476739651485,6.153550340225973,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.7063702801916714,8.197364822824484,3.818905635819313,0,0,0,0,0,0,0.6145763807270408,1.5044216191906998,0,0,0,0
0,0,0,0,0,0,1.336104073338577,4.0517519065015115,1.8597383572254635,0,0,0,0,0,0,5.091762997283228,12.768418534623585,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.974455849705441,7.554259226148169,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40373059117867655,1.0447229376419018,0,0,0,0
