V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.339198615440723,12.329589199965309,13.109652355440712,4.858875631765439
0,0,2.215833951526158,9.25995413993617,13.625589231365943,6.316097727158699,0,0,0,0,0,0,0,0,0,5.649514648323053,20.916281087329175,32.86256794219542,33.993647633094916,23.628357203045972
0,0,4.498494093100134,23.867869567489258,38.48131597328227,22.683884996050615,3.8601603884814413,0,0,0,0,0,0,0,0,16.753784042976513,35.70890381255901,39.3037096281966,40.44245502241878,41.72863063929159
0,0,0.8350704611696953,11.655230564674259,23.320101635264397,19.867969554702743,7.0112713623681655,0,0,0,0,0,0,0,0,18.45036340516894,35.02606428640284,34.13832744586185,35.83438217382356,37.25604651590583
0,0,1.6650389116459703,1.6434873465112372,0,0,0,0,0,0,0,0,0,0,0,8.190079338949076,15.855118417891767,15.064781586237272,15.8271784448857,15.092832032687713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848129407813781,10.748143596916087,10.74093331653084,10.392381408424772,10.696193389058656
0,0,0,3.4210283751204176,3.919783828107847,0,0,0,0,0,0,0,0,0,0,13.443939592473413,27.88560917329869,26.307218598240784,25.398660096057707,24.69405445970207
0,0,0,10.006826705403656,11.606681558492308,0,0,0,0,0,0,0,0,0,0,15.268660609982199,29.813541498652853,26.638704851457923,26.066827126004597,25.684271558970682
0,0,0,6.762229774120916,10.139430479924805,2.563495704604223,0,0,0,0,0,0,0,0,0,10.49100614480425,22.48002557561729,17.61748295556391,12.338340487056584,17.096671729033954
0,0,0,0,3.7325786387831403,4.491717227081075,0,0,0,0,0,0,0,0,0,3.5832184922903725,9.593266882678227,5.891250732731145,0,4.58287966381464
0,0,0,0,0,0,0,0,0,0,2.8555681942063633,6.237111640313626,3.3347526997468937,0,0,0,0,0,0,0
0,0,0,4.275356172809374,11.303028845074433,12.368388323656806,6.577957783489323,0,0,0,4.053852186520969,15.881604178765894,20.93017726529846,17.318431343334694,16.15675140680787,12.85493938803176,12.040949091172713,13.210922982855571,10.634911726250104,4.093512575987198
