V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
14.541062700249427,2.190877875387126,0,0,0,0.6202505202724654,4.484404186218861,2.349047979005708,0.31287472259359783,0,1.4263130185176913,18.765968857269993,30.467287047471295,34.22611623357653,28.757810120509305,20.42307421916113,35.89437480030745,35.89088209125775,23.605140465503155
18.455878863132554,2.736899993704523,0,0,0,0,1.746311843546244,7.048372041887989,3.862887575358756,0.7339476072557475,5.807601068737299,24.202200241999265,36.593395654669756,28.326114320083086,29.458184616134062,32.7664716555521,33.50505432187509,28.30291998745296,25.25857735764601
13.873657930550772,2.055888907600616,0,0,0,0.7903047037056304,8.874275361652277,9.403318976607235,9.114580210871706,4.292638449967207,21.276593846169654,24.186436741127416,29.357875314688602,22.165740922838275,13.154666384074329,13.316612556317832,24.448473233288134,34.09437901264751,37.732414926483195
2.430037988909489,0,0,1.0100517788198646,2.8417300256610214,7.455418728604329,15.782120926055565,5.456416908106316,0.5048333321852434,6.530678405605677,14.421132193122624,13.480950781522363,14.75153271383459,11.721712458062397,2.123303281792531,1.1489263037312614,10.256758594710453,24.705213225094276,29.318530702606406
0.49778851426586196,0,0,3.2694232394254334,14.202827223604721,22.402772311174914,21.918164138329576,10.747908695342016,1.5557131144180185,1.2236265898784995,4.257117869997858,3.5021644210524987,4.346333587194394,5.811026940384285,4.690862770103741,5.676323496555355,13.101541918494542,14.935858896473476,27.085787817474852
3.807279606509711,0.4117430877694264,0,0.611004411760883,21.58475087964727,28.288037138537725,20.79801615628352,5.977643659081602,0.5600271784565746,4.647659390953517,19.91257582954098,15.54355006963944,18.392881975636776,21.319077851524646,20.30739536912744,10.090849481652008,7.5504407612693205,13.208384855105532,19.038209348328117
7.746144370296408,3.284775622757504,0.8381612100889184,0.092767970457224,18.797032723845355,26.456498173779437,19.520259279969366,10.59068276302266,7.016283579996056,20.328935322559317,31.00737737721267,20.593279150960782,20.784633982993522,21.095339236253327,24.235669429366187,15.525722392132696,8.0069441551823,5.919675921746489,6.172676431583428
4.846397187744877,10.320057583992657,6.4505177167923975,1.1806470868577505,14.30452836785059,20.875648842715663,19.81213911993607,3.5785189882466244,19.72029550822927,24.646190610200215,30.019672049852442,24.14308728144198,22.49461811012244,22.304750523034127,22.657993371852182,16.69869979708236,13.632409811115277,12.837233849500057,6.293205321232098
8.533418213258106,16.100825327394787,15.657356098603909,4.851004214284475,6.5137399256944875,9.239970836223263,7.204797358377253,1.2236272789276879,11.481929211027408,20.479694707807077,25.170850061469146,22.133058389003025,21.255748111773443,25.924478141953085,24.97411920869764,20.66976113778543,22.55151811501519,19.218912721822598,15.429413851578202
10.62928365694386,15.267549167961134,12.541663369563933,8.50291056894405,3.1388331964337937,3.921681635878815,0.7847977545098876,0,0,9.635391537854387,14.55567015796508,17.981399515189217,21.15674103196895,26.554285315704345,23.474958678797478,21.678382019190835,17.281330790176867,20.117588827593913,14.794955232667247
13.429772001627754,15.932882770814597,5.746171568086417,11.272791363343229,11.305261801086798,12.911036781469187,6.9952218251555776,3.406239696800575,0.7501602782016206,0.04866611871205201,6.00116446478663,6.773771663564476,18.309152178790754,16.974250832405634,15.631795758028353,19.15158782980437,20,20.027045854554846,15.862800610543406
9.539834914242984,10.174232865989694,14.974378793943767,21.230778914684493,19.597742459725474,25.49971704126818,23.393104474633546,12.225909602748226,2.847687579739019,0.23250168559980533,0,0,16.218170418785867,6.870426735343096,1.3666393038501872,15.926947873497062,17.781472883110244,3.3384621097034093,0
6.041556988342684,0.5777310402319435,19.11125879495676,26.180977296531484,22.642169593955813,26.963387234172256,29.431568116487867,13.552480598997686,6.3332052205744125,5.646024158120592,3.239883251645269,0.4967416378742952,10.13096354204244,8.777410847594119,5.225829247108635,13.310707663517702,9.51578553312066,1.772236179107369,0.050638020169899184
7.893617785162307,2.19289336712722,16.330586619903606,25.74765372344701,27.060132864380193,32.33399155301839,33.882405594422146,22.676552143885786,18.857933290346097,21.896356077578645,10.085693397558753,1.3404562689538908,0,6.2684318483781984,8.755621635156619,6.443350909327894,4.409789851892743,3.7474517829495753,2.8556448472388314
0,4.35108732487142,14.365140249217571,16.363698450789585,15.934557886612621,17.753105251928687,18.649511298472436,23.10906876347889,20.928041052358182,19.668740385240202,3.5646132497689718,0,3.576879842578926,14.142609452665413,13.477272775293152,2.8432709362001436,4.242643466915641,10.758418800265074,13.449332248509851
0.6360655637140872,6.507776750940291,11.416636913404709,7.0546540523677255,5.0165654789564,12.397916019134446,2.486652002952912,11.225487887890466,2.4532168993080736,0,0,0,9.668307063218078,16.692998911858783,21.13560704364294,9.51679011220101,7.928541989249088,16.375286985934892,24.23607790384562
1.5722231440862793,0,2.620475904627868,16.858755380913543,18.183796990550135,11.731128731310609,6.06120418146339,5.112415477570036,3.7027213400782037,0.6091056836856484,0,0,0.588181895255474,10.153691649474478,19.573798702638666,21.901798517700847,26.48487823722385,26.872115562029997,29.380274544097364
0,0,9.113129065098432,20.132361704178265,18.44400383984496,16.550301467481276,18.887963746156817,21.798635203206736,14.772630528035318,2.351374877239322,4.904296338957674,6.662416994583524,1.2378626281041767,9.92689495451838,23.116399590562683,29.183999048595403,21.992846638980637,20.59199518784734,23.49992735465816
3.684031935951233,5.398897731251386,12.024995608278978,5.462848928219984,7.685230618657602,14.35141597277238,21.70507225441157,29.327027367200188,19.31513936579035,8.460272033632428,18.89556491727218,22.856705173144483,7.008788698629132,6.466441711542151,18.811365466513468,21.93409571535205,16.678839209642096,6.969885381569032,6.19517897096235
