V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
63.65526286898038,32.186712839913525,19.060159648726895,40.568138628078195,35.51297993702486,28.396269407214092,9.730418448302245,0,0,0.2561284629408911,8.872058466900523,22.909048889531665,14.186435351480181,1.9441588462241146,1.3259657082854082,3.1543472598856823,7.9362351153664505,3.9941683421932703,0,0,0,0,0,0,0,0,0
71.94314438048443,53.01398080007382,42.9777899325064,38.60759690188401,25.14295011083644,16.967956126157667,0,0,0,0,8.13370490433538,27.004342214355972,21.604700388772613,4.069120403407185,2.707663562675281,0,0,0,0,0,0,0,0,0,0,0,0
59.736766449552704,50.11654453726029,48.174878655774926,34.39293204016125,6.548313871699645,4.583059218909228,0,0,0,0,10.79687456081298,36.304788661827544,24.93359655410298,5.433204201989823,4.240903492819198,0.49781349878937053,0,0,0,0,0,0,0,0,0,0,1.066183712345523
42.87842828353584,42.7336105290154,44.79618416288632,24.654048177292694,0,0,0,0,0,0,9.060246237470386,30.40243900399253,16.520574112277448,13.908888303028366,18.062615082735167,8.813989812691243,1.8831065078831994,0,0,0,0,0,0,0,0,0,0.8861283444923951
39.34601275009129,38.57192001276231,40.2387607382196,26.90666293786871,0,0,0,0,0.7617953501268445,3.5517554581775928,4.744571838501645,6.0684148796153075,0.4124660387214034,6.943993496761698,23.702642268168052,20.103903541580305,8.02699967616389,5.565004973646612,5.491046896790406,4.388521948099542,0,0,0,0,0,0,0
31.287381451746057,35.58571779968303,40.80675079769736,32.28287655340337,3.321904372954878,2.897828838172501,0,0,2.1241083511207295,10.479189305895826,8.220613941638016,0,1.2568044938379548,8.92409638695511,19.596942001487513,19.624783410758685,19.712698902786563,20.71320049900694,13.837621022897682,6.649193463896238,0,0.17597010517727035,2.4540684320489485,8.877937429534173,7.316274451526683,0,0
29.08055764314539,32.611071377482304,41.715936732253056,38.03621430056341,20.035777316336418,16.740353668764378,0,0,0,0,0.851727849029836,4.5125619527938055,1.6792466093568326,10.424063413178242,27.043158738603562,27.636895674824864,31.209626585550645,30.305094930073867,17.40262132441685,6.451539193441579,5.549468416996039,1.0145963782469676,6.8822033509832155,10.549167344370288,8.16863192080055,0,0
43.10926322229173,42.6595131978441,39.56592477578732,36.05320961612548,21.282196017014407,21.21319416098455,0,0.6621043283923337,5.291501208276786,6.91785823261419,9.378816990638539,20.29914665722153,10.163955711425242,13.445515900380133,22.676072390298984,23.648095229808305,30.150247408024555,32.1146228639382,25.84530098186282,18.406035716885167,15.877764131384147,0.8865982934314407,5.293936803603702,0.4607556730616672,0,0,0.0727428273870928
43.46470909604034,42.804803886628,36.99773946998442,25.513005743773043,2.082777237206681,16.73089417651699,0,2.266975589182675,21.65808010819775,30.203709337181685,30.561893103051048,32.40034672219107,31.311476126159715,26.463768698974683,24.895436786986554,26.293997913286262,36.94802422917946,38.64029987417704,30.79996834192066,21.20241820901065,19.26741986677898,3.8156099978899323,0,0,0,0,1.6008603897000964
38.16117337276209,37.96968018294374,35.56078901230421,16.42443782508058,0,0,0,1.2597196174356067,17.506391944847415,37.4852940197344,37.6351664402621,38.9560058243461,38.03013952837675,33.37737616292493,32.27801190702423,32.985625568837754,39.843697853245274,37.43057740305923,30.351536136926924,20.396576027617222,19.221113774767822,5.255232404549054,0,0,0,0,2.7405501067503297
