V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
9.85705775013683,10.686316254034951,6.758721508139721,2.0804647035077575,0.20789987878014426,0.1884912633852799,0,0,0,0,0.01843292269054037,0.8824413612450172,0.058264642024047644,2.8378116036823813,4.746008489754708,4.963974618558487,4.958185323085794,4,3.9329571693690166,0.9514475505087348,0.004797003550047063,0.2906037655522399,0.8644616002884729
3.2451794778371545,2.5493437706537545,2.153833933361364,0.22690117987697733,3.3583288052673697e-4,0,0,0,0,0,0,0.09881556223117449,0.9166144983693197,4.8647341176615795,6.896179793666085,6.927209174558934,5.979414257009605,5.988916806414513,3.9752269912753935,0.1587458149569875,0.0056575538428987136,4.885505135367507,6.12617391563187
0,0,0,0,0,0,0,0,0,0,0,0.8813290277222173,2.7917527487997935,4.04199795454043,6.937302346000515,5.113613997266059,5.02123353952536,0.1341379263158872,1.9380385796639248,5.762689766323185,0.40455966219155,2.8911419412284958,18.43575858354718
3.145714998804015,0.1331288781729513,0,0,0,0,0,0,0,0,0,0.09500864300853934,2.8746685771512617,4.8492580426495255,3.2835832476472038,4.92119217907348,0.3125217273118741,0.0011279069034604542,0,0.14966733620630937,6.997901908697258,2.224959501221951,3.2390059334783676
21.621037375177817,9.09210764129747,5.520758922481936,2.5307112177541415,0.15550363017967775,0,0,0,3.192795164907105,0.22525268791573075,0,0,0.2354204544696486,2.0762408335657656,0.285871337183843,0.1798319665004655,0.006776028089890007,0,0.08529774060974107,5.489322729562076,13.128214569188549,2.8321662894998685,6.215849835079969
26.19567188270761,23.158455931946527,24.362466413498115,19.059080159377594,14.636248044409644,5.678580568924621,0.4268990006889614,0,0.5357895330901238,0.045127374657527496,0,0,0,0.1251709456968917,0.009025427302901288,0,0,0,8.153740458545606,0.8377541951757195,4.703754781779524,4.307763772536822,0.6953197484733915
26.39661961656732,25.617704158415634,25.446161923002855,24.636853966191854,27.175382234760022,21.288418886695293,9.576205180730318,8.375841083493668,7.009135432324741,0.74705483845635,0,0,0,0,0,0,7.865824256077318,0.9530268389922093,0.0020592278735437133,3.5974627932152563,7.72642887717597,8.02408851967106,5.317887394295285
29.334630507659224,27.587713525728432,23.7639642134839,22.746162832674052,25.604617951194797,28.46630571212986,28.18897037081683,28.422105477677615,15.135485122683576,1.7020543433982465,0,0,0,0,0,0,0.17189679442720904,1.7403801317643572,0.3395881802775516,4.587514218946942,11.295868887543577,9.081742813614563,6.303335954498952
27.992066938822454,28.635197519588534,25.803105996348222,27.107126697144274,24.039092827805355,26.265933001610446,28.41280844861408,26.51760496768036,23.778626797493942,10.178638274453695,1.194002622024928,0,0,0,0,0,0,8.462135545553357,9.098051467000731,12.99841807371654,15.32408492806707,17.80635430403784,17.630875885696483
28.25181063742631,27.065422245977352,24.23941778618604,23.594736960043758,24.38917575831961,23.092324093703596,26.411750819928276,24.678178461274328,24.14745842180131,12.314712042116431,6.087998514061381,0.9246449916729511,0,0,0,0,0,5.820809783382999,3.65726473008167,3.0735032595981564,6.244733365406439,5.126157084422537,10.043227418038596
