V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
0.39243160774753494,0,0,0,0,0,0,0,1.676366688241541,5.051870538376803,7.619372374657885,7.448846730850962,7.334097393774831,7.344611214423729,7.896966925047133,8.31930931935455,6.974527190171492,6.461684653623649,6.43063755334593,6.447169005264287,15.26881565634298,6.750353789728102,4.537789301604841,4.0835617448291,4.443780522863197
0.5471470194012555,0,0,0,0,0,0,1.5443596267439201,1.4604128007124244,3.602380763413098,5.168795609006682,5.631461744176463,5.670034934301309,5.923051621958858,5.9557397876774205,6.186878011097229,5.71039906932616,6.7517055917202615,7,7,10.103764058050423,6.604263425262724,5.131708509674552,6.044011637064803,5.2279104329136565
0.3258905755526707,0,0,2.397371153680665,4.451364762310785,4.854404297104532,2.922998184433882,1.3871889762708323,2.5569382502791838,1.4279300094332874,1.3428954181322463,1.6557657847779046,1.6796868340280027,1.6386156471132016,1.5975020379611573,1.5563460066076817,6.036136391022435,7.0218891786153534,7,7,4.633389397364154,2.0398438006164445,1.3151424039747037,4.069160558462163,6.799797081183119
0.11361596603815384,0,0,3.0516813001623757,5.245627796753157,5.576468690581709,3.82098019153897,1.1779871999652978,3.8231979970483563,0.936494700859836,0,0,0,0,0,0,1.9389434223271178,2.1298595685440644,2.0121229908722884,1.9542690202724666,1.0327265058044115,0.1600406108436514,0,0.7840313963835462,5.958700592864586
0.33510807171148826,0,1.3681756603677235,2.7352511768403303,3.316631583069329,3.39503470872953,2.1204054350497787,0.675147630312297,1.5338876831902506,0.3899643611207581,0,0,0,0,0,0,0,3.8593463213645607,1.0773679961950393,0,0,0,0,0,1.3080695051734454
0.1985916878967571,0,2.764616747067463,4.04163324105551,3.7317287160347825,3.6040479289000826,2.5410810304526845,1.469042678926023,0.7721188463741436,0.14553348401260677,0,0,0,0,0,0,0,3.2280821837941973,1.502493176999529,0.16527152430500136,0,0,0,0,0
0,0,1.279135195558521,3.3023071128395474,3.5027045579709615,3.3968692597924015,3.093867865722144,3.1811711173158113,1.0693537294526896,0.08810308980057381,0,0,0,0,0,0,0,2.801859631939525,1.1218517980285132,0.06861027192134936,0,0,0,0,0
0,0,0,2.2370551699232775,2.557102999894674,2.3977862747711693,3.299352332826529,4.363597439521838,1.1802097397089868,0,0,0,0,0,0,0,0,3.494900253357224,1.208581447699288,0,0,0,0,0,0
0,0,0,2.6257822694340773,3.7295765189243157,3.8038906517839,4.400059864193137,4.897428351682763,2.257675396427358,0.3405353415978903,0,0,0,0,0,0,0,1.6070084461253749,1.1023938038058048,0.1935879281122056,0,0,0,0.546282988313751,1.862066843294941
0,0,2.0716622474877995,3.6968554256009942,8.1255371066157,9.803041730726546,9.430950805208607,6.658463755037203,3.0212310066743906,2.8367241772314324,5.9681911563667995,6.2114597050682185,5.918653808140544,5.992563726004959,6.066549985073963,7.118988987494336,4.131045648478211,3.010956980978498,2.1080267945643385,0.9990588527454063,0.7235634112058105,0.20794803860021122,0.5296893624662123,1.463908920932332,2.104745485430921
0,0,1.500312258413084,4.67164421096796,9.204365706432302,11.025090067084312,10.900386052921089,8.708631535575451,4.172336893948145,2.0734325517778873,3.3189679530071303,3.371276479891598,3.0896127782079,3.015705462804707,2.941721808839803,4.274786738169559,3.750344668679469,4.283555339249505,1.811083642810525,0.37052883581103857,0.277357419981235,0.08008902695511916,0.1831145333832233,2.0038736230062333,9.12050173711291
0,0,0,3.638776383650634,8.657912462051648,10.47500462886287,10.606699664368216,9.072248305570879,6.381718945078443,1.7048539855868852,0,0,0,0,0,0.44106995874134364,0.8374060988208152,3.73069839706712,1.5524813254425118,0,0,0,1.5252505169539092,4.305032934717999,4.171774408767368
0,0,0,1.1377639272267135,3.593805843308939,6.860745054313432,7.971083845922857,7.977588010353662,5.211758118462633,1.2388992144136721,0,3.9438648911348264,5.893858740074596,5.967760850942106,1.951739716609566,0,1.395833713283514,4.057326519267597,1.6197675976892745,0,0,1.969564941093199,3.9792230142169163,8.025769481998383,6.739195118084297
0,0,0,0,0,1.6108145361492336,2.3707981743997086,3.244494646006318,4.205670852336215,8.208524578162084,11.048271778911937,13.741410588547584,15.319847045580486,15.621662614855182,12.845723653587813,10.636165353991757,7.282219431809755,9.409702362208922,3.8229034168601386,3.2993342335168028,5.03916790519032,4.37097909741371,3.6871246017585344,3.04577341692525,2.0634069797706447
0,0,0,0,0,0,0,0.25287553336371177,3.638097208520921,11.476382924385645,15.614496014587717,16.065494688548725,16.26664376834272,16.35500736903472,15.892335315419178,14.785243003030363,12.236190266386075,13.456831024718614,6.526495097783118,7.1353671425143945,9.875843973441278,4.191741619848824,0.8864864404022188,0.27064042845800557,0
0,0,0,0,0,0,0,2.7322642355393434,4.364327723049905,8.513578139421316,10.648242067677835,10.90311102270039,11.502871703908822,11.698348861302565,12.934360862620483,12.148441201554402,12.367000762884869,8.540512970865278,3.60344613977502,8.726480872707615,11.98002697037853,9.815060632019417,5.5520293765027775,7.484427277397279,9.289364864186275
0.41249738968470734,0,0,0,0,0,0,2.4691482082761764,3.192307440673518,4.304604350997364,4.963099894448746,5.007836421496997,6.52930148468087,7.362350114051278,7.1186840475815085,6.73249240754439,6.317665773066543,3.538892654508368,1.128151284508418,2.57414146688109,3.947373153657481,4.020607986678674,3.2273105036887952,3.1342410285718816,3.556914532792071
0.34547069751342724,0,0,0,0,0,0,0.47815516968688,0.7649396230176,2.5077505609738706,3.6338906286679578,4.8187212178558525,3.462480256224822,2.049030666179544,1.5931390198729376,1.4984158543664807,1.6143022912771494,1.4292149258605833,0.5087273018358923,0.4307572569672988,0.4532251624057399,0.2755206320982269,0.42959974860198846,0.20338315730473852,0.15213065126981665
0,0,0,0,0,0,0,0,0,0.8976575024279504,1.4681036548907895,2.078527557957527,0.9886961087475536,0,0,0.4018852317296952,0.8716124891969077,0.5887183819640696,0.12190969154375135,0.17432866736128594,0.11539806628040783,0,0,0,0
