V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
92.49409596194614,76.6806477955901,70.11505189198041,17.6616759595039,15.24976176686988,14.645911168745776,10.206186441834282,12.706988389269567,31.976407099559538,32.57076212111536,37.33473408218108,32.83537840628072,16.778734772773443,15.456761232009162,15.72527104194413,17.838468988872783,18.894944729415677,26.908235486287573,25.156855033924288,11.433433222505911,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,61.73713411747068
91.53471279490321,76.24111159880005,73.21540713616808,34.01893431501763,13.8302131121031,13.757492281664693,11.806589853804963,12.754941643136839,23.457872387198783,23.24087201269994,20.784806600710912,14.000000000000002,13.97923930044083,13.732922163379554,14.075745254757852,18.14424515588863,18.367915025876425,19.69536657056487,19.494562923096026,16.598239859483584,6.657594731426948,6.3800400241654085,1.406994074166825,1.4925924372878219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.98496463415604
65.83920063375493,82.37994840288738,81.68148439795192,74.68366986280824,23.249382599886246,22.950605500137083,14.408674051415213,14.471936310914643,16.48964921190725,16.29661070937236,13.471600783083042,13.51239022816583,13.516693179201921,14.050145815395139,14.442721880081649,21.78052476030354,21.382937039131814,15.914903744980833,14.966811112360707,33.484927859156436,29.52173734110523,28.50716840179695,3.305592376823439,3.2724795546684917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.532171222119345,76.37150729492981,76.62140378908285,76.48213039805611,33.87046868847866,34.012886171039334,10.459439999534531,10.388491127871223,11.000000000000002,11.024288394211762,14.525040895499643,12.47852880629841,12.546281229830367,18.54797141421149,18.564324556448906,14.321076734749871,14.43095594605858,14.275805928813854,10.701997847089583,45.60664177828557,56.44721528646857,56.1229196990302,12.622437351711737,12.975269667768906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.41299260822925,56.0080436855533,74.85308123171819,75.19679152126747,54.60897420923555,53.78311658818252,6.609276108498118,5.184129198198476,10.628400204942043,10.783975686984215,10.090508557583894,13.200669859701208,13.267743971256156,22.237822062051215,22.47433879462562,22.72050456591897,22.718393812449953,24.05416672431191,26.63066527757325,35.437451426037626,65.18456715067774,65.75512139017377,39.71726445871306,39.25607178674187,0.9067986297560999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.32057661879328,32.00179948291236,46.99634424804303,47.97759357474285,39.596469910276824,39,12.9577522475596,11.1568970788176,8.191235481586917,7.885151064700241,0.5062740627210818,9.428312482210172,10.041820712800256,20.764548508017683,21.516578691312706,21.719913610916485,21.722935806564404,18.905170812248887,23.610151177164656,23.86301674407261,44.420256341441615,45.54491847125372,53.47903859323442,54.087134643248326,12.175178007149253,25.98094203407836,1.5867408478852865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57.13775036681344,50.43593831991039,38.32209511953566,37,40.94997980126309,41.54459999894267,18.955378094824173,16.376555315513627,3.6218358427780597,0.23097079878632157,0,10.55603926546637,11.935093771210276,23.45260289370434,24.77623777300284,20.907442729171215,20.454955271964867,20.71422807375593,18.37579938672922,18.09777884487928,27.717177872914693,28.72163879100679,51.61995938758262,53.90753024586113,35.858560603737914,34.14762207870016,3.2743514066552786,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53.25421162415074,55.34983234037914,39.39213357506794,36.707008460500155,51.58956042729781,54,26.59424453850717,22.409743204270036,17.597568313275413,9.33093838674251,8.470061712616479,33.20222760813937,37.44903520830688,33.34580009154632,32.741280581026274,21.77082666266398,20.07192279709786,15.92919821930839,14.414864449425668,14.222814324646885,20.974375545665367,21.9043917329195,34.80598410583432,36.65717938810728,44.714973893753836,39.81818096042727,12.649977920894827,1.1744340286208843,0,0,0,0,0,NA,NA,NA,NA,NA
70.4965973261778,67.95667971150439,41.484313394239535,35.99371327090864,51.60561503725286,54.96338947537492,48.19897628726841,47.01763099905816,48.165899753406464,46.58240486374096,46.42357975315564,60.845518724305904,63.57781809486973,47.58029348100423,44.42533187428158,25.651838367075346,21.682804004004353,16.512691920854543,13.737043670905255,13.499860057630373,15.352565232939,15.79453097889309,32.51716179718629,36.21084818231911,43.2952601959655,33.283983509487626,31.155143708391087,22.378490172559506,21.095857585683255,11.662179506728847,9.89241548934044,1.6923975044709292,0,0,NA,NA,NA,NA
75.2983130350144,71.2376952964558,52.03132122783798,47.222053939734735,59.460334339808895,62.808497080307646,69.43473464334622,71.22264154990516,78.6064774752436,74.99536685575727,73.63475058533064,55.54235349598257,50.97737835110592,52.75265301471724,53.07899228786166,24.888435429992786,17.482204272287955,15.994466982293353,20.907372093692445,22.287112561821413,21.826068097797066,21.69403974078743,41.95713570676051,46.930013459986284,50.64522365187568,45.88411539368401,44.353212147605035,50.44379496721622,51.90617443199969,42.92684798074682,28.272549205314878,5.094943395237288,0,NA,NA,NA,NA,NA
78.68325281149623,73.68587185097209,79.00865089933893,80.79731641935129,80.09661907980384,79.96937627929209,78.12544392896243,77.51037564342495,78.81486168169194,80.9286588219063,81.42425594145237,73.65577962911455,71.13262125894647,53.06998626090716,47.23558553024103,24.189704331531438,17.724416455480142,20.336870247954778,23.775026233032513,24.69542170166212,20.365216332959292,18.89007931212676,21.198242328963513,21.836171287234073,50.00279908276677,41.17022949454168,35.23731630888158,35.51540432251295,35.44187106168473,58.57626003887235,NA,NA,NA,NA,NA,NA,NA,NA
83.58956572075004,79.54888233248631,84.61124302583175,86.64174916043171,88.39808093820594,88.9426507909775,82.37779825853042,79.83441248510731,68.2843662565868,69.24697918904619,71.38719071861723,66.7712336203233,64.8154227236026,51.4110751765227,46.15163791131048,26.07868477034895,21.309328061438414,22.44472638591411,25.21485952133291,26.219718298581988,17.182380670601617,13.703125612142049,13.85606076591666,13.94725276623045,36.69386642304498,27.057290418123486,20.097103100001753,14.478639967243478,12.10157705555198,10.172300363215317,NA,NA,NA,NA,NA,NA,NA,NA
87.43025059182153,84.84192897737304,89.05737854984417,91,81.64626003859546,77.28483342259807,76.59842816969373,76.86955731955243,73.16616211806073,70.49233737244252,69.97509240261866,57.125146202880124,51.1301079540564,42.02143982806194,37.734948433991974,23.82386874031691,18.167899221207257,18.509342117764053,19.75349752077158,20.36743110718075,16.697175773238694,15.046321895629728,14.480662846523606,14.98497745011087,27.465306178813805,28.208267991602384,26,8.181586205496105,0,0,NA,NA,NA,NA,NA,NA,NA,NA
92.98531564864976,92.30211782672481,91.68514554578249,91.35783354931422,84.39052377690768,80.6545608657074,68.1977628041418,64.82195079812553,66.67327803335655,60.850983269463796,57.738073019812134,48.998089635310066,44.203226578630215,35.022936877334125,30,24.974471051502967,20.635090848708465,19.74986998653236,23.169978496516613,25.075777749994153,19.457895343677226,16.2587407154702,11.774890438421235,13.171704176459894,22.801334652025204,33.447505500717234,37.39114394295379,14.588785040470217,2.123906896252066,2.7124830438962277,NA,NA,NA,NA,NA,NA,NA,NA
