V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26
1.199796245325888,5.239716479657146,6,4.564603790747371,0,2.1487614136436033,9.477022859380778,11.476544352167021,13,9.970599521459697,0.2255957763161918,0.25109733736254897,0.37611835954834383,0.3038376437172903,0.13181177995087737,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
3.0993708317717306,6.1999695009508455,7.218493714590496,6.348776307425874,2.2963102928047867,4.137297036139096,10.515649569981338,12.567450175563941,13.290679710576862,10.736893776107753,3.441791508549487,4.468061546340229,7.735810987522651,7.815436970466674,4.784681491378049,0.28133256956136427,0.07299001824528045,0,0,0,0,0,0,0,0,0
10.500379828050114,10.540528841509392,12.956011413405676,16.54134663936936,16.14195048434286,16.166796937571746,18.064460950929195,20.857795215892548,15.931314999374361,14.092310750639946,9.144130850222643,11.232321481322083,16.531790154267185,15.931688064803343,16.495904944242383,18.039843731191795,18.012454566443132,18.111215960013897,18.336900634999584,18.22370649320738,19.553477183984818,18.21101095632174,18.66453903851804,20.211795239799432,22.320874578545823,18.400968600900136
10.070500456586801,10.32620406675187,10.82687940704536,15.299120476338725,16.719236487033122,16.927373998433918,18.211399802400095,18.512292317990322,15.13149512171946,14.607225931944335,11.140998226343559,11.381852042593367,12.854757503523068,14.049945305528498,14.428927401092087,20.873588883068663,22.992583947795538,21.772027611925658,21.610370073984317,24.821933667056037,18.392342658915588,22.652870523030444,31.179985275408665,29.300780516909256,25.20827658006531,24.125413800190486
12.657892364799908,10.280816482690707,11.779025344818201,14.542835778993771,16.11050567777627,16.232785300262247,15.866391955979026,14.840425722360251,16.787915849594807,18.067913101785635,13.137865964531589,12.757939491799638,12.116908663349376,13.053339578170519,16.584556253853595,19.179628807618176,15.00509375420461,16.653825950440645,20.04422337456401,18.025288798058792,16.57642125181447,25.14293517011883,28.27958356726056,25.819597964905604,20.207137431998973,19.28304018232949
18.37474782464855,14.29285073244933,17.907585624940896,23.031988410057828,28.48979376291879,34.27379931828331,41.77480509316901,37.62510903327369,50.35556130243903,44.82820605980355,15.94313845330656,14.530556435743428,14.901366842296277,25.128758330510728,31.508151727032335,27.777014505599258,32.960395245676175,34.11213855429627,40.52870194797075,47.51784304757881,41.34127129871708,31.601444748777748,28.895667185751794,22.573182046354333,21.483420376860963,22.540481503698068
31.020070035456644,26.854209048047263,28.819028947161215,41.8292112783911,59.743760171473866,64.4767422580234,70.76966291774578,67.31970029061384,65.82656269764104,52.10206206153326,29.4606088446809,24.154877871093433,19.48604565664045,25.907980807302884,27.515517022875777,34.126572804356655,29.015054512082777,29.083344438207124,37.0178807983444,62.63767407776077,66.5204658865701,36.69251411078226,32.42007584864372,23.788819549631647,21.97255804923597,19.241604441893152
26.07595264040438,27.92699898458227,32.7977711316929,35.21448230551817,37.793022095315514,40.49260172633845,39.919127899679175,32.061125974592755,30.501312455434956,30.992339001795443,35.743057297261146,34.02015363614904,29.16772124778865,28.220668872988934,33.00204286360292,34.93130087926135,29.67216736025872,20.761579194458637,26.39473702993966,47.67487636573216,48.56018741766607,20.135050568053465,17.903560386665216,19.461754949407545,23.205729932189836,13.494016262380235
24.96918970778365,26.34954872258345,25.608941241986468,24.913016105920516,30,31.632758966020965,33.40565085639976,32.12876247232277,30.635014552426142,30.210206052341892,32,32.80536398420573,30.654447052523537,25.83316503782465,25.180655587490925,24.0093639451352,25.62963910888735,24.325134877317883,26.985578422763304,40.12357083193594,32.59856368637599,18.064619371064186,18.2623715449238,20.850279521259754,23.903734047230916,22.76150613255298
18.79925302219894,18.4605843533401,24.790213161668284,29.957984063962705,30.261946384954857,28.606349271335986,26.50752900648809,27.710416312370647,29.097102596518518,30.1797628663824,31.68722695523467,32.304108772757395,26.61609012276601,19.584277071469963,23.909987136731843,25.918912461030565,25.997345225210847,25.138811587026495,24.92271404536919,27.401231261042973,27.388451374796414,25.470558429287728,26.57102859306109,25.624084368501542,23.70692033405908,23.919399673383587
