V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
65.31201218832595,64.63656520983562,57.55806133461569,44.97001413357349,34.22173218761305,25.441477969232473,30.63878950571909,45.22606197241536,57.01145513297274,58.34734872989242,63.49538629140284,68.21592543926435,60.25249783671042,47.6104289322615,40.138518377165184,23.944985334149038,16.795743587132574,16.207947264422494,15.399240655613559,15.438436353848475,15.046950886917344,14.413319568475782,13.409561941887006,12.915677020712055,15,14.488565827187664,23.119094751539194,39,49.71817304174538,67.71361117781936,66.95526456036544,62.52815344190027,57.27672972834688,44.67720883831616
58.446470459813426,62.079891235858994,66.78351022108376,68.45274820966924,62.195182561724955,50.936276879925785,51.85576992749233,53.32129377289827,53.48367140371601,50.71410061004349,49.538587496762545,55.48130036155197,51.735469458218134,42.27558076144562,38.50642812095951,28.87129328057215,23.253517276786116,20.732945063658857,16.277425957986424,14.932409337447766,13.178272137564115,10.731234995676854,11.704281514853882,14.566270636605838,16.67190806932619,17.171542420740984,25.876308684356957,37.48390732608629,49.00629887640615,65.87006561587643,67.23248797437097,66.4326074460612,62.25720929543519,47.652987163942974
48.0880450423373,55.32736687131052,63.68366001948429,69.44087823101255,72.63939359060674,68.23619356479236,63.6461044873663,50.407137430958386,41.033581040524965,35.006346859689515,27.61570188686053,29.48030777446881,27.459812335260914,22.1092841070579,22.501630615187675,21.43717111628781,19.61892207187057,18.334893642246097,16.371026439220206,16.427910729395535,15.374533823449845,13.44683757595418,15.152186824429183,19.118221868962692,21.321898626607737,22.82974982764141,28.88984154077664,33.11859124228671,42.35162477068431,56.3141149449569,59.47388103406648,64.63677295973972,66.24753794654788,52.13027823098519
47.73542488309857,57.93334191445512,68.34382851882364,69.48111267991774,62.95093553075671,55.180476615921904,51.26001739612609,38.899681408414736,30.530058720200266,29.041966611070794,27.36473733010709,24.92407887737836,21.699610707844517,21,19.204492209437742,12.330421187048678,7.0797693015467935,8.642505932483282,10.276245019494759,13.474767810960493,17.31783644423409,17.789007321911935,18.356732673596042,23.2921154744843,27.918814483672563,32.539882717548714,37.75207331591998,32.31409429773265,31.049606996263044,36.52793700609142,44.28028452434008,57.519009143827184,62.85821846323947,51.53471244370195
44.97808626380424,53.37334601145212,61.0389858606152,59.36972662955423,39.31280745148123,22.78402571513761,24.454699590592085,26.25087228895369,26.529773495701654,26.603814735711985,26.716751612985536,26.058419548975774,20.324506758856877,15.749566555118864,13.447449446340343,6.542368218720972,2.030547763493935,7.882837160550173,13.31878004610094,18.15629840202528,21.56945224221907,20.29221258197442,20.31305038850367,28.09381857875858,35.67733873518675,34.6830438396198,34.03795742491879,30.96564702009201,27.79784613727078,28.104617265260025,40.31784754331146,49.7569534711089,47.123232277154585,40.633970383273706
29.263964519620682,36.39280771830412,41.46102982416334,40.354341698010224,26.406746240710696,15.80230164514371,16.997444391692852,20.47982443101132,22.56918539296409,23.88008040375989,24.860494704679667,21.26911593046805,17.70144659931645,16.80525844138465,12.199136551625411,7.028996000090287,5.804400109726613,18.36781750173791,28.812902195327027,29.530560413039588,23.927502760384492,18.650013872084436,17.928085541945567,22.954007457169418,27.987393736339527,18.817665217457098,10.702025593782128,18.333482798881803,26.502572123327518,27.536695349474954,37.74414662328144,40.68633270051064,35.17007296224192,30.4323713405458
16.148406911365978,22.530002719815165,25.998839551462996,26.787850287475386,25.367782190826475,24,22.22296306000229,19.571211236304286,19.399827575834568,21.60905948515228,22.849091613611527,13.456528755155794,15.675291684422152,22.27313508857589,17.585438176237673,11.625367188995039,9.788035119552612,20.039139271823913,27.829748391866666,29.982578117918145,26.82817790737669,23.19118081560866,20.941382518572123,19.37568237625393,19.29697139454863,16.51874060195448,14.41103362841134,16.28400573340039,28.932708523853606,35.852210529978166,32.58956956616093,27.1515105629906,24.14460770587406,22.421397215890682
16.65851598641103,17.09208947679914,19.37506354237175,23.259391417213767,19.089186838361897,15.330756637379597,15.814404045383121,16.022261467134975,17.89628636730945,18.119567554733237,17.542699415832896,12.03476382242177,12.295074281897822,14.72258593202917,14.857604371366788,13.88565642660979,13.451625724436486,14.599494166025561,15.253053436090852,22.16560772855953,30.493830978737897,33,30.188569970147203,29.813471364575705,30.82340261562554,27.716750570778306,25.58032717016581,25.05727019360799,27.349419311146868,23.88358564117271,19.35501444448364,18.733960898701888,18.684062983241503,16.283415787009126
16.811617788590794,13.218363893156026,14.773613366360628,17.6260026369914,9.882807379812668,4.975830900591058,12.174970375566982,15.969913646713387,16.357060142454223,17.46479588527587,17.906778599707174,10.999341437058039,7.3789986380483885,7.51537070550251,10.451565361397698,12,11.889979274350758,13.961806037389657,15.108695223872614,19.989446607165004,24.657329457297003,25.896446968189117,21.238676782677096,19.08438611117706,21.49745960801844,25.808656477682383,27.57251687151133,25.486466085564402,24.766873807927503,25.02060755035314,22.597204351202535,21.75214276223829,22.12059063059715,19.43834284210569
13.7900768553679,10.449354671060533,12.605530831190473,13.929724758923596,8.57283800755207,6.012775394109899,11.83349699773169,14.594777225980373,15.530491258543233,17.392202095347372,18.101043619988353,8.195250416629062,1.102466064837764,0,4.808084762095227,7.235648158288139,6.534175270754183,10.950340870234772,13.343429583908197,12.256207420528673,11.48138174078787,11.33128490805787,9.057268275440427,7.821784855906078,13.173934340944454,25.76604785902508,30.694120763388288,27.441437970098242,25.000558938991553,24.733775295501175,28.7521847057797,28.23697452832738,27.31504148986489,24.87703869247742
