V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
9.097851074010778,6.824463903136797,7.000000000000001,6.330287394239189,5.067901584116582,5.45638180557943,5.778575660465726,6.475132404875008,5.108075374549809,1.7101294556797566,0.9933633043740414,5.662122101385022,16.265788068013144,18.743009542889478,24.484778405796483,24.963196047129593,25.12771601009357,19.505065413619683,6.73649935603083,6.800283742398651,6.815456915473946,6.254561800759083,4.866855232921939,4.4845195433982745,3.3922482630438533,1.0640134624378708,1.0354192251582017,1.00680097080067,0.9781586994297364,0.6699984536168683,0,0,0,0,0
19.180337274066996,5.9854054613423635,5.302682238028025,5.103781190790822,4.796893603316478,5.095211491947817,6.273102144976295,9.355720788609656,9.326040424274472,8.072803580692042,4.993290550758045,15.469376249616618,42.72636057548623,44.435759849743434,40.38487587155429,19.966688172223137,20.8150445225751,20.326401117574893,11.449046147708588,8.828509477344147,1.6248037125887151,1.157845225323894,0,0,0,0,0,0,0,0,0,0,0,0,0
26.12423099347915,7.220894297352063,2.5796568992972375,2.6799614895139308,3.589342344673869,5.345220619449003,6.469264094166953,9.66421959352048,10.77600619284631,13.348109720599039,10.990679866188653,20.791988024459187,50.04682372759725,48.61098665519947,35.873687516765195,5,8.519468980288785,16.51615552169389,7.1498107825016515,6.037284268777387,2.949032227183568,2.277707943465744,0,0,0,0,0,0,0,0,0,0,0,0,0
11.193065407258631,9.959857392303073,5.747212383789303,6.439946606535629,8.869870516574926,9.666517977657957,9.924733757687275,10.705345404660807,10.804677270929243,9.891606768083497,6.103788217319585,8.931971352216877,20.216123000046338,23.970642515206116,19.909561624367218,6.076964849304904,7.015588214197159,9.150367030399934,5.401144095269365,6.4565943709569416,10.272325909598244,8.18878784122223,0,0,0,0,0,0,0,0,0,0,0,0,0
7.881858880469027,8.398629151672246,11.000000000000002,12.140486586033242,16.61429896431523,15.64259574043641,15.391149489200858,14.081639118835957,13.949544294320097,11.282909455730262,1.9494488058517048,1.6135536092461336,1.30029023829025,6.875071966269361,6.155783115966409,3.2585567288954866,2.6067087161333724,1.8646077395872078,10.251463071541425,10.649705939321189,12.254534883687768,10.249993743955041,0.9876969537787965,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6372159585532466,9.774844684807766,10.765007719414905,16.660155174653134,20.745783018241525,19.374454700196562,12.089614247411665,11.634686224433453,8.647580397774627,5.4501207753100855,4.614019419585388,1.4157427082248062,9.139516157792093,8.626240148963904,5.305015379548265,5.3995114015993755,6.233418476346291,10.323376927647207,10.486392047502468,11.57782959183989,10.163886469940259,1.704926182674803,0,0,0,0,0,0,0,0,0,0,0,0
0,0.6633205995540054,4.7648044177523765,5.701438706664073,12.757759327310628,16.513114154125905,15.603203899527422,10.252416696516368,7.74400455669617,4.797543577046488,6.999999999999999,6.1070459404479,1.773016788673324,13.984726280832998,13.40682224881835,9.47348864910645,8.871728887277493,5.3543134184914924,11.219532471776397,10.602005281758894,5.619519266159891,4.508375782678025,0.71903392227118,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8121071830011473,7.814884157150014,9.285417586699234,9.428479878572997,10.076741170275664,6.826412524107997,6.646089328334094,4.623015576313634,4.130456237094826,1.252950559363742,13.000000000000002,12.428531537949267,6.909914661247037,6.236726175466105,0.5453395657365783,5.838403358629271,5.243022592679329,0.8461025262586519,5.2140131742617575,4.8407637148818985,0,0,0,0,0,0,0,0,0,0,0,0
1.1332909344575077,1.2508907196497128,2.378571870570199,2.385630526413256,2.31720269313011,9.302055311603523,9.421137611097071,11.332438441993608,9.905231461581913,9.503779887075357,3.8856351495037154,3.659796933998379,0.8924035050677279,13.499658398238468,12.832694723691056,2.925874042529796,2.7086496865440743,0.19708987743986636,3.2814069099784504,3.3053585947267314,3.1877555670316107,9,8.888865532678256,7.132127877306887,6.854608837103156,0,0,0,0,0,0,0,0,0,0
2.2524416165140915,2.3573657056584145,4.822669500944772,4.578039342941006,0.21828866747443781,4.897500070158775,5.133528200677234,11.50164635808621,10.102742997450402,9.906760199546268,5.532579139229719,5.336683852760695,0.7271680124539035,7.060628066702989,6.796236586041577,3.058167259611323,3.1807950514610734,5.773503679984167,2.7425374506237272,2.863078288291609,8.950434323884439,9.571351062716547,9.70220954444639,14.361406013011756,14.173688230439552,4.765489421609535,0,0,0,0,0,0,0,0.038825771210680204,2.7817045652784103
0.6302050907351326,0.6423364127912331,1.8346244252513395,1.7791673790531304,0.028259470645031856,2,2.1287178528032134,12.74296484635643,13.001772982435684,13.002536448274473,3.6097006850885944,3.5608440614798185,0.5340328195085665,3.441764341469125,3.5203264738146585,7.04220924514767,7.081176789679024,7.820045781883704,0.005033244321388769,0,5.290851375712579,6.59046544654263,6.538868089069079,8.366044481795175,8.253676223181232,5.599054357993676,0.0506665864570513,0,0,0,0,0,0,0,1.2124575158889
0.0536852693869749,0,0,0,0,1.5605395217062024,1.5781044006062253,12.62804479973746,14.872617967845686,14.849677748669333,1.3875207127945595,1.0622939869063117,0.025589618392232734,6.345554778766382,6.502876518279892,11.392861922173665,6.568846444359213,4.531364739412318,0.13853047899129048,0,2.6774656489331448,3.4153828852357733,3.427136473501588,1.331824714792857,1.2243643126611743,1.5790065559660773,0.06182813804604383,0,0,0,0,5.0313588942054635,5.346070423327853,2.1940870125132865,3.370531566677412
0.10593156377185242,0,0,0,0,3.6783586476306978,3.92536704531413,9.704265999408136,8.046816883039067,7.8775872079725975,0.41036398064656443,0,0.4483158448443084,2.9517751405728005,3.0411919802086325,7.206270450759099,3.2344419173459173,2.9570477664942603,0.1804028939701821,0,2.1073627691536276,1.378918710367348,1.2933842835203209,0.0847005176330608,0,0,0,0,0,0,0,4.367834295753731,4.678681781577138,1.263829688235744,1.5326319141024682
0.4345032201452556,0.3671698538928166,0.725274889146272,0.05771525311012131,0,6.263462309488936,6.758228818738476,11.68931821409895,3.0651266005880213,2.23171169836365,1.4238556742610395,1.3826329528459116,4.907918109100765,3.0882971005991675,2.9348761743119516,3.448615705467606,8.613712269156768,9.244809945265217,0.8605935577431723,0,0,0,0,0,0,0,0,0,0,0,0,0.9362078827745766,1.0191940331486693,0.10785228785179331,2.418709328473366
3.6017100095955854,3.5423013551872016,3.5022634294832153,2.0788571151490682,1.9560659304868195,2.8906690340365317,2.95030976496729,8.075066676867353,4.3790987263867365,3.9427681618160353,3.909909481551736,3.91378045872373,5.587792577262848,3.4449623650649723,6.942414181649921,3.560628643536136,10.00293530154006,10.865030965231622,1.3155599158881082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1153972913520913
6.917483818246893,6.92239360245183,5.800169066080359,6.064702561742132,6.161685113635636,1.1909523095555983,0.40595253761714634,0.05793095198016011,5.544214673974313,6.395407212165628,3.2912024947553986,2.735485107131179,0.8503947033750737,0.07743386270395056,3.9794774231763497,0.6828845098124985,2.5493058274758496,2.942954680812123,0.44018736383819307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.057143131805216,7.131311166478129,6.882380122098571,8.126048601837319,8.383243726996144,4.524544259346349,3.81377039273373,0.6578211394893817,1.4410523086213998,1.7096627538157259,0.29121796397955785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.627661946575257,0.6753973081280908
10.165043530661757,10.648764906382247,10.705327354815456,9.3387869201919,9.000000000000002,7.885201096058671,7.602017968994824,1.5158859940901221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3292928437487517,0.39232995305271734
13.925095539658155,13.125266470978916,13.100927735621944,11.90669383256274,11.62692465416788,9.255149218221174,8.575988135073107,1.9788057231496472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
