V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
6.230929734532363,6.163838775766685,3.0700350252470443,8.486494760091203,8.493288430516337,5.0637634859304095,5.124398140182952,5.998950072877483,5.437555668365642,4.149480502134372,4.178841507076909,4.207570571435932,3.76248290502389,3.7423134588942353,11.122997084481055,6.301657684977114,6.418089021191146,5.8437734380391575,5.9464493778280145,6.442394217932688,6.473212665231722,9.499588015162168,6.764983292829304,6.779028998339279,4.5882707922991335,4.617293324303156,2.353595693831944,5.486135945887207,5.442959731731422,8.265302805883508,8.237187975082914,6.833306578927857,6.716525443293158,13.844904233180467,9.12481331747051,9.092162499655636
7.44694320543873,7.268171419712232,4.1062586469227655,5.964674801376068,5.938090535955135,4.43815895799115,4.508287124715144,6.449972285507999,6.246683475841925,3.0000000000000004,2.9999999999999996,3.0876505833373917,4.6234274072843675,4.583873227332081,3.5092833406445214,1.0000000000000002,1.017111087037097,1.3033663182774953,1.410167245187287,3.6293101695926295,3.9036798261248937,7.442860986287494,6.230353464141724,6.114130917490262,4.207214883597136,4.251116597064543,6.583136774989401,9.492770131281889,8.127019052194546,10.385381254360343,10.561883301215635,14.49708876002694,14.303303291723207,12.033264146675764,11.279558902885306,10.996969197096112
4.806474639039108,4.712713607339162,3.424545792679449,2.9916849118640108,3.185277667976283,4.5758589157473075,4.778137372967825,6.109398418475191,5.985846305435739,4.4843070921543395,3,2.9828346968091255,2.8842882480425676,2.8976637450482414,2.516728030857423,1.3279586303935567,1.3865727151270042,2,1.787298263727743,0,0.5551414434026292,5.385049781238623,6.3229287843862085,6.622384077132695,8.803459458609678,9.593021811238758,16.32578375935062,15.742530479341598,9.718926594650672,12.628596180875007,13.219351662525945,18.052402774920907,17.63065902596456,13.121857846454967,15.897489155567177,15.311283312391845
2.9999999999999996,2.9140671131734504,2.406962479397949,2.0000000000000004,2.1618529861518736,3,3.2493947767204974,4.55937051940431,4.896187531467921,6.077599471048822,3.396569839737571,3.0609428479521195,1.3672354263511277,1.4562278597452758,1.9999999999999998,2,1.9507610383006322,1.7059652243651058,1.5356890837844284,0.5296173375499006,1.0959404572553482,4.224561721210656,4.442055060732955,4.784492480146825,6.848727282663015,6.93610388823889,7.0234340755962466,8.522447689891466,15.234883067089962,9.761715376276644,9.781589840902715,9.588325603356605,9.518218181722432,11.13746862678219,14.174729569981391,13.354357587136569
3.5390309860223486,3.195451972938518,2,2.2130346170972315,2.968736518487551,3,3.6981154602082023,6.17979177489603,6.083555430083541,5.6591451011484635,4.3919004064367515,4.191871657970203,3.4502684791317395,3.3175325590944817,2.9997943295287546,2.955875626015758,2.6996024795907827,1.8681078420201784,1.861506685078484,2,2.8536266667221657,5.827382611299658,4.701810962149853,4.115938701347239,1.6255655697915758,1.6546899862511633,1.6837989306588232,2.3732283430249184,5.392253849184073,7.427582327278271,9.071107611154789,14.571454080753863,13.935669343946046,19.282179199773573,17.51428678189407,13.37647312419984
3.4656439139317774,3.361717177878292,3.009738433974237,4.438383821846936,7.245389757764312,4.382090786595969,5.347266565517085,8.13742517213112,7.810454668962123,6.6441523059381415,5.851860602104297,5.266458595371579,5.999999999999999,5.734037150228733,5.000000000000001,5.083346956087203,5.034100931756463,4.2847039699684695,3.669103645931288,2,1.9170646906854958,1.5840103231842213,1.481916330860709,1.431827414659978,1.4604466238173381,1.3439534325646818,1.227522127399704,1.7603483048530182,3.364563764448346,2.670525176688027,3.4498937475095697,5.596066315511303,10.21871052209887,23.275087334691825,20.78222279577102,17.245648817505646
3.5296813709150063,4.0031381982463206,5.000391268750263,6.460613947209422,8.211470944741373,5.0879499143818725,5.2966137666697195,5.720150027615823,5.820645429489731,6.013803936029948,5.861905419026763,5.804857315896019,6.480982485015495,5.789077522807583,5.323930967452345,5.430713819579001,5.48098987201932,5,4.215969508148738,2.5016322083760096,3.6081214581113423,6.113502774847146,6.237359477546219,6.799657896465631,7.64421075020201,7.518657111701952,7.256099094288686,5.376661586406884,0.8425071278709487,0.14415809877792637,0.3143611492055673,1,3.7472592266089113,9.811506816021804,12.083273434975943,21.011042558191416
4.525006840555539,4.494848272599455,4.5134332905871615,4.9181172405372156,4.959348222655958,4.337856921634918,4.383426283659677,3.5780539144685863,3.523493725702002,3.3925697691866823,4.214379661023967,6.111078086866845,6.4694836347005165,5.666090044498712,5.680735660537421,5.550322689251823,5.289996312368951,5.173316326591442,5.015937262142843,4.984609137554113,4.642100232932337,4.084808038353023,3.85809207001195,4.223537163986752,5.307065576549872,4.552703197114395,3.1441202803296493,2.809541788833088,2.230075790954113,1.725094404582319,1.1722310394324877,1.7147233225841125,3.25482480955892,6.12740189893114,9.3136239491673,18.252990767128704
4.479667505031666,3.8536410519966395,3,3.4485422681035693,4.241546176574641,4.91967645291867,4.655764037191107,3.4172756981874763,3.82898962432596,4.387900510100938,4.3222751509742405,4.282887479122857,4.3122085248542845,4.761041884708427,5.3145978958225015,5.978455879520881,6.855992978455869,6.274077404961495,6.781486281738559,8.482977297548015,8.262081032263787,8,5.719371101080116,2.7809927046743628,3.0114366251636993,3.765761199610214,4.836763380965712,4.434553323667858,4,6.057654485522331,9.688994280734807,10.799553783091891,9.983906102893716,8.848754051721665,10.180245249070122,16.12241635503817
3.484341665839448,3.982879697440433,4.458527984486855,3.7336272822800263,3.5225498663815102,4.115979015156908,4.28076396493087,4.412605495372285,4.686592633600673,5,4.042522798300137,3,3,4.277938818492452,5.6900683635108615,6.572179257852187,7.596670712339824,7.730904644734194,9.06227590789181,10.473650394660234,9.28291722973582,8,7.217777513555848,7.417856736798309,8.73330563965589,9.481492835464373,10.269602061229369,7.68835837995395,4.740046157519883,6.0960609060530535,7.733818701007269,7.75136534860934,6.598334009823278,5.165779291002688,7.374810787058612,9.987448023100342
4.021968716307361,4.535812801335362,5.036993697760417,4.211443960926697,3.4520528797096297,2.9705260403505775,3.8693643053981,5,4.581179538911684,4.242874909197836,3.789227859369211,3.3492205496981677,3.334561152920477,4.041585560248775,4.694734438458726,4.487520460725398,4.276000906552162,6.6059162580043935,10.345287733725872,11.767838069921655,10.35997065385313,9.014873082990224,10.752576576363598,12.347636479817844,12.50957618115466,12.184608534828257,11.73971663658966,11.061388315359121,10.49468676189656,7.78334930980159,4.65415361516562,4.115004207686323,7.136411004312681,9.942999173769282,8.462547517053974,7.001411020229171
