V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31
4.752248614065763,4.748077972281578,6.583173243077011,6.005219711169788,5.867732528839581,7.996289133196365,10.914187909842337,11.306751648649495,7.57469429261631,25.69188108494,28.548923888762047,30.799301064023084,14.268404871513091,11.729543286084603,7.762367894755365,9.219378418816321,9.525247846476423,5.451996052434831,4.6958464605034,4.670128232891027,4.956553560567379,5,5,7.461524321141319,8.541520238419299,8.642933121278395,1.421302978496522,1.7913563453852326,7.495791226188844,8.314367534962642,12.112404743199868
3.1721367158922735,3.1228438063167507,5.701269916594743,5.267963201340228,5.1291500403699795,4.271595244319178,6.59859578812419,7,7,18.672766034493236,20.56795890317666,29.548125298230822,27.171268201011298,26.554430468848423,12.63256370017686,7.473398446781056,7,4.274423884547687,3.114679956769599,3,4.728275904175229,5,5,6.877843166749556,6.873505152816065,6.824585629240421,3.8776489983914937,5.311274968423201,15.096691128725915,16.585063533705256,22.532492262450695
4.28960352614218,3.880273232697477,6.541881989664406,6.463784589460923,6.378098334366286,6.624892873866473,7.06668418321304,7.132414525371276,6.214273236272654,18.94441542143261,21.08368781055028,22.255954424551224,22.669420574900606,22.691352938991987,22.418744107202194,9.967952998724723,7.912085111385503,4.363603569564482,3.1113500701826866,3.0000000000000004,4.302055725612108,5.070820448840749,5.165459306184781,7.3125837709563335,6.23354067556432,6,9.289312764623336,22.426995631442054,26.895900155588013,27.273887326261793,20.92131534152033
3.284802748017324,3.1166098968451745,6.207733285556358,8.454355770122266,8.754168631109168,16.280267882396206,9.238981901761017,7.741405588421172,1.836100697039992,3.3500854619216742,3.814526765048144,6.289704855850894,12.807202955366865,13.861700403591126,13.494732318407845,13.814553324306367,13.893377030996337,9.520346234886851,4.507788081881417,3.7779031380370673,2.264269637740323,5.410174600136521,6,5.157473471285291,6.137917205808414,6.338353478870962,7.733125583146094,27.900115960971146,25.055643374511064,24,14.607264887791324
4.468811084025807,4.22698638984644,4.976030417926209,6.901707936713937,7.239597518579613,13.678754050713485,8.542786795071944,7.3879806022511945,6.437280009045672,8.352040495273734,8.734725837549316,6.605194292057997,7.227784590192153,7.417509515996112,14.43170609844397,16.185645560243703,16.230211786754975,12.74103470105851,8.504490826486009,7.847537453825191,3.290839034607204,5.45862881821097,6,1.738411030072705,6.373319195536031,7.335767293178227,3.516013018873787,8.351342826472365,20.015033155546814,21.89651735148025,6.854900417520604
5.564228977461629,5.889623338441854,5.793428419121948,8.28153054161573,8.766635994574873,12.551063675666244,17.711308181610526,18.59981993975921,9.617400269994675,7.78171352769399,7.7771192211261635,12.997533617724793,10.869456975067843,10.272104792801947,12.821163866590712,2.8429234635168936,0.8559639048005138,5.531296689615475,6.90586831214037,7,5.446510433938775,5.606511336542061,5.68779131206081,5.816455090082403,4.291946304151125,4,2.4556931664324795,8.757275307654812,11.967260648377184,12.344342999645356,7.333482951429599
4.9253065016138375,5.2145205934712555,4.296659204741052,6.2348615037266395,6.6593037559019095,7.484669874328315,24.87048667142942,28.320752382708704,10.774015198179024,11.519318156104962,12.367985861322124,13.618309076548428,11.005081528566718,10.404778527764485,8.328698584135077,5.9729594414526765,5.581370570503073,3.782165632841471,6.888690068760804,7.5849075565226,7.131071905331935,5.008219348212432,4.611945441866876,4.678196642694745,3.71808052035406,3.5205353285429104,3.084425041623887,4.396791453758954,11.354259301879289,12.647576419488962,13.655984980171212
6.952749209016682,6.791711799060019,5.223968779435227,4.1553266177296155,4,4.826132291194643,13.994504557664927,15.883170386947741,10.488013689667318,9.037311261674912,8.98628763089459,12.724190876030399,2.650189553242958,0.3894540527358889,1.1143987005662253,2.9239939105393487,3.2728516082907557,5.876435886872331,10.330629271574415,11.143109313511934,13.404761866832285,9.130153907345033,8.149868545592346,4.385084776956765,1.7030527097253172,1.3134070006299938,2.845259314542937,3.0274624920751894,4.94658470045013,5.336261744122416,15.15004298196336
5.2335410411540835,5.202056145479492,4.470701142301926,4.0567394781407575,4,5.089971316957435,12.992176534823392,14.658860591149654,12.474856540324218,16.83484671618467,17.92270797694844,18.778811495237854,8.308984808701677,6.0408259455277955,4.0808176025071,4.976155820066088,5.266617267478583,8.671517281520265,11.200719982408309,11.580024280456334,18.26817899597447,10.186442159320109,8.119494604007087,6.827644748785473,3.751343800175527,3.9123480617237103,4.7863205580748485,5.0374755691880715,3.337112597626216,2.9768980941064402,11.103198744802754
7.282353614275453,7,7,4.4726777952326735,3.895783338006116,7.066824480485369,11.043379188033793,11.778806343756692,11.866438478246163,27.63175433665708,31.180631017104176,31.7866363170335,27.50779435443372,26.505662747463134,11.505307201497196,7.625178409104415,7.520766527703591,11.503548495088395,9.954353358831003,9.410624004394075,19.964351092403398,6.650362640384991,3.143633421707624,3.4861405418637954,4.887546969963024,8.755031708872863,9.541711373302414,13.299326923350144,9.114053102041922,8,11.669377810460578
