V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
22.889678579259815,12.546104871253284,18.294541439931145,18.81220084043746,13.007064344291154,14.247877879632743,21.255960780070676,21.615034674274423,35.33334490790902,31.279982360391564,30.565221663552467,34.751523320274465,36.42575630567019,31.81769076173192,31.560566156815085,27.068608119629783,21.245461657403,21.85065744513626,22.464286798814886,17.767761824698656,17.22868087498083,17.19662970646168,1.052241035762579,0
11.313868108945124,12.886448169684176,16.481398168253328,17.262257944042357,15.725693524974597,12.939238243366479,25.849286863246604,26.37626431452904,29.813825610508587,31.090801822377685,33.35930379455065,34.68747334102525,32.50010359185134,28.094537895859553,27.890983497875,24.745535914810393,20.67947166221822,38.378545177972725,28.875681177046896,23.335595048490674,20.018115693812977,19.87060057013511,1.0121825200387826,0
0.04036391346324873,15.20435344566741,14.666682470389517,13.50553286448284,13.487701043107334,21.728306991040277,31.772062823749355,32.76330978045307,24.013963238201384,31.179220539584414,29.79317281867892,32.88610299158667,28.52694187454316,27.04837398482512,27.000000000000004,21.025902867997637,24.566838426998554,22.618929228105976,31.633855306277887,25.415873452505128,18.211463126890337,17.936143977717382,0.7276558271706078,0
2.2288452662398743,10.950793040318482,13.139724002495695,11.045471760367478,11.000000000000002,21.118930099532058,21.37009937182333,26.19035973900627,21.67528207039014,25.815698562214852,25.36667546334524,31.828842837081616,30.558775138068274,27.534204576902667,27.429328274705867,19.91315994427422,22.212703578435626,27.754962486702247,31.167082260851423,37.08786956856928,17.46149673476828,16.87397568485287,0.5100310807933722,0
9.798555276563324,13.895260466350631,14.359292349053144,11.383012763094571,11.338171907084492,17.76061427686726,17.843365550492955,27.425631419334664,19.112874272555366,12.401839483016351,7.93155657449684,23.51469542588633,26.36548905049804,29.81868880754377,29.935104061008342,26.36157975447769,25.02176443862932,26.53499599607682,23.303736213518643,16.42702194657014,15.225763567777413,15.186504362329899,0.3010861071295078,0
9.82337728181822,5.562370368156278,14.371780300088727,12.652352026426028,14.680086311453355,16.51083596818909,16.53261929003157,25.12759665296149,19.161395335365263,8.311860515624128,7.13524004909793,13.849647557892034,21.725482339806888,21.22682940282954,21.211293894168243,27.86533437083652,24.742776166095354,21.847500200810412,25.170650814107233,20.042622749145018,18.15133887365665,18.122647823797962,0.17200981827278394,0
26.53383295135585,8.177661483786663,7.384808671079363,10.051286893298359,19.93323753831179,14.000000000000002,14.076543622733983,23.584057809896322,18.791864913579577,9.307375597490216,7.604970380388805,6.814670003548007,19.311711973144224,22.333386035179124,22.352625729441023,18.212632740358398,22.084080851835918,19.817982537788442,16.48631459333021,19.926813940892075,19.9331629692267,19.91346885188259,0,0
12.550100875927807,9.37412492405989,9.460903837560872,5.6742912374869166,4.9857524608724075,12.877606411424352,12.876535233742155,10.463357236133982,11.45397760878949,4.593894425355323,4.72776468612238,11.66351773972364,13.698878845897159,16.779480882937555,16.83923729017048,20.033045022899547,22.297794689268176,17.8710196891061,20.9382520989751,18.061366156821332,18.274080280371955,18.130370896124575,0,0
10.428415966212794,10.426947244000798,9.788369913777844,7.33016694595895,3.410051244162956,5.883494642770957,6.09261482819234,11.712203702090555,7.735597914732843,2.810797576519504,3.0466623795827035,8.59003917353646,11.554041869088863,15.02775509977636,16.148188404776352,20.577208029918765,16.55387699177266,16.7342182058111,8.789034790117658,6.466490801655017,8.065148200721879,7.881601138369912,0.005652136973822256,0.22537753872827687
6.482497945171982,6.267696324454506,0,0,0,0,0.16291009329587,4.166955506640997,1.7915801888534248,7.784784968055185,8.984838023622464,5.593173425288887,14.885136102702267,15.255129447688123,25.169055113124486,26.839442330223157,22.508902835639347,26.08203544957457,7.221523473832695,11.349384155939081,8.871392944814005,8.596903014334268,0.15135870332908852,4.623565021534235
