V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
94.45148630330488,96.96242710707169,97,96.0157113864485,93.86116493433404,93.56127495463502,93.57219865015908,95.95882938560263,96,94.79124388334381,94.74073785143509,92.74885354180762,91.6774919016242,94.9540921429993,95.06077510827242,94.41628021080406,94.57466246484884,84.53351074113422,84.09471144772854,41.705282498362095,18.702101682820732,18.213143708896773,18.19890243151342,8.76903657376998,13.731257049181426,9.598043237980379,9.272381809080406,14.756648612262909
91.50492939582405,94.01709286608346,94.1252998117764,95.52463844525874,95.0681243988318,93.439547669695,93.4255005440666,93.56312286425658,95.60356410795467,95.61791739339769,95.62563299804802,95.03227725583224,92.70298742574755,93.32475600077528,93.31735656366381,93.87006291975558,92.16781674828208,95.99460151986588,95.22919015727396,67.557910768848,36.28472301649099,32.89419890752695,31.88901689749575,23.19330914077471,22.38888781487542,25.457711003704947,25.204691851903142,21.48665082521353
91.43058469041226,89.51645207364597,89.76624493368509,94.10805859255423,94.90260368405278,94.87382887453165,94.72318963475236,91.9189579707581,89.55583366698296,91.20548649484162,91.56111627473959,96.27070164357805,95.62156895477749,94.6442534325801,94.66046872888597,95.68943645908446,95.3087139507513,95.9403881469399,94.53133605248895,95.31904302836557,95.66237610815936,87.28682090679258,86.91904054253008,80.00786282490259,44.50403452194831,36.58426336820904,36.35570481180202,24.503323816992076
94.32727583184477,91.89705694227382,91.50634586855638,93.65700348438986,96.13649028141963,97.73712557276025,97.63594952006174,96.28303696303236,87.10726239362914,89.89866367552392,90.0752356716431,94.62633238751745,94.4539952749159,95.99999999999999,95.94986167185041,95.34178545467825,96.00000000000001,96,95.84067690330455,93.81352407403473,95.35678761701037,95.58946471557799,95.13262733956522,86.12877667190318,43.022412701556114,21.51639670755242,21.618060658530673,20.730098971835442
96,95.99767741052369,95.89317271933112,95.54627406781968,97.12861420441826,99.04490036781756,98.50772147260007,99.53540752646826,95.74000066930864,96.87743179032803,96.72846123512413,94.82496155336739,93.2761777135111,95.68313128802133,95.63530963033917,94.69301058324528,91.54300456081545,95.7403135352011,95.80419263339664,95.60339757009852,90.21544706552996,90.75771739539705,87.03854944979479,48.27498814603794,19.12515400160519,13.291474613995726,13.330082959472355,13.992159326361854
96,96.07122734355573,96.72372710436406,97.86411104561795,97.55659820948553,97.41451512093847,96.6778176799554,97.93612244815895,95,95.0502743039415,95.5306144515012,96.2114996061744,93.50854599875649,93.25826839801964,82.91777291874111,71.73721840817159,62.70439711346971,77.26287990035343,78.76616823617977,80.86172280413106,66.93874196362674,66.39896345615612,63.4859010235636,34.83839939434913,8.461542723814482,12.853282908698782,12.22271455769898,7.67632502231462
96,96.00000000000001,96.26899231249958,97.37406798417136,96.11846236648424,96.1472332177048,96.14655375429068,95.56789780548394,93.46688389403528,93.69019571101569,94.75766991703536,95.44200309771362,94.32592766945352,87.04312579179106,45.38961120068551,18.289119539112953,13.01034168967879,20.73953190923826,22.784103307931773,28.23585371067511,18.313991568361903,17.433887514064267,16.804524361316062,11.719193148815206,5.853255663827896,0.5619673059596976,1.0605831565965937,4.966129298188914
84.59746774702845,87.1459207011442,96.00000000000001,95.89088880936164,95.43813603139766,95.42375110052123,95.28321284064666,94.13975134784386,91.38064821831162,91.7787493618101,93.65096531660724,93.01152980610118,86.59423032382928,75.06681298717689,22.008151525729915,5.525877566333529,4.733912121387728,5.036740653562812,6.86451594689491,9.94878953262327,11.673307333939508,7.853480212010626,7.755027599915309,6.300989351143075,5.83046609132203,4.413608104772587,5.5288427061396686,9.955992126102421
52.288636894137724,58.09628708697161,78.06853819224207,87.68602145825912,96.00000000000001,96,95.22137003793202,92.82700208214531,93.51207039365534,94.11532691146387,94.154404575039365,80.93267440913117,60.66257516035869,51.12257605568822,14.592401775768545,5.331268000436402,4.526922397330629,4.553998383633873,5.32080414781788,8.183447598539777,10.793609362964686,11.037936121828393,11.063801654155883,7.671312651723051,6.551624493005319,6.564571667397393,6.515822618331075,5.619895683523059
22.661613855976913,26.920322130250057,42.928038273748925,65.90642522876263,95.56712897422987,95.69019844231913,94.4394226882384,91.18692879103233,94.49845133273352,94.90659492278036,87.46849384628877,56.00149020340675,35.048956829198126,28.476248694334547,8.034205766838365,7.3007212470528335,7.304173534346711,7.423944882579423,8.082670333026773,8.430980053084456,8.166105027910687,7.825314558379994,7.033725626106991,7.439148374343729,3.853164068686165,3.650700984995585,3,3.2488303411272357
13.51214089938549,18.774159722723354,36.45009473381631,61.345114117939254,91.98832836143697,93.22468476978645,93.15852405092261,88.3445078994118,93.49102769408354,90.80702667305256,70.81611953568182,30.603004666045972,15.476692354089547,13.187475062870655,7.32128871514265,7.76659900163812,8.676124371059286,9.22055679284962,9.046068063436188,4.468051693190327,0.7988582329528069,2.239542118202429,7.590611018246143,9.69772083415642,3,3.1092434820425936,3.282648164109869,3.380702142424035
20.27837630623635,30.652659276265343,58.76859716461577,75.4156827182048,83.29632549002606,84.56360924568673,84.97806566055615,83.2907429767047,89.7078432349411,81.15764771328884,48.45257913305572,15.627566489884776,9.687214627125101,7.578795361888909,3.409505463377804,3.45880748173481,1.8915766858332077,4.232058425971303,5.8039871348222345,1.839892366599144,1.3896232993501803,4.858809957906243,12.54449796833885,9.141031709642633,2.5752259400689073,3.588606293020553,5.364314104739536,4.674683498344
47.78624174216413,51.67439512429454,63.19213444182897,64.75272619903512,57.02617828438145,55.058491437500074,52.755179162532265,59.48715587645039,65.40261093188404,57.19631080916655,31.66170758230468,12.461558309608401,10.860944869455775,9.10238639976036,4.580004106111596,2.1379493141971895,3.31461355899357,5.978742287330445,5.225358289483579,4.271311164650818,7,6.875432269933573,5.068127216121446,1.4211383818021877,0.2779386926307047,1.3997942911486974,5.14177824645742,7.9345444326002275
74.75949150455102,66.48796293026572,50.19577822622291,36.02530429286526,21.55313450025723,18.515420618287855,16.937111387852205,25.291007311734894,29.229643679419205,24.626280179514488,16.19681289737063,13.834460789867462,10.3870534222626,10.067715094488982,8.224516515162305,7.010303372697205,8,7.822718579334008,7.222325623300295,6.6084856951985085,6.613460254558417,5.895450193726083,3.7980246357025482,2.5252441062075768,2.818085164065637,2.4071478530259243,3.78883750149973,6.846745440559973
77.42190276458501,62.54529204637583,33.74469307358206,14.893282555444587,8.6683690570993015,9.111134410891628,9.592342947891396,10.140474312768937,9.53566483356861,11.720499231082641,13.359430415341347,7.043540172625358,1.2196090146920187,0.687763274224774,0.9280777572051694,5.024750366828801,8.990820280917204,7.647996643493666,7.174627628506937,8.249277851151088,6.7158165569915615,5.780396121848646,4.535755395276711,5.903880164527984,7.866274103617199,8.024366222656074,5.7010716221363005,3.8937240711750887
72.75355482517082,57.280422447646295,24.881524503974926,8.58882091661976,7.908590488492614,8.174339231569931,9.117301720431781,10.409966102888578,13.038261114689268,13.029553592579509,10.583660017844958,6.723888088799265,4.604549847456975,3.452471120580059,3.3501739291850745,7.5378718624801335,10.774601463166794,8.496273775518794,8.27256283085239,13.561214689563588,15.692205952355991,15.374816164487704,13.207452868795427,9.699396891529695,8.179940080942897,8.842311952176757,9.85304193827407,12.683332966347837
56.067330799094364,49.305039557933625,24.45419649645932,9.85580716064609,8.652676177412474,8.528321880075396,10.548149145579796,11.114001849674564,12.151022396912385,10.511594089461173,6.7095085507227354,5.735261362608604,5.25988302332119,5.881154741175703,8.476749882969546,8.854550306925335,7,7.852166854425414,14.804434292964412,25.130997234794577,28.74738980488945,33.384275475940726,37.009950177969586,28.014988591189642,19.982979153371158,14.989906018498779,8.723753043038647,9.08470213680652
25.10551475482624,22.703570108226874,12.90270888493015,6.573792828639188,7.599522701760003,8.906866903521589,9.780937208615448,10.419068282855829,11.022618445220207,9.288726608300543,5.50612526228507,4,3.79682378851306,4.782322063077022,7.095625042301513,7.493929114049772,7.954308179930621,13.120295480835502,26.49991537249853,44.505345395462626,57.52588872504555,73.41849618605754,84.18028166698633,68.23882342438266,53.1672444465966,35.183212479676705,11.221158166517673,6.066571608474666
9.161272254031571,6.3060378953221745,5.797519156281348,6,7.2921567817396085,8.606297734871271,8.097933651046464,7.464301201840376,7.189742436530082,7.73222788639346,7.698064859028452,7.0871301357519965,7.631280260325222,9.05689770680342,10.143293566821436,10.275314762093279,13.937489878922715,23.616242454082336,43.8774661743917,56.832107152779336,77.22104088102844,95.91288397073119,95.9278631802633,96,96,68.12784103026803,24.178644210683622,7.550891303058485
