V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
10.039586049046788,8.719509219276294,14.596369106917363,21.584555166755443,22.78078614387353,19.226129119721975,18.392969646952075,21.955656987028522,25.401497041782804,22.376444201396822,17.066415135316845,17.89846867104186,12.585007467092467,5.76565776000266,3.0466395377996776,1.9501488313356847,2.960842679496343,3.9281223173515896,3.449601870357334,3.0000000000000004,5.470256330354926,9.31031733043859,11.198203378139386,11.697767130962506,15.885985215881213,18.212940817125343,16.37859160579191,18.504498782999182
20.03364034292764,22.383986665464764,22.250152505524632,25.77836314693895,31.223958152509645,37.5652185420116,34.881623555803955,31.267266994734268,23.617710388470407,9.974420712746973,1.9249040208838608,0,0,1.2117964985199934,1.796655853485698,1.2152125182336055,0.997734246729769,0.38901582556767084,0.5946681577255771,1.1795645897010854,1.3781496443382442,2.8852892129167302,5.293122258422098,6.393844518820149,7.579962443092446,12.344279487938014,15.913691656980044,15.781521242186379
27.181281113279613,28.697795689967833,31.669905194748303,38.38599930777704,44.4043712312713,47.19181229484627,28.837114368378675,13.960891905701025,7.053158654419363,0.19311624935907273,0,0,0,0.39993055460875165,0.7890747059520411,0.7895150852900291,0.6964249013698849,0.9104261638195156,1.209267373169998,1.2088960581336798,1.208542009197847,3.02251218781629,5.105657248045891,5.396208270560669,6.002417551102045,9.517716079121445,12.413560606669858,11.420079049493099
26.26742299830136,38.95969959534229,52.485580251379126,56.6974523883968,48.67735715564157,31.933350421360203,14.967011708954239,7.048820018037543,3.452067315940543,0,0,0,0,0.6125494593202196,1.8179300301161971,2.411515313675048,2.916856131722578,3.6108919933643797,2.8939792114138125,2,2.3035098724699927,2.494854299885132,3.0982910228775014,3.7971436989368605,7.822340179333943,19.84703153808232,27.82361149173581,29.325763927086843
30.447986759327378,49.44849885254133,55.7471792502505,44.88818377715094,31.691142843612063,15.899493185952457,13.116870686686351,13.410073906566687,6.5613163475740865,0,0.6133371511571628,1.2028957298651228,1.8140178959647177,2.809401829076684,4.826702712053162,6.402061489347126,7.820278379244515,6.467094917039661,2.2832812565972582,0.8005580023343102,1.00299295909949,3.3154125128910836,6.602023153357452,7.792517955881703,18.33808217606674,47.03422468600231,65.13717013625288,69.73670256650958
34.51550516259746,44.6488443985399,39.276791307710745,22.77681517231776,18.78967085632424,13.564673585777223,12.095745417210981,11.999224378474082,8.625250051970319,4.477661363215431,5.2281239294368165,6.792676396197929,8.114015773430584,8.169450513507904,7.808203060392478,8.598152089073233,8.807046447443266,6.874522091877925,4.181636517170083,3.5841464578758373,4.7894068946384305,9.305748402078788,25.620660350878026,38.44826951750575,48.72021990259608,75.09321472687435,91.15559970006125,93.58362330618138
27.53383688824052,27.136287685492526,25.758087584009218,17.797001776700725,18.92564126206435,15.98893863613506,11.376382715602887,10.597791944815775,10.69734213308932,10.173862370142807,9.795447840302007,10,9.400907019049061,8.611168152662485,9.313453193788227,10.191577957327853,8.873754475585084,7.088360836204394,7.198064163147971,7.7849839798540845,9.505389559084456,23.320117296020896,48.59850686530113,61.754707606839645,68.31002257049373,81.26719801314943,87.68488300153527,92.45221585561225
22.45938151693843,23.83965554554644,22.312287157520224,13.630262104967445,13.949517761055546,13.914601968416672,10.42664594059822,7.427426371002282,8.246625367677039,9.330158953751305,16.50467708474931,23.075885618719685,20.726296677243592,14.04224912115704,9.494867665270183,9.219721876780845,9.805841140115435,12.271990041383907,15.428081295596689,16.70421274701646,18.51885938805241,28.212482444430073,39.56533119072799,43.096904158175924,45.36291340884378,54.78264581151964,61.88648213870326,71.99761377091454
28.567696161728392,40.68481051254902,33.19248351453956,18.319845357679544,12.595540980520074,9.79329162160992,9.117228569699249,6.186132208699107,5.690970627396694,6.038669033588079,15.463853537308479,23.71206103542948,22.068338922262292,18.365920418856962,15.395335112954477,14.501696039779404,16.533242296265946,18.452551938175024,22.02826607905082,25.541614074534333,26.071774524216877,24.709520143222342,22.18534587844306,21.51425866557191,22.109808739368134,28.905354818697155,35.037350214470976,44.81326638162513
32.595079333664366,43.602858763162125,32.917356046583905,22.224264102714905,16.293795472772878,10.56452658082555,15.957133902225696,21.176882641016075,13.259472082329633,5.585420395774905,7.932397991918837,10.334770788436751,11.12352272874577,14.82151457824013,20.1384125096078,22.532204106655914,19.4751921777222,13.688183414826412,13.03425976556272,15.06605814582269,16.64733385788672,16.725929823500397,15.862619563186136,16.412749693295247,23.93271021791963,33.66894129276008,35.97643003937474,39.208891036816524
45.95404928067986,45.954335887264136,40.19097749083038,42.81332913021613,50.75567393382528,57.624838587594844,39.997472246141,23.939908536998,14.624001582057272,6.004813488518278,9.792486197081097,13.221787910780726,15.56622627542158,16.28068830065442,16.127862102179197,17.377602550022146,16.729636394536033,13.645084855077904,11.569202170881232,11.855440562459275,12.224573624179904,17.62196428721536,22.18668753962483,21.848879376663,25.104918311895304,27.168380044637082,26.049892351098165,24.96330332250922
54.49667885680407,46.205507839702975,45.59202352052328,53.88969044690643,74.1856153168381,86.04370740617205,46.428017664075064,15.484128159980058,11.895886044971641,11.046564694600908,17.797259716128977,21.924541433544714,19.692080605842104,13.949237181458656,12.45849153413872,14.33590407672144,15.2252937104393,15.53114015718372,15.508562450073498,16,18.32290515906347,23.57934366392008,23.89019701369218,21.33979406823422,18.90039763921979,14.362426156633955,12.253627135054389,10.745489881745328
42.81173116020977,24.939036278886892,32.870187927921556,42.812451471292164,65.5286317765221,77.55813370758821,41.9057920918102,16.50169898532056,14.566729051566458,16.353393150831458,19.836845753269095,19.922176731686005,16.372511309392202,11.929535068422092,15.002010304600162,18.908069729017008,15.809628575694358,15.124441130479534,19.015883837100073,20.646558331547716,24.83750442305605,29.06557871206114,22.0708512643275,15.099181409460494,14.251462415538128,11.321971466213254,9.260713163587358,9.501469976747517
34.61807733272443,11.15490199138675,23.409767920226432,34.087685581682784,57.91009840040239,73.86670654595346,51.14773850061507,35.275126783218695,23.090688099824284,11.394129949625555,12.957867240796489,14.679263005945742,12.626449532444925,12.761986102037696,21.209186194251544,27.37177249824512,23.068451152845796,21.33556904211133,25.5866207329321,27.47074750985563,31.02602496672362,34.89678464777789,23.7136061438551,12.422198132400679,11.254663863250222,8.754852688535344,7.42259955787402,7.189323467129506
36.945774335987814,14.714082713639998,24.03160745437466,35.48060627151165,53.18714103915205,56.9469901319646,40.756643959183634,36.57993083771875,26.734008645262588,13.825119762361199,15.593022737516533,20.51169235283135,19.343159658843696,20.64507376424947,25.50618111453229,27.961767776814774,25.642415326939986,25.543650695341064,29.105731807850038,30.576096218015,36.477429067421184,41.01244415091013,26.034554375558553,12.575440189923503,9.679986616281605,6.344713819587916,5.849922443424669,7.524095783509947
36.1670920951906,18.46527539354555,31.418493282667633,45.51061193593773,50.181708365769616,37.43390015077868,24.26852045217551,26.69387557056864,26.572126261481227,23.215392345444922,23.480500664902944,26.57546090170651,26.948568886550785,28.545887448168628,28.184985188445737,26.72358628828652,26.58119722723128,27.826055679729215,31.55704672304165,33.86867345283903,40.916254780515956,41.90041077977419,25.334619089123706,14.719236055305764,12.046756501580445,9.510380656053782,9.581418298543344,17.361082353538507
