V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
28.06603340005963,28.107136987703207,32.751502517750154,38.43238294035379,47.046143511048626,53.336170962013156,48.87581224360565,46.08017572030779,42.45882577558849,42.82191646936939,42.67286667882067,37.758099250960235,31.031686694582227,27.863590555697026,27.81324446105409,32.486761041386224,35.76378389657775,49.24676476769386,54.84700606451099,45.96874924635431,35.04775953068122
26.766713530566392,30.471756479384617,34.61081041573874,33.29571116477223,40.37471364147163,49.38315531967571,50.14275886234428,51.56231125796252,47.6319802170099,44.07697421059297,42.40901192105188,36.52707964928589,31.013640817706303,28.573741717574393,28.35106952067526,30.964687925353722,32.68789475913019,42.82684165773167,48.84512135368251,45.27543747588409,34.33951202435686
16.01268730613663,21.039293705373392,30.235118276136106,34.32226591915753,38.715163103372596,44.55648328093754,48.15846653756934,49.67509168018475,47.15347802835056,43.1468744917322,42.17214696340689,36.80745389830446,30.58022345902571,28.68749549494057,28.795151009510754,28.564388964882852,26.434920887083255,31.384271922111886,36.50862190318483,36.47352068629744,29.742041530393248
11.185924371769094,17.03126288232716,27.37620706846195,34.87214698999935,42.229211401094375,41.35437826440143,40.98272184988857,45.464847477948624,44.125878045287294,41.06053547922339,39.68923620410231,34.93895638919058,29.646042636912437,29.20586372384146,30.39430851805669,24.935968551046553,20.395170456276475,28.469629491637598,34.951827990906274,31.561517147674305,24.630639881375828
9.905086443038398,16.319880070662045,25.763937278446264,32.909465267954815,36.88982703976988,34.89233086984698,35.56546160944271,41.20216104740919,42.38730424079385,41.025155644866686,37.992824915584244,34.00359547927066,31.07531615861238,31.781520080679094,32.13996017958595,24.940788167766094,20.794347362682792,33.839673313476936,39.28579802040063,27.75454442742101,20.22783440542482
15.716716172794587,18.6894376280871,24.78275324217486,27.741824220950363,28.823387019848163,31,32.779716031784474,36.119068633416816,39.469537809711646,39.659673745233746,37.40095735255877,34.56377360918299,35.22895504300096,37.68609583132687,31.492014204028465,24.65714291314979,28.38277674748088,40.052634645170016,37.47506968941333,21.47593879131221,15.614619373970356
25.827155370437698,27.067484431500418,27.95631399867844,28.245145523771896,29.22682780085818,30.179097217683825,29.611696892052876,30.587412169843585,34.62604832391923,39.1365568463137,37.7931101109031,34.73537307496811,39.62751169976782,40.16259257268071,28.68179438155034,28.775343582550963,42.83085119275453,43.605823165951506,30.685493194949736,16.41288409762891,12.548898773834768
26.20959570952706,30.666590486159556,31.415746858814877,30.27014379528416,30.272640207724812,30.220230478338003,30.147469112399488,29.450935412984652,31.34642376165899,39.292285593031934,41.28796514415139,39.142243936116046,42.1333182880679,42.48778360247067,38.869746832973085,42.60642905661065,46.62405975324788,38.03725910803612,24.23721178776719,14.251182966641107,12.915753119504025
28.30008249092812,31.630632998083833,32.42237238227797,32.11488134927009,31.672860036796507,31.811694448287824,34.608565978220895,33.88416238507672,32.771488830570355,40.64567483753324,46.40137569123664,45.21802695319809,43.76831339735181,44.19839963231884,44.46052778688565,44.194630837811964,39.66752612556222,32.476816446760864,29.277134243903163,29.324680834517753,27.23822289360401
28.599018179881433,30.678848841022266,31.39592765118929,32.621274001692285,31.141933108046203,31.1597800635084,34.49453678457153,31.993623446202335,29.862156296860014,39.987938499439366,46.43168464965008,41.42664133616254,38.92843284983916,38.08858208760242,34.16186322245203,29.43219761138284,26.116730508271218,23.36152113404443,24.9252876934054,31.456801714271872,31.25609621073017
