V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
21.418447747511184,29.2990849014294,26.545455806671576,30.32739369841831,41.403565868387396,49.09084374709227,45.98001712873964,44.94616298737826,53.49610502228616,48.60353402280764,48.55544524899877,43.78727936847899,49.25593076804106,65.49413767020775,69.82152823493978,67.16874382288532,66.26966268684333,66.6666626885388,71.99843686733934,51.1772703644004,33.41611082710718,43.608009696495415
22.66220421550692,29.075193750381125,28.59852621641265,34.222585551350285,38.236714707205536,41.49929718465343,41.41886007479434,51.897234942401695,55.28668256427566,48.814842051184726,49.61160256483441,35.25702276413043,34.444890902907574,51.149060702000924,72.08612101960784,75.51659180895103,73.92293830090829,72.12018662330505,74.26530516662007,60.960896365826684,36.87134837286614,42.3539204432745
13.67431572005345,16.878262061617143,19.79277777622144,20.997886060237445,20.95936210816017,25.696733511109482,33.32531981489953,47.104396065599964,47.45838996734912,49.064875069731514,51.37995726651083,35.702381385492686,28.11254343367002,28.459169332134515,33.61994243372627,42.419640102880116,45.555358266955345,52.05271541434526,63.2371533973386,52.44759149315703,29.314030962257306,21.442258707641486
28.27013061047941,21.895180313594533,17.337901471987095,16.67209979165493,16.345852064909877,22.080985354310826,29.271667227880254,34.7076981294252,44.84286302059696,48.783920045908694,35.10764845765722,20.63086213289157,17.123290841833718,22.652405705555942,27.230428338659145,27.159196908472822,27.06213674820432,27.26279599041203,25.88452698607375,22.778889633243615,20.516502017768364,15.297645776421374
55.31627512898593,37.97617604369331,22.691490468805522,20.00511667017486,18.032402636944447,25.44516380501598,38.9359768553355,44.71954675707532,47.88175547800187,43.58842674300112,25.571585197189783,15.1571722833535,18.652590751931413,26.537059975625805,43.4527290254803,56.93578286937027,45.17832520255714,37.230199657284686,25.1018625590584,18.17829790059299,21.99240987397185,19.45026754321494
71.67874148169675,56.46901123493365,36.5994189555903,24.840677218038316,18.793720135471137,19.516033236309376,28.707369281435497,27.966439889342414,30.706899060359678,21.425842465818114,14.343795109175211,12.2677047713317,19.73798040268938,30.822024008851372,50.99797116310971,65.47687466531355,49.339575814492704,38.769200272134704,24.633849956092547,13.162496482576486,12.242026614235611,11.760900403127284
78.66935187265834,70.60506346074109,53.43316693763002,38.73752514435421,22.099110779214925,15.793391409369644,26.41244135530696,31.419748738219784,28.636344676794145,15.945024119898779,13.920749544369514,14.988777084900903,24.41698389646399,42.53677975465048,57.45135499152716,56.69568390232817,43.65362832141314,37.92559793110398,28.533047503149653,16.255327486120223,12.36799877923364,11.885132205764943
50.41447276091269,60.29250860616733,53.12027350760433,43.50213332206914,40.13475680464091,24.940454654567745,12.505612244555042,22.14728370998274,32.14376626712415,22.743452071960405,11.885958605113503,14.428700700387001,29.332251582874775,48.85782149140182,59.46645904703384,54.47312433042103,47.021563815334375,43.633736403966225,34.50242826970661,20.546593267272577,15.306811867228337,12.009416855367766
38.9364770469977,53.38885898741375,54.84750154294245,44.86874321929987,41.069877645190275,41.030596632248134,22.29794771643922,13.31244515220515,23.558124952736836,21.588223469059997,16.03163196132718,29.735042794320876,48.7269780164916,57.57515068539609,55.749425731326,52.82841519356508,47.60819429216464,33.10642181782182,25.75122655114302,23.543834503469697,19.879877764372367,16.442672769502714
43.881309369231026,46.5065747641805,52.83792011179302,48.77567598332968,47.59130207359043,42.83889191592173,33.42951263174458,21.033747943043828,10.512887637707365,12.86228791955386,19.64377500011479,38.666299133866076,58.99436439216508,54.9585634802558,43.159021576544006,43.62935001166893,41.63305118730557,29.384571678992025,23.251881343229805,23.002607216024288,21.833399486957568,17.8993370922031
57.695046721473084,54.33573230845138,58.482349436405784,52.961392236106065,45.44063956376853,46.22330449762703,42.4272763437691,39.507728958305805,27.948360727240836,11.663277186671618,14.224772196785985,35.66199089915791,43.07571182392293,34.00047923590185,34.328466175555945,37.61696005078292,26.004007120667588,17.635378251673174,17.375069983559428,19.914199737788465,21.71772088350513,17.19080600790422
56.04297736347873,59.42196508251228,64.8720598599915,60.61466714533779,48.48122068089521,48.12632022447951,47.885607435335174,53.260130658346654,57.559722831571285,37.95071765805777,21.626162840704808,23.525997662133598,25.353957444823685,23.875006799593567,30.805330947754292,28.815276000913055,15.967508717106965,12.381728667420616,13.751712435524327,17.597960509632216,20.261634116276298,16.78676281495434
47.19075629990185,59.54294957088076,65.57720250331973,61.298621528797554,50.94203657963394,43.298792265641545,45.40312775471209,56.62141793035919,63.758023613885065,67.15185800810983,44.287310301555905,15.711898802269857,13.910501631806898,23.36574222545916,32.837814779112186,26.20116105349314,16.30369943104354,17.658868040465805,19.68257720069002,21.624476308111394,21.77348964016177,18.134485569905323
59.728277053623,63.85505754944761,63.10004208154335,63.33130645578163,55.39930535598597,36.929428083269116,29.9735438347609,43.51179016079807,57.91450779635936,61.84077848814545,58.625540450771965,33.51668825805517,12.255593395062796,15.94780970914089,23.331979395261826,20.69678002820033,16.91878739006861,21.512430877706116,24.20986218579855,23.330173455612528,20.91647705767364,18.47510962770537
70.77330601848139,66.04074803006621,56.55118952794075,58.02849691850824,55.80592437115124,35.68988341428974,25.017431864399242,35.197873990730315,46.328356116878524,48.72476273384963,50.512863096702745,45.35718349988476,38.27751618588276,24.183212201885432,11.49157162164872,9.915361193145191,20.34687311408085,27.974284068776484,24.56407070771882,22.625142907748483,22.225600412969214,25.383075456615508
56.15927607369826,54.14717391858476,57.75141559652389,59.94216612677596,49.29052049759383,31.285412018275302,22.582238146825986,32.62939401728508,46.816848489649004,43.4952052386011,40.61682778974527,45.54382964765285,42.704883124769836,38.638532211271155,32.725340210390705,18.758021316198324,11.665297976886464,20.171959413965162,37.976311034806955,47.749327287928736,45.19489382552267,49.970038240773675
32.31945356788468,38.188822252073855,52.72961251597352,63.30236321833563,44.598797548490424,27.795592818014843,26.349174136027692,30.38529158395673,35.042244938611745,34.85706755962677,46.798157874887615,51.315344611528225,42.56706159640184,39.77216995823574,38.04030497054792,31.58033833609764,14.840856072875265,12.955950503762068,39.03229944605893,55.628435873591144,64.49877613552484,72.87635969871532
21.832046871422392,26.13809988511165,39.41481986874547,47.75088346216567,34.54495868430602,22.814800290419242,20.423220762499007,22.786295883251945,23.726630194183162,33.65311615002387,49.47773623303367,53.32540135433045,44.206902248732305,31.870479647568764,33.622081450184126,39.138059307707806,39.12297811694607,33.658538402672235,30.0446683251971,32.10774131417489,51.713731450062966,70.23300858073459
17.560241615966042,15.123369562479324,17.07898151945939,19.95121670814147,18.89570807834986,17.907596564518997,17.35959496361263,15.943429851916576,18.531202029039875,30.930385994425272,45.794210201242464,50.47603539602855,41.84839761289888,25.538806252083816,27.457658168763597,39.62315656642676,47.71756418107638,47.306063614884025,31.418812629805608,20.341600401098507,21.98449941431686,39.88767681271764
