V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
11.942242220107676,12.127611191233798,12.313081274503602,11.847585553801489,7.295737658299081,1.8412939931648227,17.82651041284128,47.15753998699826,21.061706379219856,0.7161039910760706,0.7188397112359688,1.1259020960456039,2.336591199023884,8.26415706291549,11.601469355893705,10.09538033342753,0,0.27187942874437376,1.764887403008803,1.589159937851284,0,0
1.0593900899188633,0.8740282524717313,0.6885653068846269,1.055620655322795,5.4029293945892976,14.364999263371768,32.16836358905094,76.72948261876357,28.9215406366895,14.53613772100984,10.883116790667643,13.725784271148655,11.385687366371037,3.0500471702768874,0,0,0,1.4562650861291497,9.588909486721908,6.896679092285966,0,0
0,0,0,0.02021571305378882,0.12687542583062278,0.14655230398378116,8.583866820448433,58.58921631262629,8.44870107905814,0,0,0,0,0,0,0,0,1.154905683779738,7.846342792152051,0,0,0
0,0,0,0,0,0.6552883683734149,11.739260506421369,51.626273160973824,0.8611060209718658,0,0,0,0,0,0,0,0.1442091423378301,2.11669850170483,6.610897236104047,0,0,0
0,0,0,0,0,0.8142356292384347,12.908077247007043,47.31124949599188,0,0,0,0,0,0,0,0,0.9590777900630392,10.497550720842355,6.556921799316596,6.939185744334609,0,0
0,0,0,0,0,0.8523455567476395,14.930827021398436,49.276053057802535,0,0,0,0,0,0,0,0,1.579752443813487,24.234668647812434,42.12362983517314,39.72416337973491,0,0
0,0,0,0,0,0.8752481937321952,18.928347563100797,52.093761873597636,0,0,0,0,0,0,0,0,1.4578227470614877,30.27464905942398,53.91709759823946,41.585719639352064,0,0
0,0,0,0,0,0.29151534165746074,10.340747823961374,48.41437444653102,0,0,0,0,0,0,0,0,0.2489992177944602,8.07404155673935,0,0,0,0
0,0,0,0,0,0.23636136901114319,19.404263662630026,49.27224191544743,0,0,0,0,0,0,0,0,0.1003539146740651,9.579852035651413,0,0,0,0
0,0,0,0,0,0,25.83004739921723,42.71798875800791,0.32763138504214884,0,0,0,0,0,0,0,0.7257061252805234,6.975120387290817,2.1506443714109955,12.603699793406397,15.288709178382847,6.440623994446367
0,0,0,0,0,0,31.1559765581445,33.79606710692591,0.9193440918883679,0,0,0,0,0,0,0,6.560403300159136,3.392606011015542,11.746550457788851,59.48154658655476,68.43247247833752,40.34743778314658
0,0,0,0,0,33.94610518029569,36.005794606150175,25.531005845644234,1.1730870304971406,0,0,0,0,0,0,0,16.58930377203165,16.476623255191853,18.73554612456113,37.64929046751759,51.880094867092545,76.84759159690634
0,0,0,0,0,35.480053329938414,38.02216220807487,26.69213243516684,1.7133636418395222,0,0,0,0,0,0,0,17.271001010607147,40.95500330534362,45.00369246988487,50.89431323928853,82.44505875278814,70.62251272020033
0,0,0,0,0,41.99048244902446,45.915240636688935,21.125030653212143,1.6108367706131639,0,0,0,0,0,0,0.48021488473729945,16.22626805235963,19.31512162315383,30.03119082240361,46.87146403070313,67.22257786266312,35.213736709430805
0,0,0,0,0,50.02176051232566,14.819034645651705,9.865481333802988,1.0301804392845602,0,0,0,0,0,0,3.6874129244371003,57.95986859746412,89.88818038277779,90.94445262468335,82.3660130969281,43.964936104837065,57.32098283354095
0,0,0,0,0,52.492337679910655,9.228813134798077,1.9666244891002331,0.24271884163815907,0,0,0,0,0,0,3.7910103637797037,58.52051510628646,60.04390256795835,78.9965577861356,73.13426001328287,89.7877425340869,75.50915291173436
0,0,0,0,0,52.20613750273061,8.801582129977367,0,0,0,0,0,0,0,0,0.44780758031072593,28.933483221377678,73.14148549365396,72.5132864610854,77.94263005648202,91.08178803369898,84.83363655707537
0,0,0,0,0,53.502194852998095,10.484465319433161,0,0,0,0,0,0.8814612346965665,1.2285130565831488,0.23278076159091435,5.737838272097831,59.798909256901396,95.08079087065411,93.81182767252213,81.89176831219095,80.56355623231399,49.91272968067262
0,0,0,0,4.772928688419339,50.138704500608554,11.000921703941195,0,0,0,0,0,15.148869955999219,20.41795000383719,12.308968987324409,26.584879432916527,66.577455248341,90.71727998895929,95.35503133762847,89.77498482596833,44.93753527484513,6.474866409938651
