V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0050045221538846,1.7661611641987671,1.9019105083839627,2.118428637819192,2.233761243655916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09095229624973249,0.1616689940213204,1.2036980056379711,2.015337436246231,5.623117361054833,8.2574486222548,9.00059525006566,9.713874697971477,9.794574442660586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47981397265533504,0.617598849591251,0.44058343405605244,1.0455607647615015,1.5306760481147492,2.04014387377694,2.433777606046859,6.758760049100831,10.012989613231188,4.333458640722364,0,1.3981320901233336,1.07331363395384,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.228043429321032,4.872734397517749,8.307566809445392,8.346550922533845,8.661921529385655,8.625445436592278,8.461762956491945,8.430515745910368,3.7012365262075235,0,0,0,0,0,0
0.6561626923897066,0.2981760639388583,0,0,0,0,0,0,0,0,0.48185066707635704,1.098904221297948,1.2983338384381793,4.32313118326284,14.057590984192661,29.383836449522875,37.015022588101495,17.431265664783545,0.7604922533013394,0,0,0,0,0,0,0,0,0
10.837950544794204,4.900199355782428,0.8066335738725577,2.0581431092663234,2.5818273501590925,1.191480193972708,0.06022497170852883,0.7307203057752103,1.2683509460007982,1.3016752363580057,4.24878046751193,7.796239692483836,8.725256130083775,23.007072146621695,15.756801276665747,9.36017957493683,17.043046954565412,7.699567171697851,0,0,0,0,0,0,0,0,0,0
52.64991002937157,25.79164042432363,10.40855005324777,23.289118360503956,29.339349515011314,13.975735976630073,1.6136953188868661,6.284796378998582,9.757591495189278,9.724268353359486,6.342180434991894,1.6062172427901962,0,28.620976843803096,24.497983156694445,2.722822573375876,4.450307548459352,2.040200861651773,0,0,0,0,0,0,0,0,0,0
90.86664790392567,64.84091531434322,37.837099997943234,49.29651565976248,62.382234493182956,33.555100193860994,9.436172049752681,4.5395993888951045,0,0,0,0,0,1.8711584427204802,3.9502168017494865,2.4849790999204617,0.8649359609614442,0.40206144349869927,0,0,0,0,0,0,0,0,0,0
99.57846220752107,99.65677915592869,98.32638219299574,51.272225926601635,11.096199647771096,5.196502718535143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.95225698296144,92.06323084474894,91.48389342433575,47.37305535407285,11.249262563673085,5.3292749922196085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.283657460826086,45.32503527175641,78.86623202339929,40.00366697000351,4.548909309329599,2.1981427536764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.510675432209416,27.332516389016625,22.97716754209151,9.197850125293531,4.898984225268381,0.5641141538988197,0.14392409812941323,0,0,0,0,0,0,0,0,0,0,0,0.2045833969612237,0.4142192913048835,0.20995987724420864,0,0,0,0,0,0
0,0,0,0.46410468613727945,0.9132291835980852,4.591535535214478,5.790766202407279,1.7236582127813669,0,0,0,0,0,0,0,0,0,0,0,1.297216921590988,2.5928566125561687,1.29820376104636,0,0.4323516437125932,0.8897750083781125,0.45850030145409276,0,0
0,0,0,0,0,0,3.8975105882087373,3.9227167194410013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518059587917769,5.1243783593295404,2.6112455611147243,0,0
0,0,0,0,0,0,2.9079093529054627,3.0056960762659775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.321414475380947,3.5278828416611585,3.3991326545688523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06568491324383852,0.14121967188808437,0.34998152637652746,0.3104223138388596,0
0,0,0,0,0,3.5646942466480573,16.83126679902768,14.211358643824765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40523319312258965,0.8611387017114647,2.0617876860526523,1.8220267523500386,0
