V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
0,0,0,0,0,0,0,0,11.804597000687815,28.18590571611007,15.470102324381138,0,0,4.699741432205922,9.54116809779701,5.062529317125355,4.999879762213835,7.554427300028402,7.218161848859208,6.600322820262841,7.953260078106941,6.412314488148305,2.2879326947872447
0,0,0,0,0,0,0,0,2.0752623649713495,4.4240645690725175,1.6763852645721575,0,0,0,3.2521939045250856,7.921440012049233,6.335183485988111,5.40891814611701,10.478793081647586,26.571482853563246,38.29306418858967,26.994321681654537,6.564905050555591
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7407293155737023,6.110764658875675,7.881180739278143,12.695011592764423,30.153164977898037,42.85794255578796,32.10370149680669,15.503121644281883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1454458269591576,9.531905140390084,16,21.18301318073488,32.31400393330421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.539560453234797,40.148958479505986,47.123025640145784,57.44848439662313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7325792034832747,2.1217183167941034,16.94436642026517,53.0264833921101,61.556790048998096,75.25727641643613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015975310429718,3.0096124211254494,6.100975339426398,16.869446732037403,24.452627485446968,44.673761294059915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.707596493951596
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.315399979434119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5030427324530218,2.2335342055508542,17.174877642997437
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.068724731500016,24.178593055223516,39.621213857590604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507035019379345,24.35050270759491,71.15668765389117,77.25368615694353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07452354129982086,9.569146734424457,60.357966358995256,100.00000000000001,100
0.8739644863212138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07248294408574,35.26409250658378,87.96327295508758,100,100.00000000000001
4.502102442212342,1.6842995439125268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532856300129801,20.17705179093016,78.78225195689379,96.6031863595329,99.99999999999999,100
4.398628011544495,6.761313332804779,6.658029918077201,12.005969822774112,2.040081479177852,1.8294485523833386,0,0,0,0,0,0,0,0,0,0,0.712888350283964,11.26469701004046,56.19267946231242,99.49522204080274,100,100,100
0,2.78397022136402,25.49261635198234,44.71068588127124,6.474050542950289,5.9451827292171995,2.49186786045563,0.5045676752848167,0,0,0,0,0,0,0,1.514746028148609,15.792218134674094,39.07671335006202,80.71189570101649,91.00956198529357,99.61716324819673,100,100
0,1.2816125691642748,12.945479213176855,21.779745731665884,1.4927203849928203,2.096793834968043,6.865068850562234,3.5097905600570156,1.5996778668249436,0,0,0,0,0,0.10808468966932022,6.440638784815329,57.980255883599355,78.81026396991061,84.18345572315945,87.32476585653552,99.48373304562905,100,100.00000000000001
0,0,0,0,0,0,0.514394850267218,5.637778438122343,4.652090072352552,2.8928342005050873,0.8749307846852566,0,0,0,2.1820004834098787,32.65573156237575,93.77957822170876,100.00000000000001,99.99999999999999,100.00000000000001,100,100,100
