V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0,0,0,0,0,0,0,0,0.05849429091410627,1.3624114914915844,9.665649668580382,0,0,0.7572394096486439,9.448939038288772,3.5988374688264364,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.04240031968506443,0.5624785282472861,0.5317967004647269,9.778531699795002,9.389525808098016,0.23262741442101736,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.013187788268982047,0.9014567565511669,20.11131006645408,24.170660938655075,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.33994689661543787,24.062308977138237,29.267700092067518,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1383270798046685,0.4271116881371462,0.03270368843777237,2.5022446844893194e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19.35159772833449,41.99433850869683,2.288193648375562,0.03332044768014295,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22.83867324703408,95.55218244328697,11.11838646670831,0.31646216870839355,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.82907276753547,15.023420089007203,1.0582140699389837,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019432488496029163,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
