V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
0,0,0,0,0,0,0,0,0,0,0.059057789872107205,3.089783151272635,23.669813021411453,22.75356884166829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.37920322019059477,8.421493936319,30.005903740527746,28.49039379946003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.2570560746464629,3.7288939376640804,9.569836613474438,8.998312232513825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2373469938062132,2.2001690705198373,2.17131376217473,2.142482730210337,1.8843374883884947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9032068210031965,5.188465756055095,5.15961150954528,5.130781538535218,5.074667514827167,4.165790971888677,0,0,0.7433815659096672,5.222163997221565,4.4188201707595525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245782591981532,8.194821414575403,8.24771948370071,7.869580687410594,0,0,0
1.3679937991978457,1.6464740840771463,1.704180453512141,1.7618382737525193,2.3393073351485465,4.105470719153014,0,1.4727863208873622,8.352495617012961,7.35112760995022,6.648726294355518,3.148872450835972,2.568104392210046,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2955585521573845,40.42966806956973,42.608589341497634,47.00863075676479,14.84863812217551,11.910774938407334,0
0,0,0,0,0.24335721964173074,1.0154310633699117,0,0.8706214647327976,4.076871569666334,2.4851788328584203,2.405718534937641,1.870613723430522,2.5254623894882684,4.364218701261207,2.3891685783170007,1.8741596573424069,0,0,0,0,0,0,0,0,1.2472787972984292,5.917237297472165,17.705179820496653,63.15441098636032,64.49415256202019,61.01215278748204,27.647182644001223,21.93162939760127,0
0,0,0,0,0,0,0,0,0,0,0,0,0.7168506988833444,3.227723472083934,3.4066038664640033,3.300661741207265,2.2031574575336808,0,0,0,0,0,0,0,1.420956717247421,6.129468828171896,12.161026222476407,31.777598899800928,29.90590233311539,19.87206784977344,11.714269000561039,9.062993931213805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.3142661486702294,1.2314991167738145,1.7840786787333593,3.4735049267193796,3.9269307290440856,3.7153710883430913,3.252142587397487,3.0547392369592776,1.9240302411554533,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24722101858049217,1.499513336244879,3.100331598208627,3.034329757656266,2.7712209342395173,2.689744845594123,2.4604137017064103,2.548710303075214,2.6488242301237253,2.9451439451548076,2.604276411286759,2.167090200018399,2.7755453929508676,2.3161898124665647,0.9363036082658679,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7832880208682111,2.4707532163375783,2.681093830313354,3.0782081088402897,2.7956283971313294,2.4731861634370205,3.2478004205016187,3.3514669623569135,3.0355792988812915,2.152536786434701,2.6558673022947383,3.705774844360737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7872022944335811,2.456289040016108,2.866912012918389,3.7432435828217936,5.329226783647262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.702205426577304,26.87185137645347,38.49676313338807,37.360911015807964,36.1098000704267,19.873262412247982,0,0,0,0,0,0,0,0,2.8009561444381346,6.203928795303501,3.96069643686172,12.359496114572643,25.726859552713385,15.79597188698317,3.961975109606093
0,0,0,0,0,0,0,0,0,0,0,0,11.601163620233006,47.751261034881935,73.62234233828818,56.51653797482325,37.752339178215095,21.29399503836861,2.8356288093662556,3.6033895164456693,4.9623052757045265,4.580394914267115,2.4319420691045783,3.507274030863279,4.675078461764242,4.58079695538108,12.35483818319937,21.027962569496374,24.408237153431536,37.397632314073576,48.43501094855888,29.29992404361038,7.646145234531025
0,0,0,0,0,0,0,0,0,0.6029390907729233,2.677052803136748,4.108400551465049,7.886514082490093,24.18622093693924,38.63255906916587,23.54676096468225,6.449373250133351,4.236381095880603,2.6368192790476006,3.4238595061162695,4.984470026997974,4.57364648005562,2.5875162972517023,3.952339976980631,5.363831324047025,5.45810936174245,11.11200485996346,16.939268346363164,30.05367919138734,33.604064128751354,20.643004454816634,10.111321487288526,2.834737252631802
0,0,0,0,0,0,0,1.9638406270831656,3.6699921410942515,3.714752849632043,4.227016905171897,4.667923915153021,3.3481314267811393,2.1801904783125523,3.403989995530836,2.147259076978489,0,0,0,0,0,0,0,0,0,0,0,0,5.210016776369469,9.984615808729469,4.761419664329859,0.321713853568835,0.6154671243985184
0,0,0,0,1.0781156595924835,1.9094616083282083,3.2762083436609704,3.1939734442085097,2.353385210420437,2.186971613103381,1.5984294397808831,1.2626284503161884,0.5716334879523557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
