V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
7.261120525922917,40.186143363583184,57.41727952216664,6.64588789071068,17.251223272985136,33.74811182152224,10.343201848891285,20.447522185287756,32.59607367416311,72.94256559329683,87.73217400707982,52.12025680109273,23.233507557409023,28.855057330384202,43.45745609635206,56.005249731917274,44.5237879334629,10.567590943604774,15.666156790847403,54.24669108431607,47.106698561943276,41.396392682628466,39.939207414500736
3.5357975685862364,0,0,0,0,5.195441940638435,27.41644164219807,46.682406738836264,51.43320561313516,70.58165514771625,77.061877838656,61.7733476367203,26.74465431274351,1.3202945941074578,14.267421317748386,39.548078925831035,23.49025246517591,12.696732004488561,3.09294490101924,7.675088514781294,6.901030056624129,11.613047327229989,28.31455930965395
22.172136332062248,0.41307701062722263,1.6585280170327925,0,0,0,1.599655246160112,7.348427915150603,5.65948238870979,7.193837173222328,33.346106173027955,29.997901825496754,17.063942220535708,0.46022389494856375,10.688528775720897,36.32916965397207,13.020937674640214,18.456599118137103,34.72599876373562,4.979464362829719,1.1050976734882567,4.274177007466509,4.541854890786217
0,1.9145023919405515,8.231258930385186,2.567842823284818,8.967872825399768,8.454057521513011,13.52400532611858,7.9711599019677,0,2.840570915305323,26.03359628975543,63.49620466989404,10.18665677244691,3.317829767747358,18.447886656257133,14.164017680514677,11.546280818696129,18.480269899101412,41.81615450136659,5.613830944527443,0,0,1.5401633820957898
0,0,0.7964565159474242,9.886284694573984,33.94245979130945,29.20782775177192,49.446173455134094,27.01302778968891,0,0.3245155720103784,10.766775897609737,52.238733294660534,18.502933274535465,8.565159322977863,33.40439094324193,7.861372997281272,14.153639748000877,12.047378808924748,0,0,0,0,1.2687844432799436
0,0,0.13781753619929815,0.9921009819046918,0,3.323749088253897,23.48944216372064,11.587126560276694,0,0,1.8898290346595112,20.068995178877273,54.2973498779553,26.446947507065605,19.017706896557726,2.0800176111090662,8.358216690785152,7.1926477043567445,0,0,0,0,4.047704195926461
0,0,0.523069925056687,4.356932284856573,0.32090766081459804,3.027207842273699,0.09840272958408351,0.9369058715753926,0,0,0,6.024270841708557,61.80543591092398,53.83889831543821,0,0.11074652735841911,1.158438678058055,1.020761712611863,0,0,0,0,3.931659572160032
0.8094186551317782,0.8439338109854178,0,0.11517941464520345,2.6093248095821497,13.343635040371563,2.1413575835806196,13.714657255753282,2.056975663836241,0,0.17436537396965826,5.8996737863233175,51.64494030153533,71.74427220784366,18.28921611346729,0.9898539050749021,16.078062591503834,18.810116735679642,18.366695423495916,0,0,0,1.6379390894626018
5.197716011164447,4.832925071729222,0,0.31738121640823924,6.51465512081036,9.773706858302248,21.0772690447936,44.03322945980046,6.594299168381531,0,0.28299199856711843,7.929020974977527,38.63978379045647,87.65878532470813,67.87468152677366,22.1435475001621,46.35185719306381,46.053712679658034,44.61044063833292,0,0,0,0.341223200567152
0,0,0.09259937620022843,4.545627325745347,0,0.9945716340555293,50.72439292455478,35.115532810021655,2.855032132782297,0,0.03881217235723084,2.955986071872781,24.28799364118287,77.52425704318077,99.70772811572378,71.61497325437936,54.574709174783365,43.4743257940513,42.945829256079264,0.014177782487941423,3.0241783300069627,26.85464898062549,29.835976320217217
0,0,0,20.25011106715998,1.9600893338600567,0.6716674790491475,0.006929978411543996,0,0,0,0,0,27.496994664499553,72.55382461340446,90.54570640595742,86.53858248715343,60.90530213580425,52.10639449928668,26.991335495588118,7.939129542468036,6.518907509973232,40.505516503400905,31.60909975540148
0,0,0,0,6.935205282953722,2.514303213545778,0.08585262259120657,0,0,0,0,0,8.722988922063529,41.76103265554572,69.07627389723436,41.215996748158496,43.63949836239077,46.12719110398261,42.28124950428586,43.16677944986786,40.742740596712146,39.69622142021352,13.180348304593835
0,0,0,0,0,0,0,0,12.385074183274504,18.994093464300867,3.993859665347428,2.919699467085575,17.593515002851884,38.31339721814706,58.034670765531075,12.12457619576995,0.6572731955146589,5.249323283852055,38.00976789674554,39.427769211399756,49.76392957898196,36.12477272567924,10.853267240869311
0,0,0,0,0,0,0,0,43.84994331533525,70.4120539928744,18.542583358506313,12.878590694070654,19.88640677682722,22.82837142614674,34.200315124958614,16.3657033612362,3.297386812538446,0.2251037074248408,0,0,11.05137668712553,10.62558720824286,2.3915887503546935
2.48820362760752,0.3333641234556587,0,0,0,0,3.073571071681099,0.458546845920238,41.45760111911024,60.2474919528799,20.354889328002113,14.237560771377101,13.914496331667642,1.7583413030093318,0,2.110181043063848,9.294899631459012,13.68394617123399,1.9707690614709084,0,2.0857002812198115,0.342518414651004,0
18.19108025852151,2.5362463171449203,0,0,0,0,13.758409066629927,2.431630767875765,29.863231634848397,5.208559336336855,0,0,3.352880026925301,2.4077262842220044,3.192169437531064,0.5586804486209866,15.13110565628239,43.52396346650622,7.9235649825355825,0,2.168134915081495,1.6637536741582393,9.317876084312713
9.190703175197326,0.8049424550752751,0,0,0,0,13.433077696819021,2.843394260074559,0,0,4.451057880382773,5.753367361663495,10.209986743193095,14.010869108386279,12.838532410663218,2.330759701275432,8.648695499022434,38.5542392086744,19.166113451671045,3.7664905649533695,1.4408252250334366,1.5033804316543966,8.473725220834423
6.926170917038701,1.7036790803954296,0,0,0,0,2.4529602086563083,0.6179039954323943,0,0,9.96352956542311,12.26813219866273,19.80545826500829,19.788242207301234,12.910764603705452,2.35146126633389,0,5.853593712677976,16.724642736338083,14.41039323700922,13.539648288489285,17.404408235128926,19.049969781848873
4.082388667259289,1.1683979641600506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.526099616853054,11.664775800953413,14.008876041752732,40.118730104908444,53.56654858029753
