V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
0,0,0,0,0,0,0,0,0,0,0,0,0,7.144412836996106,28.263080092266243,32.809558464104114,6.187274085547637,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.56721077635036,40.20519596085858,8.106281713407663,0.1134631424866323,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.961716753005779,5.041179335430805,25.942198256298326,30.654311401338113,13.894359801381693,1.8957600324375654,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.143252148263253,40.6700305699417,26.78766867420277,22.030133055983367,20.51895498622406,3.860786553043855,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.929576293307349,25.663566042625625,15.615381597758942,12.306257620379554,26.198203477451678,5.683499729679918,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3176634853158573,2.8722437906170333,31.29964908560106,7.3823313748344255,0,0,0,0,0,0,0,0,0
0.6865318351186293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.48757948194051,8.095095936828736,0,0,0,0,0,0,0,0,0
3.245605197310381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.30433348946352,8.105018969022412,0,0,0,0,0,0,0,0,0
2.0144864922814585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.45971029878832,7.9526365399678465,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.08365685952051,7.913288841675221,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.04192454749138,7.9557494941873195,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.77122437426602,8.691407346542245,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.995105865447165,8.552472528655258,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.648363925436933,0.9248008636537314,0,32.37395069178448,8.199010608632879,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,35.41669258286309,9.03213864462468,0,32.21699013300675,8.212643502027495,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.79897056152232,6.352259945834223,0,31.833296008851867,8.168019159395083,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.791576904623028,8.210466374341243,0,0,0,6.783254589937246,8.545570374672263,1.7584077683791037,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.749860000643764,8.252911349502087,0,0,0,32.59500879951135,30.301451533697822,5.685010908846461,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.936745441853255,8.878910872938281,0,0,0,21.029032488371016,18.247232546609304,3.338853067389462,0,0,0
