V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.407921764238019,0.7866510631761922,6.4617423427747465,6.111137816054077,0.5418601814173012,0.4666603878276021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8935869979204412,0.8912520881355812,0.6589985757698649,0.5903912136603184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11084540643926422,0.10273705590461348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025066876432474736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09322998246804583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38457634719115985,0.4662350882487013,0.35367364852470173,0.3618865511017161,1.196058672548441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3705515446523528,5.0090879901129775,5.6336694681388355,4.204975013253411,4,4.241332204856024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02103827958645496,0.04703339861647817,0.07227634871373895,0.09754946936096183,0.1490559601659915,0.18523277784580625,0.29082101509562364,0.34815139988481436,5.673419499152769,1.7877393582221528,0.9311734781572566,3.275086426520642,3.6736347739333626,6.407460992055784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6395601132676245,1.9768699112873276,2.8179554233363846,3.8281177018350876,3.9707153246949862,3.9454733682623435,3.920201242482999,4.701603267211649,4.8369581037126945,6.3942499083667,6.682919330974342,1.162264426213954,0,0,0,0,4.717161648840421
3.5613072753847304,3.43932091464454,2.7480780226294215,2.6163339436482413,0.46170595273443354,0,0,0,0,4.474173508597339,5.49199616271528,2.5124589164380193,1.8554990773090723,5.681263039524043,6.5813758644238955,5.0827872422284095,1.662035164484799,0.9589236380222608,3.3164332747939826,3.885784289955128,2.3626887312684723,2,0.406819322935904,0.013015984520478339,0,0,0,0,0,0,0,0,0,0,0,0,2.1977669160312168
0.6323872994908697,0.5784040273785145,0.44272185670528463,0.39696121316442196,0.07541356862925343,0,0,0.712034648121014,0.8985130847341676,4.960928064526859,6.000000000000001,1.3665058503309804,0.15336874091057173,0.42008148123126676,0.4496649291414655,0.3143275124853512,0.09534580237890918,0.045511498256711434,0.13200522773052895,0.1319582268766071,0.06488441785521534,0.04087489603876767,0.006117533759995454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.209389132547593,5.470401544015084,1.7166437808692476,0.5612039403539624,0.12052318894983109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.4985986821516795,5.999999999999999,1.5133652886185618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.627119058717568,4.020288481264265,5.237163990743793,1.9735248717561222,0.6887086359339921,0.1800796234796608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.9822916341975474,4.249771435799346,3.778591212080143,1.644316474708587,0.7894269246841734,0.22451930690576857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2665940988297044,3.332980664934742,3.332743470739058,3.3089532961926826,1.4563274805531197,0.18216073541691627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.317148980319966,4,1.6903485578078234,0.47672227984025467,0.1572961346592854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0458097129102004,0.70246107013752,0.24740602097953363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
