V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
0,0,0,0,0,0,0,0,0,0,0.1809491738504426,1.0671669742130387,1.8150382481576872,5.470514471781933,8.376399350494415,33.42119276147167,86.39008040019107,85.75635587834542,82.59607009703271,72.10541111661047,18.94102556423744,0,0,0,0,0,0,0.0925460338479617,0.40812499944210234,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.8256696554907299,4.788838813033019,4.466659372977226,2.956410527903917,4.001251746815907,13.606558406499417,35.62157090879637,33.68056528103443,24.55480705957758,20.56064916060456,1.8329726706775924,0,0,0,0,0,0,0.28159514219734133,1.223657329429572,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.22835040954069988,2.027830661170364,5.445394252035941,4.484513632953065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9458944755549858,10.15610624568857,9.422975610102569,6.481373237648195,5.203325813244546,0,0
0,0,0,0,0,0,0,0,0,0.8914223925046978,4.237690742803875,0.7447441955192164,0.6109843102036046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.168336871584503,37.002681557022136,35.06250365602493,27,21.67838135853044,0,0
0,0,0,0,0,0,0,0,0,0.86248495463245,3.8811221614843103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16075464331647,16.083412887610187,17.014448971332364,20.726222370876876,16.601366834932215,0,0
5.966302781111601,5.015875586628594,0.6328323669645776,0,0,0,0,0,0,0.8329720808320387,3.6611785392352556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923249755976845,3.1249084528580537,2.0334279057825677
28.366746395648732,24.922690896180686,8.06091968886424,1.2611746468999765,1.0235766589608235,0,0,0,0,1.1313505256914895,4.864215801342338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6938212997093345,20.783284923892143,12.997666185369553
34.18313858913989,31.899251937474833,18.536553442202873,4.503219807300526,3.93607293891679,1.384149245281213,0.9805507696357793,0.7902413720406251,0,1.4306052625644903,6.010767976576351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091771371604599,0.44166048221141907,11.226336632408803,48.29784032275605,33.54746571599538
3.760652011704056,3.0509680964277894,0.43134272527799655,2.2663637313583576,2.7053515415675085,4.440633521363275,3.9999999999999996,4.295934866356703,5.500792514321688,6.844367781510271,10.028041431111623,0,0,0,2.0382723604381536,12.243075648837218,20.325484940561257,16.63459274540318,2.290029320395727,1.819052867680286,0.18434566986870846,0.9044404429070947,2.0048739688352333,6.278202094377838,4.9659488706847075,0,0,0,0.09157477624270927,0.4374947885965952,1.221143509723804,4.169865956444067,15.72709872479839,59.51958239170336,61.716916776460884
0,0,0,0,0,0.5975704874661073,3.0502050095290203,8.441211853673755,30.294937939211717,27.30835670496615,12.932154458734225,3.018447032285967,2.6801422165203084,1.3808396496943671,9.944476939402879,52.50982275249787,86.86436293924793,71.31740825398533,10.675476993536945,11.197348303310843,14.500605446861579,19.558639910272078,22.221011333422542,32.62793269786235,25.847264609836607,0.4473223009352003,1.3056291013668457,1.3001791596869454,1.4894749000657683,2.214903842641255,3.749361042026406,9.442282684101302,19.928685884236074,60.72124761968597,69.31415175741002
0,0,0,0,0,0,0,8.75005558363472,43.58356087592738,37.91937495262061,14.3179449580057,10.031525446981286,8.940644228669413,4.642224113149135,11.369803179475545,43.50958404008101,67.14686695328591,55.37692499671822,10.122902098906081,20.834399286468887,62.39432403236488,66.1367857646896,60.313068988521,38.38982659251055,30.461782712434175,1.61939275331215,4.717431856114926,4.722881594572517,4.2215966106821865,2.3668186485835605,1.8586296206993231,0,12.188109075747295,49.713000393265915,26.178283292655024
