V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176436761967205,15.52111779254046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.170197937972069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3749120562601735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63907799953285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.150544850902882,4.7930931838432205,4.082219613486873,1.2460382620770791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.605807795124801,4.195604376669666,4.256127065162986,4.56841876348742,4.645334202908303,5.416688247828377,5.035382195061581,5.081398527087704,5.258186581344705,5.483824247878477,3.5719863438972324,0,0,0,0,0,0,0,0,0,0
0,0,0.6131435300479119,2.930095978828445,3.7961999967370472,4.344723058225469,3.953306224896881,3.9072878284608024,3.957210976736532,4.178569142645386,4.22262591197841,5.276182453456903,5.852428704358818,10.698772093486607,17.537155261623738,5.322272325607706,5.167944231776945,5.054672686992743,0.9629094046960294,0,1.1418752732150572
0,0,0,0,0,0,0,0,0,0.09194292065611066,1.1449759067686731,6.785580328028215,16.69289542840259,12.769170102770737,11.646941004123917,3.4441649232565608,3.2669309545672776,3.151028667165391,0.5886652507317018,0,0.9239450532732199
0,0,0,0,0,0,0,0,0,0,0,2.0904705701004485,8.714483483916219,3.7915036902585597,0,0,0,0,0,0,0.2920051080739977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7357840474266225
0,0,0,2.9368192513039513,14.999080633962878,12.138826514309628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3662577929296907
0,0,0,2.3172163012122087,11.967015366342988,9.558631444369839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
