V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,7.424870233918065,2.4558631746496697,0.1884691437750944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.578394401049049,6.737539038369799,1.043575912933889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.911382000214018,0.7878621436536085,2.9880796094444326,6.5585518433005365,1.2148989736096365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.886006906532335,8.970254470784816,9.247421165612606,10.469405212235221,1.8343152872894406,0,0,0,0,0,0,0,0,0,4.7005909343736265,52.83158734853489,9.939087176176475,0,0,0
0.8671542092924145,1.003585747319414,0.9747428214196359,15.214956757714228,6.931786358897005,0.7892581271248711,0,0,0,0,0,0,0,0,0.31353977019954754,3.349706330595194,0.6106192310935279,0,0,0
0,0,0,1.43628168899881,10.410473624603725,9.697236202715466,3.119165781676208,0.3207677692756782,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9215419013377798,0.8806298797979655,6.319561643669272,9.681292890756636,7.129095387317591,1.140669697153736,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5112204741957667,0.7860215893135666,2.841254352320552,0.5853419871200379,0,0,0,9.329387033694143,16.02742787839116,2.955399407658163,0,0,0,0
0,0,0,0,0,0,0,0,0.17077467514793634,0.036355457097627226,0,0,0,0.5430609756519652,0.8829166841111866,0.15603331562036413,0,0,0,0
0,0,0,0,0,0,0,0,0,2.2892865450572777,0.5174571187446386,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.7528188517816051,3.2007030854979313,0.705588616607776,9.298659148015847,10.564191254656379,5.774681376160737,0.8759953267998672,0,0,0,0,0,0,0
0,0,0,0,0,0,19.610090663632533,24.539365551122653,4.719905111668051,0.5718733247607032,0.6263012440448583,4.933959419112651,9.602839859304952,1.9608082247301357,0,0,0,0,0,0
0,0,0,0,0,0,1.3577726525589815,1.6140703397053617,0.2993419697308507,0,0,0.24457314493654791,48.25142587065644,15.997363480031822,1.0880575245083748,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.0408651998069987,29.752459042109102,14.718281933684157,7.1763698884738165,1.4462001458447091,0.045060015808353455,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.998505727017505,3.2067343527954955,0.7027080658073956,0.21918612901598306,0.030895826169696043,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.7998022782355,2.0835013152373225,0.08267320170770365,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8.650158476873088,2.244077750658266,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6.432491034276352,9.267805951559039,9.597164997677988,7.3361835233164125,1.3931514435579848,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.2739156825745855,0.38860086195021737,0.37668676586461297,5.602908038812288,22.137240321507925,14.686854042309816,2.4242859383510056,0,0,0,0,0
