V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
9.726049379415077,9.418846246517074,3.8085622100632968,3.387561349699669,0.2662350586158444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.983426270294408,0.9640484982983172,6.924810630356512,7.635228085156685,1.2383673268808288,0.46190421270136134,0.05824197059133764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.486776671101325,19.782854383394074,7.427744099632615,5.393883156119591,9.14957017620126,10.357163868101079,1.8263635572453396,0.032448610386162625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,61,44.31793183419764,40.80892065462349,63.31829590298227,65.12004104009263,16.984760180253407,1.2118518441098938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,82,82,95.7965847692497,58.617114343856045,46.68015753877857,10.993011602041909,0.5394950003382154,1.1347731675359163,1.4013887661098812,5.760945665893782,7.4933932813349875,1.7919095665626474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,94.04192121855002,69.46309232444781,59.219354410089906,19.4472019629156,5.413359467445028,10.788355983827906,12.842586200195761,45.023345953066695,56.837113199577935,19.71223053621477,3.0946710315968664,1.8889174597281657,0.5210811175323486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,61.32610811315154,25.921704201103882,6.444810595968976,7.648964905743126,8.110971905813953,18.84344643939559,23.27957501861767,65.6446242681418,83.3180887581934,50.171631491325044,17.67394939826225,9.82989317967004,2.9170968079109265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,1.7775987394238273,2.6588406606916033,18.203397533099004,27.964582323336163,14.24006494183219,4.597654382655534,3.349613475260719,1.114661167076368,0,0,0,0,7.067027960537909,11.104443407654596,5.800894833789406,3.0126298206125766,1.046348267907429,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0,0,0,0,0,3.8932819153286493,18.850755676448976,26.2307480087141,9.765511127823022,0,0,0,0,0,1.1676054406797967,27.546885221222865,42.55731474580138,29.537335250095836,22.3524830894124,8.476503338415526,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.154860983388284,7.81208650188128,8.330488932041188,3.7568640656187733,0.6138966269254414,0.2693618694072782,0,7.742840718087963,13.875047453095917,13.800370871153316,18.789407966457105,22.4444971032227,41.14268984742665,54.241923066239536,22.267420378935448,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.9330920848047592,3.4826320263331314,4.207711964667441,4.893479009771203,2.2300365840225522,0,37.54603418577331,68.04892425854293,48.75497351255732,27.425063300461513,22.876577346851917,37.68878318563763,49.303393457904875,22.009881246781063,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.45913701020026,10.721761728476787,6.046900032609885,1.6395306647351937,28.12508502047674,49.62436341085666,43.711039912138865,44.25432077670419,46.98322488976419,37.70762083369319,28.672056883392923,15.027535507905714,2.2727830042724175,1.1486717669240016,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.105512749330156,15,12.55921425184848,9.840608359597773,33.273708207307834,43.578819429163715,26.64387765723965,38.58177099775338,51.327227601186976,36.86238483336359,21.228230183465197,19.835153524244483,18.670695139207098,9.995884856110198,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,20.78111213604928,36.872887774489186,37.91955002389123,36.54989775573708,35.382203644459054,30.164767677776616,22.894664885336375,30.521351856849886,39.967740428163886,22.30756387258595,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.95298460304351,68.422216679643,48.4947126292471,27.314614551604407,21.067031926816387,11.417441481886822,6.771730439402406,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.80376190608653,31.999999999999996,20.45309812530569,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
