V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.252027264444434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.300842574016423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.970988924033755,7.884314298165409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.034703310077196,11.33789869594731,1.7546296347746189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.813079121256766,5.690647401960312,10.706797514195964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8716502907438177,4.822433918945662,6.179449294621137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.5889831660840408,4.761455100184126,10.250314170410439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.04152795038014857,2.2519176436558896,10.849980445831887,3.9824556725698614,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6329798995417846
0,0,0,0.3931662068542771,4.387540640172981,13.189418164731933,0,0,0,0,0,0,0,0,0,0,0.11606447739062847,1.9767911400934803,8.483315402238436,0.9060707568192033
0,0,0,0,0.9915533477855726,7.215537972407194,8.385621742308402,0,0,0,0,0,0,0,0,0.1052551827400101,2.29359233078011,11.840952470500188,0.42730313212333276,0.03168216395103961
