V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
2.79916911740365,23.883493289667598,28.590914332224507,62.86787401094703,62.00515629100421,53.26498422661035,50.92411585748759,35.82832415841527,65.65438068392432,64.20990341214521,51.33598010342356,47.714723354094296,19.074351928703226,16.87288802153393,1.3206075209548818,2.9484220513905712,22.348853950116606,74.65696009146603,73.34993860302528,63.044338992882,65.04024242205286,79.91617747931944,81.82715417137592,90.74672327736126,50.62831659499673,50.34521519165943,57.126631335687335,53.54566443136219,25.954747282737106,22.92723283347309,0.34821951652028205,1.6862005934422157,9.75100108961369,7.2674271951212335,11.213611617676989,36.28585710115006,31.62363444412851,1.4685006584569393
4.902984236993154,5.135945793642608,6.294371715049645,18.911183805214687,17.842102151315714,11.136023344920009,11.551323600986137,20.171991604228374,30.76232276589582,28.26593652230633,7.122802525057892,6.310055017458558,2.0139496951303535,1.7144227851988192,2.596422494091872,27.340035410984573,34.45780366347847,90.73495163915112,87.68423032026392,58.263537676232374,60.53481527342349,81.84198069575072,83.25018742344346,95.85760768314161,94.49122421481832,95.20122263021808,99.1804699224504,96.09585337771043,65.75217783024613,62.421756336375395,30.157337978494564,36.656590312818565,88.9711662259475,45.26480895522281,40.548508543286054,0,0.9476628895444543,9.432841132567873
3.3410322254252147,0,0.09861347735073958,1.3994854587229837,3.268269147879794,30.057370490286235,35.93087833000601,35.743235629946504,3.418951247412092,3.0360923346034934,0,0,0,0,0.21808841495707212,2.9000379203575677,7.609647025340274,71.8373863070901,72.03216818077067,76.59326049691586,77.10312591337878,82.00000000000001,82.05093545750147,82.82157371726562,85.40978666353247,86.4017079124156,100,97.80425902042171,69.95739815308889,68.65732262419326,52.1024591334681,54.76790587671851,80.22349203059714,20.206972907704248,19.078837839959487,0.7601025584309038,2.0505603835140525,16.15598640370903
0.5710957657840321,0,1.9811686673993127,46.77511425609914,48.7936505630478,84.2775080016587,49.56072216915733,47.45675315731668,0,0,0,0,0,0,0,0,0.9121407788708891,19.83831913262403,21.595541527201068,65.97226185877581,66.45426443526947,78.24631638789795,78.13256016809792,73.5617673428268,16.961199478418273,15.883623709420018,2.842122900495461,3.388104926420171,27.6495240968998,30.314212846967365,89.93315866027568,89.79249092419224,86.81055739459391,71.89009795647095,69.43434093134152,21.92042417636888,21.061021197697205,0.45190733446030484
0,0,0.5279598525156824,30.06645868174248,30.208697438750473,48.86745230412849,10.054063682666323,9.558446671707015,0,0,0,0,0,0,0.068184111947508,3.57771801633125,4.0191974383940625,24.983367232425614,25.23104433992147,33.694214905679175,34.71624975435721,95.74539468920233,95.88781531836402,94.94822523858431,4.4616057921056065,4.303983802821009,0,0.014892141681111158,0.5281147018145084,1.7957815439319453,68.13671021225971,67.5797037701824,49.98694424501674,65.08516750279638,64.29789465872452,48.6358836400083,47.44419709988944,9.837064935885754
6.338602073812204,0.05073081221445344,0,4.483933731060587,4.363200991031673,6.991574076083217,0.3847305865283233,0.32462943199819266,0.0022141908402692266,0,0,0,0,0,0,3.9748211857812468,4,14.197101062495012,14.173730843295328,24.524534864200003,24.539649996117884,93.81982321844075,94.19160554769127,82.9766478325662,0.6390228568579328,0.1759014498434626,7.563609933019702e-4,0,0,0,0.7221354319555838,0.27098976855365237,0,0,0,0,0,5.759833132066215
27.696955422786505,0.9238354830125147,0,0,0,0,0,0,0,0,0,0,0,0,3.4032970348307,9.98614510565787,4.19886777018668,18.805069617121873,19.33682941983826,47.69632271675384,48.7982838476002,74.6651510373686,75.36642445804485,9.980267808042772,0.2292261244599539,0,0,0,0,0,0,0,0,0,0,0,0,0
7.146766050564485,0.40481094410886775,0,0,0,0,0,0,0,0,0,0,0,0,4.593644656201824,10.647767338171635,10.258758161355894,67.4826529180217,71.34616069992634,89.82443829878905,91.21612886478631,86.28499374696196,86.05394095952013,20.077232431329293,0.9228803524920118,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.5711948041501045,1.7270184108478421,2.335739928656528,36.00022498006763,39.26227580854453,30.64276106078005,29.493000270613038,39.852421531746614,40.426936537215944,10.853013339826076,6.795291489849436,1.610487655576248,0.09024735203488919,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.301850139782595,2.1869670855457484,1.9999999999999998,64.18764541607146,71.99859963941424,18.202013396918716,11.51329791781075,11.615283007450207,11.467417050033978,1.308292414915208,0.00889182336413996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.0599921687749205,5.890666195463584,2.7919407638369327,12.395691390983062,14.056293194551259,66.93260087393398,75.12570507433159,20.284769925256725,11.774912510516463,8.601538842054783,8.099352211741484,1.0897912434534285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.121904595621293,4.944117417930999,2.4907175300529243,1.977551964921981,0.5726930250524683,2.0618855971755727,2.292576698455899,11.863310743269327,13.24103587064286,44.50848938597819,50.85223656070749,67.20463143974449,70.73374728802143,18.24600967818113,1.3139158223240373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
