V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
0,0,0,0,0,1.452657530260608,16.31391876566188,15.304140187400217,0.7076407360099094,0,0,0,0,0,0,0.19471329170125645,2.190115540524716,3.9389246190903444,3.780036288023813,2.8957145139126843,2.6772311541154052,0,0,0,0,0,0,0,0,0.32546833719973434,3.2400927369253036,2.962391124729614,0,0
0,0,0,0,0,0.11399017379411189,0.9813482361448634,0.894778344134835,0,0,0,0,0,0.3423004736114365,2.7213632524910105,2.807626808446348,3.4571459157788356,2.084378875374588,1.869711334294546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.5300102240298311,3.5159679017682537,4,3.589774747377719,1.1573256405014105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.7691392280976531,4.202277128103522,4.05069961530539,3.206755897077636,1.3097141830417183,1.1009703525487509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.191685717724043,5.966059632298663,1.237945525927349,0,0,0,0,0,0,1.0470954017688754,4.570930588636504,3.2140236971989036,2.764939614148783,0.7627179356464382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8433157216082563,2.5000497147130987,3.8575909569682625,2.301342453672374,1.7356136630263985,0,0,1.2131608269101517,4.015455998008863,1.023230709978709,1.7313608708563213,0.6147823970665319,0.4819274863473439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.28861956784561577,1.2213183412992275,1.473547386079752,4.299320595933078,8.74565119801295,0,0.5112080268927304,1.5302336473825342,0.21454019167800228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4572186210879113,2.509649919115362,4.796693171162542,4.529040442614703,4.891463479131051,6.582064622094569,4.791859046140525,0.7127155467668929,0.4952425753863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.835210251973384,7.137408899585055,12.307244298664962,25.64172945944566,17.902797422195917,2.7390049104233287,3.9078217020796524,4.639284235629243,5.961808327278496,4.4355977209349255,0.93167827642332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32220402332685,7.305180696609448,24.436131093659593,49.28596747904106,44.60209753873414,35.88585985491736,24.552668882946268,16.567306068300695,37.6076541652541,24.758165222830296,1.2920162332845377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3852843429227032,1.0592674283502808,0.6683040001588282,0,0,0,0,0
