V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.387212330810033,24.919610667227694,23.822837429161268,6.922578689108926,0.6682031499591786,0.1582709952301998,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.57226862456245,29.080006792790655,28.82124408274645,8.176198454902613,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7984271765318565,38.95786522958773,55.073048448193525,20.25605469991883,4.398764874119797,1.3862770519763004,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02095317395613,60.720297590168855,26.87294722292783,9.37656649319692,3.2158262430807145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.151230077631993,41.31867292114141,34.034968804529825,30.030097004979904,11.197069618345731,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.600175975286839,9.056782216938258,22.820999414654317,32.13356557257558,12.84487381913318,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4761875853199558,6.4901284810993385,10.77466007916218,25.37623646364829,36.30997616197017,15.591412362676516,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6519994829824705,4.91824689807957,22.594922252147406,30.102519114706126,23.793516963820093,13.943855236222081,5.27042068304508,2.285528637007565,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2054488893949225,2.355388671334789,19.557114604266452,36.00831630442565,48.18031494153968,35.87750653438845,16.961244329647826,12.02581921395697,4.213149506812264,1.9537273815686635,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.338574629414609,27.56409159122349,38.352458242243586,49.84161029055914,41.954480524478775,33.06377752287814,23.81247326635653,8.3795117646596,2.724193617255588,1.3438995490691827,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4354984792874093,39.00373334653552,76.34539707205258,50.31432084558095,18.753316068717538,12.898944552387706,6.260649487433343,3.2737514816677677,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.440160718487867,38.93065056892258,60.99844575607131,35.1979831668591,1.3690687137387543,0.7553417528495612,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.833895628873274,24.872757960065037,22.655206699057825,12.877083443390546,7.472496266259035,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.058613923650487,32.198812130319695,20.1778590860373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.916657727952929,40.28503300624932,27.957632034973777,4.460965762378342,2.9559780428680207,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8684775045177457,11.865016460508825,23.442631542500582,49.60452766583992,35.21332578221611,3.0163222258881923,2.0895487538424415,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.675000944622425,47.368989238804346,36.093751671647695,8.497873755790692,6.1060641547513,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.484869605339927,48.30191266054187,36.588513454358534,2.5478914430749566,1.8386390493012408,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22591915714329,57.53181519537805,44.416480541604194,0,0,0,0,0,0,0,0,0,0,0,0
