V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,0,0,0,0,0,11.517108092170634,45.22519391921858,75.30061400010018,85.08135453328227,57.43792795845263,7.623853423959804,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.825786151772356,29.55491957516181,66.31189654808314,60.12296887453858,51.35458758944702,32.20904893205054,3.7509271301041056,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.098124403537113,29.93704735594075,36.19364088378158,13.436564627573745,8.964216036076145,4.4518471431892035,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.4218539924618616,9.271483963984954,9.296351753422627,7.077785990248942,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.8500465722124582,3.4160113890896935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
