V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
0,0,0,8.4926809305215,11.332568254221163,69.90293927090443,97.65255591708626,100,99.99999999999999,100,95.00953730424227,93.10007562669502,98.11119292401673,100.00000000000001,99.99999999999999,100,100,100,100.00000000000001,100,100.00000000000001,100,100,100.00000000000001,100,100,99.99999999999999,100,100,100,100,100,100.00000000000001,100.00000000000001,100,100,100,100
0,0,0,0.41614820029421673,0.5745194557565751,26.710939509409314,80.43076948039658,98.53221459674354,99.56102103244399,100,98.45176080937954,97.85981520336301,97.76130799600982,99.30244020726693,100.00000000000001,100.00000000000001,100.00000000000001,100,100,100,100,100,100.00000000000001,100,100,100,100,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100,100,100,100,100.00000000000001,99.99999999999999
0,0,0,0,0,3.4758471973566216,39.628695860644186,55.692630845432106,80.0458779523513,91.8206614685034,97.31587045145837,99.99999999999999,68.61426137384072,55.01783152417198,55.59383722721022,66.27470400524581,71.44119777346292,90.49532246203867,99.99999999999999,100.00000000000001,100,100.00000000000001,100,99.99999999999999,100,99.99999999999999,100,100,100,99.99999999999999,99.99999999999999,100,100.00000000000001,100,99.99999999999999,100,100,100.00000000000001
0,0,0,0,0,0,7.336649701635766,11.00070978108408,22.086685525261366,27.652995976254623,43.84852003338203,52.54279194739682,30.528813662363426,13.017637432282369,9.692269129480994,12.337519887132391,13.51408596453344,56.63828236893278,80.72520082149092,93.01846140739745,100,100,100.00000000000001,100,100.00000000000001,100.00000000000001,100,100.00000000000001,100,100,100,100,100,100.00000000000001,100,100.00000000000001,100.00000000000001,100.00000000000001
0,0,0,0,0,0,0,0,1.015553818449538,1.5920100634924876,6.512110555034681,9.293182012248462,5.2573990067306955,1.0872788655857042,0,0,0,19.469803374983755,31.275119803600155,72.27323468314532,98.37407510167631,99.36308535597004,100,100.00000000000001,100.00000000000001,99.99999999999999,100.00000000000001,99.99999999999999,100.00000000000001,100,100.00000000000001,100.00000000000001,100.00000000000001,100,100,100.00000000000001,100,100.00000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4996415469725117,4.115986472971626,34.15311442742044,55.14928862940533,81.17702402059541,100,100,100.00000000000001,100,100,100,100,100.00000000000001,100.00000000000003,100,100,100,100,100,99.99999999999999,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096384483001581,8.817944130488245,56.66489398240914,97.81583512518053,100.00000000000001,100,100,100.00000000000001,100,100,100,100.00000000000001,100.00000000000001,100.00000000000001,100,100,100.00000000000001,100,100.00000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066254034453184,16.85463485711916,64.46120380039349,100,100,100,100,100,100,100.00000000000003,100,100,100,99.99999999999999,100,100,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9240387842892385,1.779374720551409,28.97060598356736,55.901513981368204,77.65435945712369,100,100.00000000000001,100,100,100,100,100,99.99999999999999,100,100.00000000000001,100,100.00000000000001,99.99999999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.025707275808418,16.761521479726245,55.72670464935574,99.99999999999999,100,100,100,100.00000000000001,100.00000000000001,100,99.99999999999999,100,100.00000000000001,100,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.305653946612556,5.15367131894667,43.79504237775155,92.60112291804332,95.82021317661663,100,100,100,100.00000000000001,100.00000000000001,100,100,100,100.00000000000001,99.99999999999999,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3391494248657377,0.786947625125046,13.621799695902801,31.31238693075234,55.22421420865899,90.01546986299446,94.05890578153102,100,100,100.00000000000001,100.00000000000001,92.90352956090636,82.34596473595784,85.79069951492176,94.6383916678189,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347879721945212,3.3627640338123372,24.442948457961144,73.42210700805792,98.77494245776283,100,100.00000000000001,100.00000000000001,100,97.71306712357858,94.05184713407608,68.35460579389225,34.91520795891448,51.39658526538515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.674842542160285,71.16391048109406,99.99999999999999,100,100.00000000000001,100.00000000000001,100,99.81370390268995,99.49511715066899,79.76047898225681,30.055356926760922,5.69794511499565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9958081425970824,35.013645787249,82.65652053964963,88.18917589808584,100,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000003,97.8764268365463,71.29590332976123,23.278484068294187
