V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046665931696802866,0.23687297369480995,0.26336279740450547,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4585084878667134,6.788516447092681,6.679798279712977,0,0
0,0,0,0.02515296502553655,0.08223840066898883,0,0,0,0,0,0,0,0,0,2.9991185101600584,10.471957684210079,1.6223345753533716,0,0
0,0,0,2.452661696434895,6.452677417529262,0,0,0,0,0,0,0,0,0,7.922139401239895,37.069527692329295,35.87462541845193,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3669851804289554,4.804698502963707,0,0
