V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0.5187679007928209,0,0,0.00896506597066119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8972027577860688,0.6979849140795551
3.195589945618456,0.8182759372747948,0,0,0,0,0,0.019495749721459434,0.009878143659913111,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2246999473780626,0.019189952516607697,0,0,0,0,0,0.6896222036950332,0.2807538707933455,0,0,0,0,0,0,0,0,0,0,0,0.09440172166482486,0.04145050172714537
0.6205495658987672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6032061068745862,0.45821623224693075
2.0199712960105223,0.9175005557846363,0,0,0,0,0,0,0,0,0,0,0,0.15865718818962316,0.08029599032442829,0,0,0,0,0,0,1.175677228004162
0.05973590878923251,0.020566409548134153,0,0,0,0,0,0,0,0,0,0,0.14016761722182366,2.0483629391146527,1.0627900809950477,0.31383400861807204,0.4073463583764368,0.291509816441489,0.07687209257936364,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.9922524376735264,2.232865538216139,1.9423076102245287,3.3276387585318226,3.728851554357398,2.377991057120105,0.593213034502987,0,0,0.1893734108359492
0,0,0,0,0,0,0,0,0,0.0886374558518355,0.1602684056466979,0.06411803066430213,1.9590374209642414,1.0920986664799917,1.279384598910899,3.0266572515143304,1.2469056485473542,0,0,0,0,1.1180217890780677
0,0,0,0,0,0,0,0.05608832194189697,0.04005571620903613,1.8387463463836518,2.838857259389642,1.0869764462007514,1.976005967571223,1.7664818075596576,1.0309529331859304,0.3582618653612959,0,0,0,0,0.26021621873520706,0.4300224323941182
0,0,0,0,0.0017412506550271442,0,0,1.8378141388658986,1.0650756819308878,0.1445435794894108,0.2700276692755824,1.2981410970689222,2.445729926263102,2.1831074831152866,1.2505245651936214,0.334270413144988,0,0,0,0.24098366480200983,2.04152328534393,3.090542984173706
0,0,0,0.6182319397993626,0.37791231075081605,0,0,0,0.14098261299481368,3.1762357638514285,4.945703337209908,1.9157689453286268,0.11445961753643351,0.15766939481230968,0.066171013900154535,0,0,0,0,1.7793147006855454,2.8641797561653823,3.475456455058685
0,0,0,0.0017905836962083543,0,0,0.02650265242848048,0.11472236634005295,3.751159271345072,4.8569736573812445,4.109175267436424,2.4139227374790257,1.6611528176894703,1.841746755918471,0.7143814336199176,0,0,0,0,1.2948297029255804,2.0532969476056557,2.60840677388833
3.6899284255957436,1.9716952828250276,0,0,0,0,1.1956208681777287,3.829534642621232,6.180461668623521,6.420522311510328,5.9457528967446445,5.810801584977938,2.32812611675718,0,0,0,0,0,0,1.5624676740176167,2.2378169461248385,2.5974263555493957
0.10203803999960012,1.190381465168371,1.3982528961247016,0.41229425620751814,0,0,1.1733456222519119,4.91534661997512,5.78795559092624,6.602664662536177,4.920587625087277,2.9366428885825115,1.294635074435063,0.0659113396752394,0,0,0,0,0,0,1.0125753578604986,2.4666691581545557
0.5601351850267859,1.5676917270946897,1.424431097445546,0.4244402750718847,0.003549816818896668,0.014402282659151389,1.1476507022652016,4.217997837544367,4.737680276498405,3.30275887177494,2.29003170739923,1.8727041471468902,1.8563429140709458,0.78109659329147,0,0,0,0,0,0,0,1.4758800401941676
0.014990506506556,0.0286203409040921,0.014409038180473472,7.782274839297068e-4,0.5607475688935567,0.9853089742191482,0.9770817681303987,1.515686987018834,1.9213009833980372,0.8297602368684306,0,0,0,0,0.24964264570551775,0.5921475100841898,0.31942128506855777,0,0.06832371424458597,0.056258090976907475,0,0
0,0.5432342945674661,0.4424367712087365,0,0,0,0,0,0,0,0,0,0,0,2.668649941995189,5.805711088751704,2.938469437348505,0,0.4862909126343801,0.4603809697327474,0.061433397031104196,0
0,1.0744033922933673,3.059204109717923,1.8295905117563867,0,0,0.012737513308569001,0.014521476324269216,0,0,0,0,0,0,1.4820896714327452,2.7084017126825777,1.2282479813183567,0,0,0.4720704833528851,0.3944332630205093,0.3168034995937071
0,0.018507781362506727,1.080036062219865,0.939113814293269,0,0,0.5183474375026108,0.47097432214327284,0.018860262354008898,0.05143267967266127,0.0831682304303876,0.030385876073344406,0,0.0862343996016313,0.08374679044714303,0,0,0,0,0,0.1468715203803146,2.2631859411104545
