V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
0,0,0,0,0,0.15066556380688725,0.16749075699548657,0.025256935108614705,0,0.21791630656711866,0.9737967358032407,1.105367356778653,0.9374145553034391,0.9194254179711651,0.9318096798866535,0.1545561193192972,0,0.07797459832521268,0.04054021164687728,0.012780531921865254,0,0,0,0,0,0,0.0666482133214943,0.09206946560372942,0.10434055488140476,0.01923591773717167,0,0,0,0
0,0,0,0,0,0.8760370664511472,1,0.256471564249714,0.138577561724023,1.545853268106806,1.8720911227110868,1.8986708573978373,0.23859660775837005,0,0,0,0,2.576306704703874,2.1218878203549516,2,0.2491223550002231,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.7575514365355889,0.8405900624525977,0.8530299944427163,0.8654618434521502,0.075367884831673,0.8137330400142417,0.9027088924387733,0.07897602216903227,0,0,0,0,0.89194975541219,1.9021527139688377,1.9999999999999998,1.0746826696678489,0.08530524346808227,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9449050266248908,1.005712917221787,0.06717381975745801,0.0014972430616773372,0,0.89810037279002,0.9326959193041222,0.045980682992112505,0,0,0,0.8272117985056453,0.8590532594680232,1.6504887175530452,1.6691407399932061,0.8644831065010186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746953681544651,2.381411018525711e-4,0,0,0.9886389911582087,1,0.011741220811475555,0,0,0,0.13106465173825446,1.8333435972168615,2.829915672489552,2.8305422084395855,0.21657310689686346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0781123027024125e-4,0,0,0,0,0.027119193071547924,1.0000000000000002,1.047340373619117,2.688714865934931,0.9000544794273311,0.9108997080022911,1.7510174638818514,1.6892693743205511,0.3666659419778603,3.0000000000000004,2.9663393456750877,1.6377760318357077
0,0,0,0,0,0,0,0,0,0.007270495234025165,0.09354653349421223,0.07561402087746909,0,0,0,0,0,0.06616665950110966,0.9945266296872419,0.9172288144637839,0,0,0.06540576154766664,1,0.9505410266984659,0.26321258710152,0.10397602975731479,0.12371659454671761,0.25704174879303016,0.26361799053472257,0.19048572274833542,3.0000000000000004,2.8332999140331387,0.3794830988066177
0,0,0,0,0,0,0,0,0,0.0962972115189498,0.9104910620626266,0.8326727502512801,0.06470638300653825,0.04676511133503774,0,0,0,0,0.009507323768959738,0.01956499673487035,0,0,0.10368995302547517,1,0.8968425060413147,0,0,0,0,0,0.047862337850157456,0.5079168039414999,0.48958489270214767,0
0,0,0,0,0,0,0,0,0,0.014274906798829328,0.08547152154473804,0.20768660867393707,1,0.85536808773315,0.00518164505741185,0.023528024434204674,0.012768200957527112,0,0,0,0,0,0.008923416278784908,0.07516134218794267,0.07509509596861288,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.16713104647098825,0.9185657156693693,0.9309701213568202,0.9433664461048337,0.7807202843804381,0.17698822724376717,0.9805069344544064,1.1737406366862142,1.8086498394290418,0.9824253062955637,0.9700855486321347,0.9577538720442266,0.9454302765318392,0.7649197010968115,0,0.3263692921376276,1.4710447653544658,0,0,0,0,0,0,0,0
